date,MAT,isPartial
2012-06-04,79,False
2012-06-05,80,False
2012-06-06,82,False
2012-06-07,82,False
2012-06-08,77,False
2012-06-09,80,False
2012-06-10,82,False
2012-06-11,77,False
2012-06-12,77,False
2012-06-13,76,False
2012-06-14,76,False
2012-06-15,77,False
2012-06-16,86,False
2012-06-17,83,False
2012-06-18,77,False
2012-06-19,79,False
2012-06-20,79,False
2012-06-21,80,False
2012-06-22,75,False
2012-06-23,80,False
2012-06-24,80,False
2012-06-25,78,False
2012-06-26,78,False
2012-06-27,77,False
2012-06-28,77,False
2012-06-29,81,False
2012-06-30,80,False
2012-07-01,86,False
2012-07-02,80,False
2012-07-03,81,False
2012-07-04,76,False
2012-07-05,82,False
2012-07-06,81,False
2012-07-07,89,False
2012-07-08,86,False
2012-07-09,77,False
2012-07-10,78,False
2012-07-11,81,False
2012-07-12,81,False
2012-07-13,81,False
2012-07-14,88,False
2012-07-15,92,False
2012-07-16,83,False
2012-07-17,83,False
2012-07-18,78,False
2012-07-19,82,False
2012-07-20,80,False
2012-07-21,89,False
2012-07-22,85,False
2012-07-23,81,False
2012-07-24,81,False
2012-07-25,83,False
2012-07-26,78,False
2012-07-27,79,False
2012-07-28,90,False
2012-07-29,88,False
2012-07-30,85,False
2012-07-31,83,False
2012-08-01,81,False
2012-08-02,86,False
2012-08-03,84,False
2012-08-04,88,False
2012-08-05,92,False
2012-08-06,86,False
2012-08-07,87,False
2012-08-08,88,False
2012-08-09,84,False
2012-08-10,86,False
2012-08-11,88,False
2012-08-12,89,False
2012-08-13,89,False
2012-08-14,82,False
2012-08-15,81,False
2012-08-16,85,False
2012-08-17,85,False
2012-08-18,88,False
2012-08-19,97,False
2012-08-20,91,False
2012-08-21,85,False
2012-08-22,83,False
2012-08-23,85,False
2012-08-24,85,False
2012-08-25,92,False
2012-08-26,94,False
2012-08-27,79,False
2012-08-28,87,False
2012-08-29,83,False
2012-08-30,83,False
2012-08-31,87,False
2012-09-01,90,False
2012-09-02,86,False
2012-09-03,87,False
2012-09-04,89,False
2012-09-05,85,False
2012-09-06,88,False
2012-09-07,84,False
2012-09-08,94,False
2012-09-09,94,False
2012-09-10,89,False
2012-09-11,87,False
2012-09-12,90,False
2012-09-13,90,False
2012-09-14,86,False
2012-09-15,90,False
2012-09-16,88,False
2012-09-17,89,False
2012-09-18,84,False
2012-09-19,90,False
2012-09-20,86,False
2012-09-21,84,False
2012-09-22,94,False
2012-09-23,91,False
2012-09-24,86,False
2012-09-25,83,False
2012-09-26,85,False
2012-09-27,88,False
2012-09-28,87,False
2012-09-29,80,False
2012-09-30,85,False
2012-10-01,82,False
2012-10-02,84,False
2012-10-03,84,False
2012-10-04,77,False
2012-10-05,82,False
2012-10-06,84,False
2012-10-07,88,False
2012-10-08,83,False
2012-10-09,83,False
2012-10-10,78,False
2012-10-11,88,False
2012-10-12,88,False
2012-10-13,87,False
2012-10-14,87,False
2012-10-15,79,False
2012-10-16,82,False
2012-10-17,83,False
2012-10-18,83,False
2012-10-19,83,False
2012-10-20,82,False
2012-10-21,86,False
2012-10-22,80,False
2012-10-23,82,False
2012-10-24,81,False
2012-10-25,81,False
2012-10-26,83,False
2012-10-27,84,False
2012-10-28,83,False
2012-10-29,81,False
2012-10-30,79,False
2012-10-31,80,False
2012-11-01,84,False
2012-11-02,85,False
2012-11-03,90,False
2012-11-04,85,False
2012-11-05,81,False
2012-11-06,81,False
2012-11-07,80,False
2012-11-08,84,False
2012-11-09,89,False
2012-11-10,92,False
2012-11-11,86,False
2012-11-12,82,False
2012-11-13,84,False
2012-11-14,85,False
2012-11-15,85,False
2012-11-16,85,False
2012-11-17,85,False
2012-11-18,87,False
2012-11-19,85,False
2012-11-20,85,False
2012-11-21,84,False
2012-11-22,85,False
2012-11-23,88,False
2012-11-24,88,False
2012-11-25,90,False
2012-11-26,87,False
2012-11-27,84,False
2012-11-28,85,False
2012-11-29,87,False
2012-11-30,88,False
2012-12-01,92,False
2012-12-02,91,False
2012-12-03,85,False
2012-12-04,82,False
2012-12-05,88,False
2012-12-06,89,False
2012-12-07,88,False
2012-12-08,89,False
2012-12-09,88,False
2012-12-10,84,False
2012-12-11,85,False
2012-12-12,85,False
2012-12-13,90,False
2012-12-14,85,False
2012-12-15,94,False
2012-12-16,94,False
2012-12-17,83,False
2012-12-18,82,False
2012-12-19,85,False
2012-12-20,80,False
2012-12-21,81,False
2012-12-22,91,False
2012-12-23,87,False
2012-12-24,76,False
2012-12-25,91,False
2012-12-26,85,False
2012-12-27,88,False
2012-12-28,84,False
2012-12-29,91,False
2012-12-30,90,False
2012-12-31,84,False
2013-01-01,90,False
2013-01-02,83,False
2013-01-03,86,False
2013-01-04,85,False
2013-01-05,92,False
2013-01-06,97,False
2013-01-07,92,False
2013-01-08,90,False
2013-01-09,94,False
2013-01-10,92,False
2013-01-11,91,False
2013-01-12,93,False
2013-01-13,97,False
2013-01-14,91,False
2013-01-15,88,False
2013-01-16,92,False
2013-01-17,90,False
2013-01-18,93,False
2013-01-19,93,False
2013-01-20,100,False
2013-01-21,87,False
2013-01-22,90,False
2013-01-23,87,False
2013-01-24,86,False
2013-01-25,85,False
2013-01-26,93,False
2013-01-27,99,False
2013-01-28,85,False
2013-01-29,87,False
2013-01-30,84,False
2013-01-31,83,False
2013-02-01,87,False
2013-02-02,93,False
2013-02-03,93,False
2013-02-04,86,False
2013-02-05,86,False
2013-02-06,80,False
2013-02-07,76,False
2013-02-08,76,False
2013-02-09,75,False
2013-02-10,76,False
2013-02-11,75,False
2013-02-12,74,False
2013-02-13,70,False
2013-02-14,75,False
2013-02-15,77,False
2013-02-16,87,False
2013-02-17,93,False
2013-02-18,85,False
2013-02-19,87,False
