date,MAT,isPartial
2013-11-06,51,False
2013-11-07,56,False
2013-11-08,53,False
2013-11-09,58,False
2013-11-10,54,False
2013-11-11,53,False
2013-11-12,54,False
2013-11-13,56,False
2013-11-14,58,False
2013-11-15,58,False
2013-11-16,57,False
2013-11-17,58,False
2013-11-18,55,False
2013-11-19,56,False
2013-11-20,58,False
2013-11-21,57,False
2013-11-22,53,False
2013-11-23,59,False
2013-11-24,58,False
2013-11-25,53,False
2013-11-26,52,False
2013-11-27,51,False
2013-11-28,50,False
2013-11-29,55,False
2013-11-30,57,False
2013-12-01,54,False
2013-12-02,54,False
2013-12-03,52,False
2013-12-04,52,False
2013-12-05,52,False
2013-12-06,51,False
2013-12-07,56,False
2013-12-08,54,False
2013-12-09,53,False
2013-12-10,52,False
2013-12-11,51,False
2013-12-12,52,False
2013-12-13,53,False
2013-12-14,57,False
2013-12-15,56,False
2013-12-16,50,False
2013-12-17,48,False
2013-12-18,49,False
2013-12-19,47,False
2013-12-20,48,False
2013-12-21,52,False
2013-12-22,55,False
2013-12-23,48,False
2013-12-24,46,False
2013-12-25,49,False
2013-12-26,47,False
2013-12-27,48,False
2013-12-28,53,False
2013-12-29,50,False
2013-12-30,47,False
2013-12-31,49,False
2014-01-01,50,False
2014-01-02,46,False
2014-01-03,48,False
2014-01-04,51,False
2014-01-05,50,False
2014-01-06,47,False
2014-01-07,45,False
2014-01-08,48,False
2014-01-09,49,False
2014-01-10,48,False
2014-01-11,48,False
2014-01-12,51,False
2014-01-13,45,False
2014-01-14,44,False
2014-01-15,47,False
2014-01-16,48,False
2014-01-17,47,False
2014-01-18,48,False
2014-01-19,46,False
2014-01-20,41,False
2014-01-21,44,False
2014-01-22,42,False
2014-01-23,43,False
2014-01-24,44,False
2014-01-25,46,False
2014-01-26,45,False
2014-01-27,42,False
2014-01-28,39,False
2014-01-29,39,False
2014-01-30,40,False
2014-01-31,35,False
2014-02-01,39,False
2014-02-02,41,False
2014-02-03,39,False
2014-02-04,40,False
2014-02-05,43,False
2014-02-06,44,False
2014-02-07,43,False
2014-02-08,45,False
2014-02-09,47,False
2014-02-10,45,False
2014-02-11,45,False
2014-02-12,47,False
2014-02-13,45,False
2014-02-14,42,False
2014-02-15,47,False
2014-02-16,48,False
2014-02-17,47,False
2014-02-18,45,False
2014-02-19,48,False
2014-02-20,46,False
2014-02-21,44,False
2014-02-22,49,False
2014-02-23,50,False
2014-02-24,47,False
2014-02-25,49,False
2014-02-26,47,False
2014-02-27,48,False
2014-02-28,49,False
2014-03-01,51,False
2014-03-02,50,False
2014-03-03,50,False
2014-03-04,49,False
2014-03-05,47,False
2014-03-06,46,False
2014-03-07,47,False
2014-03-08,51,False
2014-03-09,64,False
2014-03-10,74,False
2014-03-11,75,False
2014-03-12,76,False
2014-03-13,77,False
2014-03-14,72,False
2014-03-15,70,False
2014-03-16,68,False
2014-03-17,61,False
2014-03-18,59,False
2014-03-19,61,False
2014-03-20,60,False
2014-03-21,58,False
2014-03-22,62,False
2014-03-23,60,False
2014-03-24,55,False
2014-03-25,64,False
2014-03-26,58,False
2014-03-27,57,False
2014-03-28,53,False
2014-03-29,59,False
2014-03-30,60,False
2014-03-31,59,False
2014-04-01,55,False
2014-04-02,54,False
2014-04-03,53,False
2014-04-04,53,False
2014-04-05,63,False
2014-04-06,62,False
2014-04-07,54,False
2014-04-08,57,False
2014-04-09,54,False
2014-04-10,58,False
2014-04-11,57,False
2014-04-12,61,False
2014-04-13,67,False
2014-04-14,57,False
2014-04-15,55,False
2014-04-16,54,False
2014-04-17,53,False
2014-04-18,57,False
2014-04-19,59,False
2014-04-20,63,False
2014-04-21,56,False
2014-04-22,53,False
2014-04-23,51,False
2014-04-24,53,False
2014-04-25,52,False
2014-04-26,60,False
2014-04-27,64,False
2014-04-28,59,False
2014-04-29,54,False
2014-04-30,51,False
2014-05-01,53,False
2014-05-02,52,False
