date,MAT,isPartial
2011-01-01,84,False
2011-01-02,83,False
2011-01-03,78,False
2011-01-04,78,False
2011-01-05,81,False
2011-01-06,82,False
2011-01-07,84,False
2011-01-08,83,False
2011-01-09,84,False
2011-01-10,79,False
2011-01-11,80,False
2011-01-12,77,False
2011-01-13,80,False
2011-01-14,79,False
2011-01-15,85,False
2011-01-16,85,False
2011-01-17,83,False
2011-01-18,80,False
2011-01-19,81,False
2011-01-20,83,False
2011-01-21,77,False
2011-01-22,84,False
2011-01-23,78,False
2011-01-24,76,False
2011-01-25,77,False
2011-01-26,75,False
2011-01-27,78,False
2011-01-28,76,False
2011-01-29,78,False
2011-01-30,76,False
2011-01-31,67,False
2011-02-01,70,False
2011-02-02,64,False
2011-02-03,68,False
2011-02-04,64,False
2011-02-05,72,False
2011-02-06,68,False
2011-02-07,70,False
2011-02-08,71,False
2011-02-09,77,False
2011-02-10,74,False
2011-02-11,78,False
2011-02-12,78,False
2011-02-13,80,False
2011-02-14,75,False
2011-02-15,79,False
2011-02-16,79,False
2011-02-17,78,False
2011-02-18,83,False
2011-02-19,85,False
2011-02-20,84,False
2011-02-21,80,False
2011-02-22,79,False
2011-02-23,82,False
2011-02-24,85,False
2011-02-25,84,False
2011-02-26,96,False
2011-02-27,88,False
2011-02-28,84,False
2011-03-01,86,False
2011-03-02,83,False
2011-03-03,86,False
2011-03-04,87,False
2011-03-05,90,False
2011-03-06,92,False
2011-03-07,84,False
2011-03-08,80,False
2011-03-09,81,False
2011-03-10,85,False
2011-03-11,80,False
2011-03-12,87,False
2011-03-13,85,False
2011-03-14,81,False
2011-03-15,82,False
2011-03-16,81,False
2011-03-17,85,False
2011-03-18,84,False
2011-03-19,97,False
2011-03-20,92,False
2011-03-21,83,False
2011-03-22,85,False
2011-03-23,85,False
2011-03-24,82,False
2011-03-25,83,False
2011-03-26,86,False
2011-03-27,90,False
2011-03-28,84,False
2011-03-29,84,False
2011-03-30,81,False
2011-03-31,80,False
2011-04-01,83,False
2011-04-02,91,False
2011-04-03,87,False
2011-04-04,82,False
2011-04-05,84,False
2011-04-06,81,False
2011-04-07,86,False
2011-04-08,84,False
2011-04-09,91,False
2011-04-10,87,False
2011-04-11,83,False
2011-04-12,83,False
2011-04-13,85,False
2011-04-14,84,False
2011-04-15,86,False
2011-04-16,95,False
2011-04-17,96,False
2011-04-18,82,False
2011-04-19,83,False
2011-04-20,85,False
2011-04-21,85,False
2011-04-22,86,False
2011-04-23,93,False
2011-04-24,93,False
2011-04-25,88,False
2011-04-26,84,False
2011-04-27,83,False
2011-04-28,84,False
2011-04-29,82,False
2011-04-30,87,False
2011-05-01,83,False
2011-05-02,76,False
2011-05-03,80,False
2011-05-04,85,False
2011-05-05,87,False
2011-05-06,85,False
2011-05-07,92,False
2011-05-08,94,False
2011-05-09,84,False
2011-05-10,89,False
2011-05-11,84,False
2011-05-12,87,False
2011-05-13,85,False
2011-05-14,94,False
2011-05-15,92,False
2011-05-16,87,False
2011-05-17,87,False
2011-05-18,88,False
2011-05-19,87,False
2011-05-20,87,False
2011-05-21,100,False
2011-05-22,93,False
2011-05-23,93,False
2011-05-24,87,False
2011-05-25,84,False
2011-05-26,87,False
2011-05-27,85,False
2011-05-28,93,False
2011-05-29,93,False
2011-05-30,87,False
2011-05-31,83,False
2011-06-01,83,False
2011-06-02,84,False
2011-06-03,86,False
2011-06-04,95,False
2011-06-05,87,False
2011-06-06,86,False
2011-06-07,82,False
2011-06-08,82,False
2011-06-09,83,False
2011-06-10,84,False
2011-06-11,92,False
2011-06-12,86,False
2011-06-13,81,False
2011-06-14,80,False
2011-06-15,83,False
2011-06-16,82,False
2011-06-17,80,False
2011-06-18,92,False
2011-06-19,86,False
2011-06-20,79,False
2011-06-21,83,False
2011-06-22,81,False
2011-06-23,78,False
2011-06-24,81,False
2011-06-25,88,False
2011-06-26,85,False
2011-06-27,78,False
2011-06-28,75,False
2011-06-29,77,False
2011-06-30,79,False
2011-07-01,78,False
2011-07-02,85,False
2011-07-03,83,False
2011-07-04,79,False
2011-07-05,79,False
2011-07-06,81,False
2011-07-07,78,False
2011-07-08,75,False
2011-07-09,85,False
2011-07-10,82,False
2011-07-11,80,False
2011-07-12,77,False
2011-07-13,80,False
2011-07-14,81,False
