date,MAT,isPartial
2013-06-29,72,False
2013-06-30,70,False
2013-07-01,69,False
2013-07-02,72,False
2013-07-03,75,False
2013-07-04,74,False
2013-07-05,73,False
2013-07-06,76,False
2013-07-07,75,False
2013-07-08,73,False
2013-07-09,74,False
2013-07-10,73,False
2013-07-11,65,False
2013-07-12,67,False
2013-07-13,72,False
2013-07-14,74,False
2013-07-15,69,False
2013-07-16,65,False
2013-07-17,63,False
2013-07-18,64,False
2013-07-19,63,False
2013-07-20,72,False
2013-07-21,75,False
2013-07-22,72,False
2013-07-23,68,False
2013-07-24,72,False
2013-07-25,66,False
2013-07-26,66,False
2013-07-27,75,False
2013-07-28,72,False
2013-07-29,66,False
2013-07-30,64,False
2013-07-31,65,False
2013-08-01,61,False
2013-08-02,64,False
2013-08-03,72,False
2013-08-04,66,False
2013-08-05,66,False
2013-08-06,67,False
2013-08-07,63,False
2013-08-08,60,False
2013-08-09,64,False
2013-08-10,68,False
2013-08-11,71,False
2013-08-12,65,False
2013-08-13,69,False
2013-08-14,66,False
2013-08-15,66,False
2013-08-16,66,False
2013-08-17,68,False
2013-08-18,71,False
2013-08-19,62,False
2013-08-20,63,False
2013-08-21,61,False
2013-08-22,66,False
2013-08-23,66,False
2013-08-24,70,False
2013-08-25,71,False
2013-08-26,63,False
2013-08-27,60,False
2013-08-28,63,False
2013-08-29,86,False
2013-08-30,75,False
2013-08-31,69,False
2013-09-01,78,False
2013-09-02,69,False
2013-09-03,68,False
2013-09-04,72,False
2013-09-05,68,False
2013-09-06,66,False
2013-09-07,68,False
2013-09-08,68,False
2013-09-09,65,False
2013-09-10,65,False
2013-09-11,68,False
2013-09-12,66,False
2013-09-13,68,False
2013-09-14,66,False
2013-09-15,70,False
2013-09-16,66,False
2013-09-17,66,False
2013-09-18,67,False
2013-09-19,67,False
2013-09-20,72,False
2013-09-21,77,False
2013-09-22,79,False
2013-09-23,75,False
2013-09-24,85,False
2013-09-25,91,False
2013-09-26,83,False
2013-09-27,79,False
2013-09-28,82,False
2013-09-29,77,False
2013-09-30,68,False
2013-10-01,65,False
2013-10-02,70,False
2013-10-03,69,False
2013-10-04,67,False
2013-10-05,68,False
2013-10-06,68,False
2013-10-07,67,False
2013-10-08,65,False
2013-10-09,65,False
2013-10-10,67,False
2013-10-11,68,False
2013-10-12,67,False
2013-10-13,68,False
2013-10-14,63,False
2013-10-15,67,False
2013-10-16,65,False
2013-10-17,67,False
2013-10-18,62,False
2013-10-19,60,False
2013-10-20,64,False
2013-10-21,63,False
2013-10-22,61,False
2013-10-23,64,False
2013-10-24,65,False
2013-10-25,64,False
2013-10-26,66,False
2013-10-27,66,False
2013-10-28,63,False
2013-10-29,67,False
2013-10-30,66,False
2013-10-31,68,False
2013-11-01,71,False
2013-11-02,71,False
2013-11-03,72,False
2013-11-04,66,False
2013-11-05,67,False
2013-11-06,68,False
2013-11-07,71,False
2013-11-08,70,False
2013-11-09,73,False
2013-11-10,71,False
2013-11-11,68,False
2013-11-12,71,False
2013-11-13,74,False
2013-11-14,75,False
2013-11-15,75,False
2013-11-16,77,False
2013-11-17,78,False
2013-11-18,71,False
2013-11-19,74,False
2013-11-20,73,False
2013-11-21,73,False
2013-11-22,73,False
2013-11-23,75,False
2013-11-24,76,False
2013-11-25,68,False
2013-11-26,67,False
2013-11-27,69,False
2013-11-28,67,False
2013-11-29,71,False
2013-11-30,71,False
2013-12-01,69,False
2013-12-02,69,False
2013-12-03,70,False
2013-12-04,70,False
2013-12-05,69,False
2013-12-06,69,False
2013-12-07,71,False
2013-12-08,70,False
2013-12-09,69,False
2013-12-10,67,False
2013-12-11,67,False
2013-12-12,68,False
2013-12-13,70,False
2013-12-14,71,False
2013-12-15,71,False
2013-12-16,64,False
2013-12-17,63,False
2013-12-18,63,False
2013-12-19,63,False
2013-12-20,61,False
2013-12-21,68,False
2013-12-22,68,False
2013-12-23,62,False
2013-12-24,59,False
2013-12-25,62,False
2013-12-26,61,False
2013-12-27,60,False
2013-12-28,69,False
2013-12-29,68,False
2013-12-30,61,False
2013-12-31,64,False
2014-01-01,64,False
2014-01-02,61,False
2014-01-03,63,False
2014-01-04,65,False
2014-01-05,64,False
2014-01-06,62,False
2014-01-07,60,False
2014-01-08,60,False
2014-01-09,61,False
2014-01-10,67,False
2014-01-11,64,False
2014-01-12,65,False
2014-01-13,59,False
2014-01-14,60,False
2014-01-15,60,False
2014-01-16,64,False
2014-01-17,60,False
2014-01-18,62,False
2014-01-19,63,False
2014-01-20,54,False
2014-01-21,58,False
2014-01-22,54,False
2014-01-23,56,False
2014-01-24,57,False
2014-01-25,59,False
2014-01-26,56,False
2014-01-27,53,False
2014-01-28,53,False
2014-01-29,51,False
2014-01-30,49,False
2014-01-31,47,False
2014-02-01,48,False
2014-02-02,54,False
2014-02-03,52,False
2014-02-04,52,False
2014-02-05,56,False
2014-02-06,55,False
2014-02-07,54,False
2014-02-08,60,False
2014-02-09,61,False
2014-02-10,59,False
2014-02-11,60,False
2014-02-12,59,False
2014-02-13,60,False
2014-02-14,54,False
2014-02-15,62,False
2014-02-16,62,False
2014-02-17,60,False
2014-02-18,60,False
2014-02-19,60,False
2014-02-20,61,False
2014-02-21,62,False
2014-02-22,65,False
2014-02-23,66,False
2014-02-24,62,False
2014-02-25,65,False
2014-02-26,61,False
2014-02-27,64,False
2014-02-28,62,False
2014-03-01,64,False
2014-03-02,67,False
2014-03-03,63,False
2014-03-04,63,False
2014-03-05,62,False
2014-03-06,63,False
2014-03-07,60,False
2014-03-08,67,False
2014-03-09,86,False
2014-03-10,93,False
2014-03-11,95,False
2014-03-12,98,False
2014-03-13,100,False
2014-03-14,95,False
2014-03-15,91,False
2014-03-16,87,False
