date,value
2012-06-04,25.68281451757653
2012-06-05,24.761721568197885
2012-06-06,26.397791014369925
2012-06-07,21.672054242323874
2012-06-08,23.308123688495908
2012-06-09,26.828691123912908
2012-06-10,20.44531089029777
2012-06-11,61.337167601305026
2012-06-12,30.622965909035006
2012-06-13,26.14689261047357
2012-06-14,26.670263433663305
2012-06-15,22.012953499043537
2012-06-16,18.94609511897829
2012-06-17,25.7159925009306
2012-06-18,24.285203567037385
2012-06-19,25.148238716535072
2012-06-20,20.513737727724052
2012-06-21,23.28531474268716
2012-06-22,23.85306852708269
2012-06-23,20.991490659296264
2012-06-24,20.71778330959116
2012-06-25,21.786098971367668
2012-06-26,23.308123688495908
2012-06-27,22.353852755763196
2012-06-28,23.60340505359806
2012-06-29,24.693294730771605
2012-06-30,21.967335607426023
2012-07-01,15.606764319619643
2012-07-02,26.897117961339184
2012-07-03,24.42082231147822
2012-07-04,20.604973510959088
2012-07-05,23.807450635465173
2012-07-06,20.15002952519563
2012-07-07,23.60340505359806
2012-07-08,20.8090190928262
2012-07-09,23.239696851069642
2012-07-10,22.71756095829162
2012-07-11,22.39947064738072
2012-07-12,22.671943066674103
2012-07-13,25.920038082797713
2012-07-14,16.174518104015178
2012-07-15,19.03733090221332
2012-07-16,19.582275740800103
2012-07-17,26.397791014369925
2012-07-18,23.01284232339377
2012-07-19,19.900366051711003
2012-07-20,23.898686418700205
2012-07-21,25.01138504168251
2012-07-22,24.466440203095736
2012-07-23,25.7159925009306
2012-07-24,25.329475352593413
2012-07-25,24.738912622389122
2012-07-26,24.8073394598154
2012-07-27,26.69307237947207
2012-07-28,17.446879347658793
2012-07-29,22.058571390661047
2012-07-30,22.445088538998238
2012-07-31,26.647454487854557
2012-08-01,26.897117961339184
2012-08-02,19.62789363241761
2012-08-03,22.331043809954444
2012-08-04,18.33272344296524
2012-08-05,15.970472522148068
2012-08-06,21.8773347546027
2012-08-07,26.874309015530425
2012-08-08,25.44352008163721
2012-08-09,22.37666170157196
2012-08-10,21.445199714648005
2012-08-11,19.67351152403513
2012-08-12,20.241265308430666
2012-08-13,18.696431645493654
2012-08-14,20.46811983610653
2012-08-15,21.808907917176427
2012-08-16,28.80565982680461
2012-08-17,23.5805961077893
2012-08-18,19.401039104741738
2012-08-19,17.17440692836541
2012-08-20,24.125540946376077
2012-08-21,25.830037229974394
2012-08-22,22.671943066674103
2012-08-23,22.740369904100383
2012-08-24,26.69307237947207
2012-08-25,22.353852755763196
2012-08-26,15.947663576339307
2012-08-27,20.8090190928262
2012-08-28,21.422390768839247
2012-08-29,21.218345186972133
2012-08-30,22.422279593189483
2012-08-31,23.01284232339377
2012-09-01,20.127220579386865
2012-09-02,17.12878903674789
2012-09-03,19.559466794991337
2012-09-04,22.30823486414568
2012-09-05,22.649134120865348
2012-09-06,22.12699822808733
2012-09-07,21.536435497883037
2012-09-08,24.14834989218483
2012-09-09,20.559355619341567
2012-09-10,23.216887905260887
2012-09-11,21.1271094037371
2012-09-12,35.93926541128534
2012-09-13,29.05532330028924
2012-09-14,23.148461067834607
2012-09-15,21.37677287722173
2012-09-16,18.06025102367185
2012-09-17,22.37666170157196
2012-09-18,19.67351152403513
2012-09-19,19.60508468660885
2012-09-20,21.26396307858965
2012-09-21,20.39969299868025
2012-09-22,18.06025102367185
2012-09-23,17.515306185085073
2012-09-24,23.171270013643362
2012-09-25,23.35374158011343
2012-09-26,26.397791014369925
2012-09-27,22.331043809954444
2012-09-28,21.559244443691803
2012-09-29,16.561035252352358
2012-09-30,18.401150280391512
2012-10-01,22.649134120865348
2012-10-02,19.719129415652645
2012-10-03,21.35396393141297
2012-10-04,23.19407895945212
2012-10-05,23.308123688495908
2012-10-06,19.03733090221332
2012-10-07,19.309803321506703
2012-10-08,20.241265308430666
2012-10-09,21.1271094037371
2012-10-10,23.60340505359806
2012-10-11,21.35396393141297
2012-10-12,21.69486318813264
2012-10-13,20.9939605201197
2012-10-14,17.176876789188846
2012-10-15,22.902502385585127
2012-10-16,23.538683007406934
2012-10-17,19.721599276476084
2012-10-18,19.721599276476084
2012-10-19,24.174863629228746
2012-10-20,16.540696167367038
2012-10-21,20.9939605201197
2012-10-22,26.719586116515984
2012-10-23,26.083405494694173
2012-10-24,22.902502385585127
2012-10-25,29.26430860380322
2012-10-26,26.083405494694173
2012-10-27,19.085418654654273
2012-10-28,18.449238032832465
2012-10-29,15.904515545545227
2012-10-30,23.538683007406934
2012-10-31,19.721599276476084
2012-11-01,22.902502385585127
2012-11-02,25.44722487287236
2012-11-03,19.721599276476084
2012-11-04,20.9939605201197
2012-11-05,19.085418654654273
2012-11-06,19.085418654654273
2012-11-07,19.085418654654273
2012-11-08,20.9939605201197
2012-11-09,22.902502385585127
2012-11-10,17.176876789188846
2012-11-11,19.721599276476084
2012-11-12,23.538683007406934
2012-11-13,20.9939605201197
2012-11-14,15.904515545545227
2012-11-15,19.721599276476084
2012-11-16,15.904515545545227
2012-11-17,19.085418654654273
2012-11-18,19.721599276476084
2012-11-19,20.35777989829789
2012-11-20,22.902502385585127
2012-11-21,20.9939605201197
2012-11-22,18.449238032832465
2012-11-23,20.35777989829789
2012-11-24,17.813057411010657
2012-11-25,19.085418654654273
2012-11-26,23.538683007406934
2012-11-27,15.904515545545227
2012-11-28,18.449238032832465
2012-11-29,22.26632176376332
2012-11-30,20.35777989829789
2012-12-01,26.719586116515984
2012-12-02,24.811044251050557
2012-12-03,24.811044251050557
2012-12-04,19.721599276476084
2012-12-05,25.44722487287236
2012-12-06,23.538683007406934
