date,CHKP,isPartial
2016-09-11,0,False
2016-09-12,19,False
2016-09-13,19,False
2016-09-14,0,False
2016-09-15,0,False
2016-09-16,10,False
2016-09-17,0,False
2016-09-18,0,False
2016-09-19,27,False
2016-09-20,18,False
2016-09-21,9,False
2016-09-22,0,False
2016-09-23,0,False
2016-09-24,0,False
2016-09-25,0,False
2016-09-26,0,False
2016-09-27,0,False
2016-09-28,0,False
2016-09-29,9,False
2016-09-30,0,False
2016-10-01,0,False
2016-10-02,10,False
2016-10-03,0,False
2016-10-04,9,False
2016-10-05,27,False
2016-10-06,27,False
2016-10-07,9,False
2016-10-08,0,False
2016-10-09,0,False
2016-10-10,9,False
2016-10-11,9,False
2016-10-12,9,False
2016-10-13,18,False
2016-10-14,9,False
2016-10-15,0,False
2016-10-16,0,False
2016-10-17,9,False
2016-10-18,9,False
2016-10-19,9,False
2016-10-20,9,False
2016-10-21,0,False
2016-10-22,0,False
2016-10-23,10,False
2016-10-24,0,False
2016-10-25,0,False
2016-10-26,18,False
2016-10-27,9,False
2016-10-28,19,False
2016-10-29,10,False
2016-10-30,0,False
2016-10-31,65,False
2016-11-01,37,False
2016-11-02,18,False
2016-11-03,27,False
2016-11-04,19,False
2016-11-05,10,False
2016-11-06,0,False
2016-11-07,0,False
2016-11-08,0,False
2016-11-09,8,False
2016-11-10,9,False
2016-11-11,0,False
2016-11-12,21,False
2016-11-13,0,False
2016-11-14,18,False
2016-11-15,18,False
2016-11-16,0,False
2016-11-17,18,False
2016-11-18,9,False
2016-11-19,0,False
2016-11-20,0,False
2016-11-21,0,False
2016-11-22,17,False
2016-11-23,9,False
2016-11-24,0,False
2016-11-25,27,False
2016-11-26,0,False
2016-11-27,10,False
2016-11-28,0,False
2016-11-29,0,False
2016-11-30,9,False
2016-12-01,17,False
2016-12-02,9,False
2016-12-03,20,False
2016-12-04,0,False
2016-12-05,16,False
2016-12-06,17,False
2016-12-07,26,False
2016-12-08,9,False
2016-12-09,9,False
2016-12-10,10,False
2016-12-11,0,False
2016-12-12,0,False
2016-12-13,8,False
2016-12-14,9,False
2016-12-15,0,False
2016-12-16,0,False
2016-12-17,0,False
2016-12-18,10,False
2016-12-19,9,False
2016-12-20,0,False
2016-12-21,0,False
2016-12-22,0,False
2016-12-23,0,False
2016-12-24,0,False
2016-12-25,0,False
2016-12-26,0,False
2016-12-27,28,False
2016-12-28,9,False
2016-12-29,0,False
2016-12-30,10,False
2016-12-31,0,False
2017-01-01,0,False
2017-01-02,0,False
2017-01-03,26,False
2017-01-04,17,False
2017-01-05,0,False
2017-01-06,27,False
2017-01-07,0,False
2017-01-08,0,False
2017-01-09,8,False
2017-01-10,17,False
2017-01-11,17,False
2017-01-12,26,False
2017-01-13,26,False
2017-01-14,19,False
2017-01-15,9,False
2017-01-16,17,False
2017-01-17,66,False
2017-01-18,17,False
2017-01-19,100,False
2017-01-20,43,False
2017-01-21,9,False
2017-01-22,9,False
2017-01-23,25,False
2017-01-24,16,False
2017-01-25,42,False
2017-01-26,16,False
2017-01-27,43,False
2017-01-28,10,False
2017-01-29,19,False
2017-01-30,25,False
2017-01-31,16,False
2017-02-01,41,False
2017-02-02,17,False
2017-02-03,34,False
2017-02-04,10,False
2017-02-05,0,False
2017-02-06,16,False
2017-02-07,16,False
2017-02-08,24,False
2017-02-09,17,False
2017-02-10,26,False
2017-02-11,19,False
2017-02-12,0,False
2017-02-13,16,False
2017-02-14,16,False
2017-02-15,0,False
2017-02-16,25,False
2017-02-17,25,False
2017-02-18,0,False
2017-02-19,9,False
2017-02-20,0,False
2017-02-21,8,False
2017-02-22,8,False
2017-02-23,17,False
2017-02-24,17,False
2017-02-25,0,False
2017-02-26,0,False
2017-02-27,16,False
2017-02-28,24,False
2017-03-01,16,False
2017-03-02,8,False
2017-03-03,34,False
2017-03-04,9,False
2017-03-05,0,False
2017-03-06,0,False
2017-03-07,0,False
2017-03-08,8,False
2017-03-09,0,False
2017-03-10,8,False
2017-03-11,0,False
2017-03-12,0,False
2017-03-13,23,False
2017-03-14,8,False
2017-03-15,16,False
2017-03-16,17,False
2017-03-17,0,False
2017-03-18,0,False
2017-03-19,9,False
2017-03-20,0,False
2017-03-21,0,False
2017-03-22,16,False
2017-03-23,0,False
2017-03-24,8,False
2017-03-25,0,False
2017-03-26,19,False
2017-03-27,0,False
2017-03-28,16,False
2017-03-29,0,False
2017-03-30,8,False
2017-03-31,17,False
2017-04-01,0,False
2017-04-02,0,False
2017-04-03,16,False
2017-04-04,0,False
2017-04-05,8,False
2017-04-06,25,False
2017-04-07,0,False
2017-04-08,10,False
2017-04-09,10,False
2017-04-10,25,False
2017-04-11,0,False
2017-04-12,0,False
2017-04-13,9,False
2017-04-14,0,False
2017-04-15,0,False
2017-04-16,0,False
2017-04-17,0,False
2017-04-18,8,False
2017-04-19,0,False
2017-04-20,0,False
2017-04-21,9,False
2017-04-22,10,False
2017-04-23,9,False
2017-04-24,16,False
2017-04-25,16,False
2017-04-26,24,False
2017-04-27,41,False
2017-04-28,51,False
2017-04-29,0,False
2017-04-30,0,False
2017-05-01,9,False
2017-05-02,24,False
2017-05-03,8,False
2017-05-04,16,False
2017-05-05,9,False
2017-05-06,10,False
2017-05-07,19,False
2017-05-08,16,False
2017-05-09,8,False
2017-05-10,32,False
2017-05-11,8,False
2017-05-12,9,False
2017-05-13,9,False
2017-05-14,19,False
2017-05-15,34,False
2017-05-16,53,False
2017-05-17,9,False
2017-05-18,0,False
2017-05-19,46,False
2017-05-20,0,False
2017-05-21,0,False
2017-05-22,9,False
2017-05-23,0,False
2017-05-24,26,False
2017-05-25,27,False
2017-05-26,0,False
2017-05-27,10,False
2017-05-28,0,False
2017-05-29,0,False
