date,CHKP,isPartial
2013-01-21,0,False
2013-01-22,23,False
2013-01-23,23,False
2013-01-24,0,False
2013-01-25,0,False
2013-01-26,27,False
2013-01-27,0,False
2013-01-28,0,False
2013-01-29,23,False
2013-01-30,45,False
2013-01-31,0,False
2013-02-01,24,False
2013-02-02,0,False
2013-02-03,0,False
2013-02-04,45,False
2013-02-05,0,False
2013-02-06,0,False
2013-02-07,46,False
2013-02-08,24,False
2013-02-09,27,False
2013-02-10,0,False
2013-02-11,23,False
2013-02-12,0,False
2013-02-13,23,False
2013-02-14,0,False
2013-02-15,0,False
2013-02-16,0,False
2013-02-17,0,False
2013-02-18,0,False
2013-02-19,0,False
2013-02-20,23,False
2013-02-21,0,False
2013-02-22,0,False
2013-02-23,0,False
2013-02-24,26,False
2013-02-25,44,False
2013-02-26,43,False
2013-02-27,0,False
2013-02-28,23,False
2013-03-01,23,False
2013-03-02,0,False
2013-03-03,27,False
2013-03-04,44,False
2013-03-05,22,False
2013-03-06,0,False
2013-03-07,23,False
2013-03-08,23,False
2013-03-09,0,False
2013-03-10,0,False
2013-03-11,22,False
2013-03-12,65,False
2013-03-13,22,False
2013-03-14,23,False
2013-03-15,46,False
2013-03-16,0,False
2013-03-17,0,False
2013-03-18,66,False
2013-03-19,0,False
2013-03-20,22,False
2013-03-21,22,False
2013-03-22,23,False
2013-03-23,0,False
2013-03-24,0,False
2013-03-25,0,False
2013-03-26,0,False
2013-03-27,23,False
2013-03-28,0,False
2013-03-29,51,False
2013-03-30,0,False
2013-03-31,0,False
2013-04-01,0,False
2013-04-02,22,False
2013-04-03,0,False
2013-04-04,0,False
2013-04-05,23,False
2013-04-06,0,False
2013-04-07,0,False
2013-04-08,43,False
2013-04-09,22,False
2013-04-10,0,False
2013-04-11,22,False
2013-04-12,23,False
2013-04-13,0,False
2013-04-14,26,False
2013-04-15,22,False
2013-04-16,22,False
2013-04-17,0,False
2013-04-18,0,False
2013-04-19,0,False
2013-04-20,0,False
2013-04-21,0,False
2013-04-22,22,False
2013-04-23,22,False
2013-04-24,66,False
2013-04-25,0,False
2013-04-26,0,False
2013-04-27,0,False
2013-04-28,0,False
2013-04-29,22,False
2013-04-30,0,False
2013-05-01,72,False
2013-05-02,23,False
2013-05-03,24,False
2013-05-04,0,False
2013-05-05,0,False
2013-05-06,0,False
2013-05-07,0,False
2013-05-08,67,False
2013-05-09,0,False
2013-05-10,47,False
2013-05-11,0,False
2013-05-12,0,False
2013-05-13,66,False
2013-05-14,22,False
2013-05-15,0,False
2013-05-16,0,False
2013-05-17,69,False
2013-05-18,52,False
2013-05-19,26,False
2013-05-20,44,False
2013-05-21,0,False
2013-05-22,65,False
2013-05-23,22,False
2013-05-24,23,False
2013-05-25,0,False
2013-05-26,0,False
2013-05-27,0,False
2013-05-28,0,False
2013-05-29,0,False
2013-05-30,22,False
2013-05-31,0,False
2013-06-01,26,False
2013-06-02,0,False
2013-06-03,0,False
2013-06-04,21,False
2013-06-05,22,False
2013-06-06,0,False
2013-06-07,46,False
2013-06-08,27,False
2013-06-09,26,False
2013-06-10,0,False
2013-06-11,21,False
2013-06-12,44,False
2013-06-13,65,False
2013-06-14,23,False
2013-06-15,0,False
2013-06-16,0,False
2013-06-17,0,False
2013-06-18,22,False
2013-06-19,0,False
2013-06-20,0,False
2013-06-21,0,False
2013-06-22,0,False
2013-06-23,27,False
2013-06-24,44,False
2013-06-25,0,False
2013-06-26,44,False
2013-06-27,22,False
2013-06-28,0,False
2013-06-29,0,False
