date,CHKP,isPartial
2017-01-19,73,False
2017-01-20,22,False
2017-01-21,0,False
2017-01-22,8,False
2017-01-23,7,False
2017-01-24,14,False
2017-01-25,22,False
2017-01-26,7,False
2017-01-27,30,False
2017-01-28,17,False
2017-01-29,8,False
2017-01-30,14,False
2017-01-31,0,False
2017-02-01,43,False
2017-02-02,7,False
2017-02-03,15,False
2017-02-04,0,False
2017-02-05,8,False
2017-02-06,28,False
2017-02-07,21,False
2017-02-08,35,False
2017-02-09,22,False
2017-02-10,15,False
2017-02-11,25,False
2017-02-12,0,False
2017-02-13,28,False
2017-02-14,7,False
2017-02-15,0,False
2017-02-16,14,False
2017-02-17,21,False
2017-02-18,8,False
2017-02-19,17,False
2017-02-20,7,False
2017-02-21,7,False
2017-02-22,7,False
2017-02-23,7,False
2017-02-24,7,False
2017-02-25,0,False
2017-02-26,8,False
2017-02-27,28,False
2017-02-28,14,False
2017-03-01,14,False
2017-03-02,21,False
2017-03-03,15,False
2017-03-04,8,False
2017-03-05,8,False
2017-03-06,0,False
2017-03-07,0,False
2017-03-08,7,False
2017-03-09,0,False
2017-03-10,0,False
2017-03-11,8,False
2017-03-12,8,False
2017-03-13,13,False
2017-03-14,7,False
2017-03-15,7,False
2017-03-16,21,False
2017-03-17,0,False
2017-03-18,0,False
2017-03-19,8,False
2017-03-20,0,False
2017-03-21,7,False
2017-03-22,14,False
2017-03-23,14,False
2017-03-24,0,False
2017-03-25,0,False
2017-03-26,16,False
2017-03-27,0,False
2017-03-28,14,False
2017-03-29,0,False
2017-03-30,15,False
2017-03-31,7,False
2017-04-01,8,False
2017-04-02,0,False
2017-04-03,14,False
2017-04-04,7,False
2017-04-05,14,False
2017-04-06,7,False
2017-04-07,0,False
2017-04-08,0,False
2017-04-09,17,False
2017-04-10,14,False
2017-04-11,15,False
2017-04-12,0,False
2017-04-13,15,False
2017-04-14,8,False
2017-04-15,0,False
2017-04-16,0,False
2017-04-17,0,False
2017-04-18,7,False
2017-04-19,0,False
2017-04-20,0,False
2017-04-21,7,False
2017-04-22,0,False
2017-04-23,0,False
2017-04-24,0,False
2017-04-25,7,False
2017-04-26,21,False
2017-04-27,43,False
2017-04-28,37,False
2017-04-29,8,False
2017-04-30,0,False
2017-05-01,0,False
2017-05-02,35,False
2017-05-03,14,False
2017-05-04,0,False
2017-05-05,7,False
2017-05-06,8,False
2017-05-07,16,False
2017-05-08,14,False
2017-05-09,7,False
2017-05-10,7,False
2017-05-11,7,False
2017-05-12,15,False
2017-05-13,0,False
2017-05-14,17,False
2017-05-15,23,False
2017-05-16,61,False
2017-05-17,31,False
2017-05-18,0,False
2017-05-19,32,False
2017-05-20,9,False
2017-05-21,0,False
2017-05-22,15,False
2017-05-23,0,False
2017-05-24,15,False
2017-05-25,23,False
2017-05-26,8,False
2017-05-27,9,False
2017-05-28,0,False
2017-05-29,0,False
2017-05-30,23,False
2017-05-31,8,False
2017-06-01,8,False
2017-06-02,8,False
2017-06-03,9,False
2017-06-04,0,False
2017-06-05,30,False
2017-06-06,30,False
2017-06-07,15,False
2017-06-08,7,False
2017-06-09,16,False
2017-06-10,0,False
2017-06-11,0,False
2017-06-12,0,False
2017-06-13,15,False
2017-06-14,0,False
2017-06-15,8,False
2017-06-16,0,False
