date,CHKP,isPartial
2016-06-20,0,False
2016-06-21,20,False
2016-06-22,20,False
2016-06-23,42,False
2016-06-24,21,False
2016-06-25,0,False
2016-06-26,0,False
2016-06-27,40,False
2016-06-28,41,False
2016-06-29,62,False
2016-06-30,21,False
2016-07-01,0,False
2016-07-02,0,False
2016-07-03,0,False
2016-07-04,43,False
2016-07-05,0,False
2016-07-06,22,False
2016-07-07,0,False
2016-07-08,0,False
2016-07-09,0,False
2016-07-10,0,False
2016-07-11,0,False
2016-07-12,0,False
2016-07-13,21,False
2016-07-14,21,False
2016-07-15,22,False
2016-07-16,25,False
2016-07-17,25,False
2016-07-18,0,False
2016-07-19,0,False
2016-07-20,22,False
2016-07-21,22,False
2016-07-22,0,False
2016-07-23,25,False
2016-07-24,25,False
2016-07-25,21,False
2016-07-26,42,False
2016-07-27,42,False
2016-07-28,64,False
2016-07-29,44,False
2016-07-30,0,False
2016-07-31,0,False
2016-08-01,21,False
2016-08-02,42,False
2016-08-03,43,False
2016-08-04,43,False
2016-08-05,23,False
2016-08-06,0,False
2016-08-07,26,False
2016-08-08,43,False
2016-08-09,43,False
2016-08-10,44,False
2016-08-11,45,False
2016-08-12,23,False
2016-08-13,0,False
2016-08-14,51,False
2016-08-15,23,False
2016-08-16,22,False
2016-08-17,45,False
2016-08-18,0,False
2016-08-19,23,False
2016-08-20,0,False
2016-08-21,0,False
2016-08-22,44,False
2016-08-23,67,False
2016-08-24,22,False
2016-08-25,0,False
2016-08-26,22,False
2016-08-27,0,False
2016-08-28,24,False
2016-08-29,21,False
2016-08-30,0,False
2016-08-31,21,False
2016-09-01,42,False
2016-09-02,22,False
2016-09-03,25,False
2016-09-04,0,False
2016-09-05,0,False
2016-09-06,61,False
2016-09-07,42,False
2016-09-08,42,False
2016-09-09,22,False
2016-09-10,0,False
2016-09-11,0,False
