date,CHKP,isPartial
2014-12-01,20,False
2014-12-02,0,False
2014-12-03,0,False
2014-12-04,0,False
2014-12-05,0,False
2014-12-06,25,False
2014-12-07,0,False
2014-12-08,0,False
2014-12-09,21,False
2014-12-10,21,False
2014-12-11,0,False
2014-12-12,0,False
2014-12-13,0,False
2014-12-14,0,False
2014-12-15,21,False
2014-12-16,0,False
2014-12-17,0,False
2014-12-18,22,False
2014-12-19,46,False
2014-12-20,0,False
2014-12-21,0,False
2014-12-22,0,False
2014-12-23,47,False
2014-12-24,26,False
2014-12-25,0,False
2014-12-26,0,False
2014-12-27,0,False
2014-12-28,0,False
2014-12-29,0,False
2014-12-30,0,False
2014-12-31,0,False
2015-01-01,0,False
2015-01-02,0,False
2015-01-03,0,False
2015-01-04,24,False
2015-01-05,0,False
2015-01-06,0,False
2015-01-07,21,False
2015-01-08,0,False
2015-01-09,21,False
2015-01-10,0,False
2015-01-11,47,False
2015-01-12,0,False
2015-01-13,0,False
2015-01-14,0,False
2015-01-15,0,False
2015-01-16,21,False
2015-01-17,24,False
2015-01-18,0,False
2015-01-19,0,False
2015-01-20,20,False
2015-01-21,0,False
2015-01-22,0,False
2015-01-23,42,False
2015-01-24,0,False
2015-01-25,0,False
2015-01-26,20,False
2015-01-27,0,False
2015-01-28,0,False
2015-01-29,61,False
2015-01-30,42,False
2015-01-31,0,False
2015-02-01,0,False
2015-02-02,0,False
2015-02-03,59,False
2015-02-04,0,False
2015-02-05,0,False
2015-02-06,42,False
2015-02-07,24,False
2015-02-08,23,False
2015-02-09,20,False
2015-02-10,59,False
2015-02-11,20,False
2015-02-12,81,False
2015-02-13,0,False
2015-02-14,24,False
2015-02-15,24,False
2015-02-16,0,False
2015-02-17,21,False
2015-02-18,61,False
2015-02-19,41,False
2015-02-20,0,False
2015-02-21,47,False
2015-02-22,23,False
2015-02-23,19,False
2015-02-24,0,False
2015-02-25,0,False
2015-02-26,80,False
2015-02-27,21,False
2015-02-28,0,False
2015-03-01,0,False
2015-03-02,39,False
2015-03-03,20,False
2015-03-04,20,False
2015-03-05,20,False
2015-03-06,21,False
2015-03-07,0,False
2015-03-08,0,False
2015-03-09,0,False
2015-03-10,0,False
2015-03-11,0,False
2015-03-12,20,False
2015-03-13,0,False
2015-03-14,0,False
2015-03-15,0,False
2015-03-16,40,False
2015-03-17,20,False
2015-03-18,60,False
2015-03-19,40,False
2015-03-20,20,False
2015-03-21,23,False
2015-03-22,0,False
2015-03-23,39,False
2015-03-24,0,False
2015-03-25,58,False
2015-03-26,0,False
2015-03-27,0,False
2015-03-28,0,False
2015-03-29,0,False
2015-03-30,40,False
2015-03-31,20,False
2015-04-01,0,False
2015-04-02,42,False
2015-04-03,0,False
2015-04-04,0,False
2015-04-05,0,False
2015-04-06,21,False
2015-04-07,20,False
2015-04-08,20,False
2015-04-09,20,False
2015-04-10,21,False
2015-04-11,0,False
2015-04-12,0,False
2015-04-13,0,False
2015-04-14,39,False
2015-04-15,60,False
2015-04-16,0,False
2015-04-17,41,False
2015-04-18,0,False
2015-04-19,0,False
2015-04-20,59,False
2015-04-21,0,False
2015-04-22,40,False
2015-04-23,0,False
2015-04-24,0,False
2015-04-25,0,False
2015-04-26,23,False
2015-04-27,0,False
2015-04-28,20,False
2015-04-29,20,False
2015-04-30,0,False
2015-05-01,22,False
2015-05-02,0,False
2015-05-03,0,False
2015-05-04,0,False
2015-05-05,39,False
2015-05-06,40,False
2015-05-07,20,False
2015-05-08,21,False
2015-05-09,0,False
2015-05-10,24,False
2015-05-11,20,False
2015-05-12,0,False
2015-05-13,40,False
2015-05-14,0,False
2015-05-15,42,False
2015-05-16,0,False
2015-05-17,24,False
2015-05-18,19,False
2015-05-19,19,False
2015-05-20,78,False
2015-05-21,20,False
2015-05-22,21,False
2015-05-23,0,False
