date,CHKP,isPartial
2013-12-07,0,False
2013-12-08,24,False
2013-12-09,0,False
2013-12-10,21,False
2013-12-11,21,False
2013-12-12,0,False
2013-12-13,0,False
2013-12-14,0,False
2013-12-15,0,False
2013-12-16,0,False
2013-12-17,43,False
2013-12-18,0,False
2013-12-19,45,False
2013-12-20,0,False
2013-12-21,26,False
2013-12-22,26,False
2013-12-23,0,False
2013-12-24,0,False
2013-12-25,0,False
2013-12-26,0,False
2013-12-27,0,False
2013-12-28,0,False
2013-12-29,26,False
2013-12-30,0,False
2013-12-31,26,False
2014-01-01,27,False
2014-01-02,0,False
2014-01-03,43,False
2014-01-04,0,False
2014-01-05,0,False
2014-01-06,0,False
2014-01-07,0,False
2014-01-08,41,False
2014-01-09,0,False
2014-01-10,43,False
2014-01-11,0,False
2014-01-12,47,False
2014-01-13,40,False
2014-01-14,0,False
2014-01-15,0,False
2014-01-16,0,False
2014-01-17,0,False
2014-01-18,0,False
2014-01-19,47,False
2014-01-20,20,False
2014-01-21,0,False
2014-01-22,0,False
2014-01-23,0,False
2014-01-24,21,False
2014-01-25,0,False
2014-01-26,0,False
2014-01-27,0,False
2014-01-28,100,False
2014-01-29,20,False
2014-01-30,21,False
2014-01-31,42,False
2014-02-01,24,False
2014-02-02,46,False
2014-02-03,20,False
2014-02-04,99,False
2014-02-05,0,False
2014-02-06,0,False
2014-02-07,68,False
2014-02-08,0,False
2014-02-09,0,False
2014-02-10,0,False
2014-02-11,20,False
2014-02-12,0,False
2014-02-13,0,False
2014-02-14,21,False
2014-02-15,24,False
2014-02-16,0,False
2014-02-17,0,False
2014-02-18,20,False
2014-02-19,20,False
2014-02-20,41,False
2014-02-21,21,False
2014-02-22,0,False
2014-02-23,23,False
2014-02-24,39,False
2014-02-25,0,False
2014-02-26,0,False
2014-02-27,81,False
2014-02-28,21,False
2014-03-01,0,False
2014-03-02,23,False
2014-03-03,0,False
2014-03-04,20,False
2014-03-05,41,False
2014-03-06,0,False
2014-03-07,0,False
2014-03-08,0,False
2014-03-09,0,False
2014-03-10,0,False
2014-03-11,40,False
2014-03-12,0,False
2014-03-13,20,False
2014-03-14,21,False
2014-03-15,23,False
2014-03-16,0,False
