date,CHKP,isPartial
2014-03-16,16,False
2014-03-17,0,False
2014-03-18,14,False
2014-03-19,14,False
2014-03-20,0,False
2014-03-21,0,False
2014-03-22,0,False
2014-03-23,16,False
2014-03-24,14,False
2014-03-25,14,False
2014-03-26,28,False
2014-03-27,14,False
2014-03-28,15,False
2014-03-29,16,False
2014-03-30,0,False
2014-03-31,14,False
2014-04-01,14,False
2014-04-02,42,False
2014-04-03,28,False
2014-04-04,29,False
2014-04-05,17,False
2014-04-06,0,False
2014-04-07,14,False
2014-04-08,28,False
2014-04-09,21,False
2014-04-10,29,False
2014-04-11,45,False
2014-04-12,0,False
2014-04-13,0,False
2014-04-14,0,False
2014-04-15,0,False
2014-04-16,29,False
2014-04-17,23,False
2014-04-18,0,False
2014-04-19,18,False
2014-04-20,18,False
2014-04-21,30,False
2014-04-22,28,False
2014-04-23,14,False
2014-04-24,22,False
2014-04-25,15,False
2014-04-26,0,False
2014-04-27,16,False
2014-04-28,28,False
2014-04-29,49,False
2014-04-30,21,False
2014-05-01,0,False
2014-05-02,0,False
2014-05-03,17,False
2014-05-04,0,False
2014-05-05,21,False
2014-05-06,0,False
2014-05-07,21,False
2014-05-08,28,False
2014-05-09,0,False
2014-05-10,0,False
2014-05-11,25,False
2014-05-12,14,False
2014-05-13,14,False
2014-05-14,21,False
2014-05-15,28,False
2014-05-16,15,False
2014-05-17,0,False
2014-05-18,34,False
2014-05-19,0,False
2014-05-20,14,False
2014-05-21,38,False
2014-05-22,23,False
2014-05-23,16,False
2014-05-24,0,False
2014-05-25,0,False
2014-05-26,16,False
2014-05-27,0,False
2014-05-28,0,False
2014-05-29,32,False
2014-05-30,16,False
2014-05-31,19,False
2014-06-01,0,False
2014-06-02,15,False
2014-06-03,15,False
2014-06-04,23,False
2014-06-05,16,False
2014-06-06,17,False
2014-06-07,0,False
2014-06-08,19,False
2014-06-09,16,False
2014-06-10,24,False
2014-06-11,16,False
2014-06-12,0,False
2014-06-13,33,False
2014-06-14,19,False
2014-06-15,0,False
2014-06-16,0,False
2014-06-17,31,False
2014-06-18,16,False
2014-06-19,16,False
2014-06-20,0,False
2014-06-21,0,False
2014-06-22,19,False
2014-06-23,0,False
2014-06-24,16,False
2014-06-25,31,False
2014-06-26,0,False
2014-06-27,17,False
2014-06-28,19,False
2014-06-29,19,False
2014-06-30,0,False
2014-07-01,16,False
2014-07-02,40,False
2014-07-03,0,False
2014-07-04,26,False
2014-07-05,19,False
2014-07-06,0,False
2014-07-07,0,False
2014-07-08,16,False
2014-07-09,0,False
2014-07-10,32,False
2014-07-11,25,False
2014-07-12,19,False
2014-07-13,19,False
2014-07-14,16,False
2014-07-15,0,False
2014-07-16,16,False
2014-07-17,16,False
2014-07-18,0,False
2014-07-19,0,False
2014-07-20,20,False
2014-07-21,0,False
2014-07-22,31,False
2014-07-23,49,False
2014-07-24,48,False
2014-07-25,0,False
2014-07-26,19,False
2014-07-27,0,False
2014-07-28,24,False
2014-07-29,0,False
2014-07-30,16,False
2014-07-31,32,False
2014-08-01,100,False
2014-08-02,0,False
2014-08-03,19,False
2014-08-04,0,False
2014-08-05,24,False
2014-08-06,16,False
2014-08-07,23,False
2014-08-08,0,False
2014-08-09,19,False
2014-08-10,0,False
2014-08-11,23,False
2014-08-12,0,False
2014-08-13,16,False
2014-08-14,0,False
2014-08-15,34,False
2014-08-16,0,False
2014-08-17,19,False
2014-08-18,0,False
2014-08-19,0,False
2014-08-20,16,False
2014-08-21,16,False
2014-08-22,0,False
2014-08-23,19,False
2014-08-24,0,False
2014-08-25,15,False
2014-08-26,46,False
2014-08-27,46,False
2014-08-28,16,False
2014-08-29,16,False
2014-08-30,38,False
2014-08-31,0,False
2014-09-01,15,False
2014-09-02,15,False
2014-09-03,15,False
2014-09-04,15,False
2014-09-05,0,False
2014-09-06,18,False
2014-09-07,0,False
2014-09-08,30,False
2014-09-09,0,False
2014-09-10,15,False
2014-09-11,22,False
2014-09-12,15,False
2014-09-13,18,False
2014-09-14,0,False
2014-09-15,0,False
2014-09-16,29,False
2014-09-17,15,False
2014-09-18,22,False
2014-09-19,16,False
2014-09-20,18,False
2014-09-21,17,False
2014-09-22,44,False
2014-09-23,15,False
2014-09-24,44,False
2014-09-25,0,False
2014-09-26,23,False
2014-09-27,18,False
2014-09-28,0,False
2014-09-29,15,False
2014-09-30,15,False
2014-10-01,15,False
2014-10-02,15,False
2014-10-03,32,False
2014-10-04,18,False
2014-10-05,0,False
2014-10-06,0,False
2014-10-07,0,False
2014-10-08,29,False
2014-10-09,0,False
2014-10-10,15,False
2014-10-11,18,False
2014-10-12,0,False
2014-10-13,22,False
2014-10-14,14,False
2014-10-15,0,False
2014-10-16,15,False
2014-10-17,0,False
2014-10-18,35,False
2014-10-19,0,False
2014-10-20,0,False
2014-10-21,22,False
2014-10-22,15,False
2014-10-23,30,False
2014-10-24,31,False
2014-10-25,18,False
2014-10-26,0,False
2014-10-27,14,False
2014-10-28,14,False
2014-10-29,0,False
2014-10-30,0,False
2014-10-31,15,False
2014-11-01,18,False
2014-11-02,0,False
2014-11-03,22,False
2014-11-04,14,False
2014-11-05,28,False
2014-11-06,14,False
2014-11-07,30,False
2014-11-08,0,False
2014-11-09,33,False
2014-11-10,14,False
2014-11-11,14,False
2014-11-12,14,False
2014-11-13,21,False
2014-11-14,15,False
2014-11-15,0,False
2014-11-16,0,False
2014-11-17,56,False
2014-11-18,15,False
2014-11-19,44,False
2014-11-20,22,False
2014-11-21,30,False
2014-11-22,0,False
2014-11-23,0,False
2014-11-24,0,False
2014-11-25,14,False
2014-11-26,14,False
2014-11-27,0,False
2014-11-28,0,False
2014-11-29,0,False
2014-11-30,16,False
2014-12-01,27,False
