date,CHKP,isPartial
2012-06-04,0,False
2012-06-05,0,False
2012-06-06,24,False
2012-06-07,25,False
2012-06-08,51,False
2012-06-09,0,False
2012-06-10,0,False
2012-06-11,0,False
2012-06-12,24,False
2012-06-13,0,False
2012-06-14,0,False
2012-06-15,0,False
2012-06-16,0,False
2012-06-17,0,False
2012-06-18,0,False
2012-06-19,24,False
2012-06-20,24,False
2012-06-21,0,False
2012-06-22,0,False
2012-06-23,31,False
2012-06-24,0,False
2012-06-25,72,False
2012-06-26,24,False
2012-06-27,25,False
2012-06-28,100,False
2012-06-29,53,False
2012-06-30,62,False
2012-07-01,0,False
2012-07-02,25,False
2012-07-03,24,False
2012-07-04,26,False
2012-07-05,0,False
2012-07-06,0,False
2012-07-07,0,False
2012-07-08,0,False
2012-07-09,25,False
2012-07-10,24,False
2012-07-11,0,False
2012-07-12,0,False
2012-07-13,0,False
2012-07-14,31,False
2012-07-15,31,False
2012-07-16,25,False
2012-07-17,49,False
2012-07-18,74,False
2012-07-19,76,False
2012-07-20,52,False
2012-07-21,0,False
2012-07-22,0,False
2012-07-23,25,False
2012-07-24,50,False
2012-07-25,0,False
2012-07-26,25,False
2012-07-27,52,False
2012-07-28,0,False
2012-07-29,0,False
2012-07-30,0,False
2012-07-31,0,False
2012-08-01,0,False
2012-08-02,25,False
2012-08-03,26,False
2012-08-04,31,False
2012-08-05,0,False
2012-08-06,25,False
2012-08-07,25,False
2012-08-08,25,False
2012-08-09,25,False
2012-08-10,52,False
2012-08-11,0,False
2012-08-12,31,False
2012-08-13,25,False
2012-08-14,0,False
2012-08-15,51,False
2012-08-16,25,False
2012-08-17,0,False
2012-08-18,31,False
2012-08-19,0,False
2012-08-20,26,False
2012-08-21,50,False
2012-08-22,0,False
2012-08-23,0,False
2012-08-24,26,False
2012-08-25,0,False
2012-08-26,0,False
2012-08-27,48,False
2012-08-28,0,False
2012-08-29,49,False
2012-08-30,49,False
2012-08-31,0,False
2012-09-01,0,False
2012-09-02,30,False
2012-09-03,0,False
2012-09-04,0,False
2012-09-05,24,False
2012-09-06,0,False
2012-09-07,51,False
2012-09-08,0,False
2012-09-09,0,False
2012-09-10,0,False
2012-09-11,0,False
2012-09-12,24,False
2012-09-13,48,False
2012-09-14,25,False
2012-09-15,58,False
2012-09-16,0,False
2012-09-17,24,False
2012-09-18,0,False
2012-09-19,0,False
2012-09-20,0,False
2012-09-21,0,False
2012-09-22,0,False
2012-09-23,0,False
2012-09-24,0,False
2012-09-25,23,False
2012-09-26,0,False
2012-09-27,24,False
2012-09-28,0,False
2012-09-29,28,False
2012-09-30,0,False
2012-10-01,94,False
2012-10-02,23,False
2012-10-03,0,False
2012-10-04,23,False
2012-10-05,48,False
2012-10-06,0,False
2012-10-07,0,False
2012-10-08,23,False
2012-10-09,0,False
2012-10-10,23,False
2012-10-11,0,False
2012-10-12,0,False
2012-10-13,0,False
2012-10-14,0,False
2012-10-15,0,False
2012-10-16,44,False
2012-10-17,23,False
2012-10-18,45,False
2012-10-19,24,False
2012-10-20,0,False
2012-10-21,0,False
2012-10-22,22,False
2012-10-23,44,False
2012-10-24,23,False
2012-10-25,23,False
2012-10-26,0,False
2012-10-27,0,False
2012-10-28,0,False
2012-10-29,22,False
2012-10-30,0,False
2012-10-31,0,False
2012-11-01,0,False
2012-11-02,48,False
2012-11-03,27,False
2012-11-04,26,False
2012-11-05,0,False
2012-11-06,22,False
2012-11-07,0,False
2012-11-08,0,False
2012-11-09,47,False
2012-11-10,0,False
2012-11-11,0,False
2012-11-12,0,False
2012-11-13,0,False
2012-11-14,45,False
2012-11-15,46,False
2012-11-16,46,False
2012-11-17,0,False
2012-11-18,0,False
2012-11-19,44,False
2012-11-20,0,False
2012-11-21,22,False
2012-11-22,23,False
2012-11-23,0,False
2012-11-24,0,False
2012-11-25,0,False
2012-11-26,0,False
2012-11-27,22,False
2012-11-28,22,False
2012-11-29,65,False
2012-11-30,0,False
2012-12-01,52,False
2012-12-02,0,False
2012-12-03,0,False
