date,BIDU,isPartial
2013-02-19,82,False
2013-02-20,82,False
2013-02-21,79,False
2013-02-22,83,False
2013-02-23,82,False
2013-02-24,59,False
2013-02-25,83,False
2013-02-26,70,False
2013-02-27,70,False
2013-02-28,80,False
2013-03-01,82,False
2013-03-02,76,False
2013-03-03,63,False
2013-03-04,83,False
2013-03-05,66,False
2013-03-06,66,False
2013-03-07,80,False
2013-03-08,69,False
2013-03-09,64,False
2013-03-10,56,False
2013-03-11,81,False
2013-03-12,80,False
2013-03-13,77,False
2013-03-14,76,False
2013-03-15,79,False
2013-03-16,60,False
2013-03-17,54,False
2013-03-18,83,False
2013-03-19,65,False
2013-03-20,72,False
2013-03-21,76,False
2013-03-22,81,False
2013-03-23,72,False
2013-03-24,57,False
2013-03-25,79,False
2013-03-26,80,False
2013-03-27,82,False
2013-03-28,61,False
2013-03-29,62,False
2013-03-30,75,False
2013-03-31,59,False
2013-04-01,92,False
2013-04-02,88,False
2013-04-03,79,False
2013-04-04,71,False
2013-04-05,81,False
2013-04-06,58,False
2013-04-07,63,False
2013-04-08,72,False
2013-04-09,72,False
2013-04-10,76,False
2013-04-11,72,False
2013-04-12,81,False
2013-04-13,73,False
2013-04-14,65,False
2013-04-15,81,False
2013-04-16,65,False
2013-04-17,79,False
2013-04-18,72,False
2013-04-19,76,False
2013-04-20,78,False
2013-04-21,58,False
2013-04-22,70,False
2013-04-23,82,False
2013-04-24,88,False
2013-04-25,85,False
2013-04-26,90,False
2013-04-27,74,False
2013-04-28,65,False
2013-04-29,89,False
2013-04-30,75,False
2013-05-01,83,False
2013-05-02,96,False
2013-05-03,80,False
2013-05-04,71,False
2013-05-05,62,False
2013-05-06,74,False
2013-05-07,82,False
2013-05-08,75,False
2013-05-09,81,False
2013-05-10,70,False
2013-05-11,71,False
2013-05-12,52,False
2013-05-13,78,False
2013-05-14,75,False
2013-05-15,75,False
2013-05-16,77,False
2013-05-17,74,False
2013-05-18,70,False
2013-05-19,62,False
2013-05-20,81,False
2013-05-21,77,False
2013-05-22,72,False
2013-05-23,72,False
2013-05-24,77,False
2013-05-25,62,False
2013-05-26,51,False
2013-05-27,80,False
2013-05-28,78,False
2013-05-29,76,False
2013-05-30,67,False
2013-05-31,69,False
2013-06-01,76,False
2013-06-02,75,False
2013-06-03,82,False
2013-06-04,82,False
2013-06-05,61,False
2013-06-06,67,False
2013-06-07,73,False
2013-06-08,78,False
2013-06-09,65,False
2013-06-10,100,False
2013-06-11,80,False
2013-06-12,67,False
2013-06-13,78,False
2013-06-14,83,False
2013-06-15,76,False
2013-06-16,63,False
2013-06-17,91,False
2013-06-18,73,False
2013-06-19,82,False
2013-06-20,74,False
2013-06-21,78,False
2013-06-22,65,False
