date,BIDU,isPartial
2017-08-16,66,False
2017-08-17,72,False
2017-08-18,66,False
2017-08-19,54,False
2017-08-20,63,False
2017-08-21,64,False
2017-08-22,54,False
2017-08-23,61,False
2017-08-24,72,False
2017-08-25,51,False
2017-08-26,57,False
2017-08-27,58,False
2017-08-28,71,False
2017-08-29,60,False
2017-08-30,62,False
2017-08-31,61,False
2017-09-01,77,False
2017-09-02,67,False
2017-09-03,57,False
2017-09-04,65,False
2017-09-05,81,False
2017-09-06,72,False
2017-09-07,40,False
2017-09-08,59,False
2017-09-09,54,False
2017-09-10,53,False
2017-09-11,67,False
2017-09-12,58,False
2017-09-13,67,False
2017-09-14,61,False
2017-09-15,59,False
2017-09-16,55,False
2017-09-17,56,False
2017-09-18,66,False
2017-09-19,68,False
2017-09-20,51,False
2017-09-21,71,False
2017-09-22,69,False
2017-09-23,57,False
2017-09-24,59,False
2017-09-25,64,False
2017-09-26,64,False
2017-09-27,67,False
2017-09-28,61,False
2017-09-29,69,False
2017-09-30,54,False
2017-10-01,60,False
2017-10-02,66,False
2017-10-03,72,False
2017-10-04,66,False
2017-10-05,62,False
2017-10-06,63,False
