date,INTC,isPartial
2014-02-14,19,False
2014-02-15,11,False
2014-02-16,4,False
2014-02-17,9,False
2014-02-18,15,False
2014-02-19,17,False
2014-02-20,20,False
2014-02-21,18,False
2014-02-22,8,False
2014-02-23,5,False
2014-02-24,19,False
2014-02-25,20,False
2014-02-26,18,False
2014-02-27,17,False
2014-02-28,18,False
2014-03-01,6,False
2014-03-02,7,False
2014-03-03,19,False
2014-03-04,15,False
2014-03-05,17,False
2014-03-06,18,False
2014-03-07,19,False
2014-03-08,3,False
2014-03-09,5,False
2014-03-10,17,False
2014-03-11,15,False
2014-03-12,13,False
2014-03-13,18,False
2014-03-14,13,False
2014-03-15,6,False
2014-03-16,2,False
2014-03-17,15,False
2014-03-18,15,False
2014-03-19,16,False
2014-03-20,18,False
2014-03-21,20,False
2014-03-22,8,False
2014-03-23,4,False
2014-03-24,17,False
2014-03-25,14,False
2014-03-26,15,False
2014-03-27,15,False
2014-03-28,17,False
2014-03-29,8,False
2014-03-30,5,False
2014-03-31,18,False
2014-04-01,21,False
2014-04-02,14,False
2014-04-03,22,False
2014-04-04,24,False
2014-04-05,8,False
2014-04-06,7,False
2014-04-07,22,False
2014-04-08,28,False
2014-04-09,29,False
2014-04-10,29,False
2014-04-11,25,False
2014-04-12,7,False
2014-04-13,8,False
2014-04-14,19,False
2014-04-15,47,False
2014-04-16,38,False
2014-04-17,27,False
2014-04-18,23,False
2014-04-19,8,False
2014-04-20,9,False
2014-04-21,20,False
2014-04-22,19,False
2014-04-23,17,False
2014-04-24,26,False
2014-04-25,19,False
2014-04-26,12,False
2014-04-27,6,False
2014-04-28,20,False
2014-04-29,23,False
2014-04-30,19,False
2014-05-01,23,False
2014-05-02,17,False
2014-05-03,8,False
2014-05-04,6,False
2014-05-05,19,False
2014-05-06,17,False
2014-05-07,23,False
2014-05-08,19,False
2014-05-09,17,False
2014-05-10,6,False
2014-05-11,3,False
2014-05-12,16,False
2014-05-13,13,False
2014-05-14,12,False
2014-05-15,20,False
2014-05-16,15,False
2014-05-17,7,False
2014-05-18,5,False
2014-05-19,15,False
2014-05-20,16,False
2014-05-21,10,False
2014-05-22,14,False
2014-05-23,12,False
2014-05-24,6,False
2014-05-25,5,False
2014-05-26,4,False
2014-05-27,21,False
2014-05-28,21,False
2014-05-29,22,False
2014-05-30,27,False
2014-05-31,8,False
2014-06-01,8,False
2014-06-02,18,False
2014-06-03,24,False
2014-06-04,23,False
2014-06-05,20,False
2014-06-06,26,False
2014-06-07,15,False
2014-06-08,6,False
2014-06-09,18,False
2014-06-10,24,False
2014-06-11,23,False
2014-06-12,32,False
2014-06-13,79,False
2014-06-14,27,False
2014-06-15,14,False
2014-06-16,39,False
2014-06-17,38,False
2014-06-18,23,False
2014-06-19,27,False
2014-06-20,21,False
2014-06-21,10,False
2014-06-22,6,False
2014-06-23,27,False
2014-06-24,32,False
2014-06-25,33,False
2014-06-26,32,False
2014-06-27,26,False
2014-06-28,11,False
2014-06-29,5,False
2014-06-30,26,False
2014-07-01,28,False
2014-07-02,23,False
2014-07-03,31,False
2014-07-04,10,False
2014-07-05,8,False
2014-07-06,4,False
2014-07-07,21,False
2014-07-08,24,False
2014-07-09,20,False
2014-07-10,23,False
2014-07-11,23,False
2014-07-12,8,False
2014-07-13,6,False
2014-07-14,28,False
2014-07-15,67,False
2014-07-16,100,False
2014-07-17,64,False
2014-07-18,47,False
2014-07-19,11,False
2014-07-20,9,False
2014-07-21,29,False
2014-07-22,35,False
2014-07-23,31,False
2014-07-24,37,False
