date,INTC,isPartial
2015-12-26,13,False
2015-12-27,7,False
2015-12-28,17,False
2015-12-29,24,False
2015-12-30,25,False
2015-12-31,21,False
2016-01-01,6,False
2016-01-02,8,False
2016-01-03,8,False
2016-01-04,30,False
2016-01-05,20,False
2016-01-06,27,False
2016-01-07,32,False
2016-01-08,23,False
2016-01-09,13,False
2016-01-10,5,False
2016-01-11,25,False
2016-01-12,26,False
2016-01-13,29,False
2016-01-14,54,False
2016-01-15,69,False
2016-01-16,19,False
2016-01-17,12,False
2016-01-18,11,False
2016-01-19,36,False
2016-01-20,28,False
2016-01-21,26,False
2016-01-22,23,False
2016-01-23,7,False
2016-01-24,9,False
2016-01-25,21,False
2016-01-26,22,False
2016-01-27,25,False
2016-01-28,20,False
2016-01-29,24,False
2016-01-30,8,False
2016-01-31,9,False
2016-02-01,25,False
2016-02-02,22,False
2016-02-03,25,False
2016-02-04,26,False
2016-02-05,26,False
2016-02-06,15,False
2016-02-07,6,False
2016-02-08,21,False
2016-02-09,29,False
2016-02-10,28,False
2016-02-11,19,False
2016-02-12,18,False
2016-02-13,9,False
2016-02-14,5,False
2016-02-15,7,False
2016-02-16,15,False
2016-02-17,27,False
2016-02-18,19,False
2016-02-19,20,False
2016-02-20,4,False
2016-02-21,6,False
2016-02-22,9,False
2016-02-23,20,False
2016-02-24,22,False
2016-02-25,21,False
2016-02-26,19,False
2016-02-27,6,False
2016-02-28,7,False
2016-02-29,16,False
2016-03-01,26,False
2016-03-02,26,False
2016-03-03,23,False
2016-03-04,31,False
2016-03-05,10,False
2016-03-06,12,False
2016-03-07,25,False
2016-03-08,17,False
2016-03-09,21,False
2016-03-10,20,False
2016-03-11,27,False
2016-03-12,5,False
2016-03-13,4,False
2016-03-14,21,False
2016-03-15,21,False
2016-03-16,22,False
2016-03-17,26,False
2016-03-18,25,False
2016-03-19,5,False
2016-03-20,5,False
2016-03-21,28,False
2016-03-22,15,False
2016-03-23,20,False
2016-03-24,18,False
2016-03-25,12,False
2016-03-26,5,False
2016-03-27,8,False
2016-03-28,27,False
2016-03-29,20,False
2016-03-30,31,False
2016-03-31,19,False
2016-04-01,26,False
2016-04-02,8,False
2016-04-03,5,False
2016-04-04,18,False
2016-04-05,22,False
2016-04-06,21,False
2016-04-07,19,False
2016-04-08,17,False
2016-04-09,8,False
2016-04-10,4,False
2016-04-11,23,False
2016-04-12,15,False
2016-04-13,26,False
2016-04-14,15,False
2016-04-15,21,False
2016-04-16,11,False
2016-04-17,8,False
2016-04-18,23,False
2016-04-19,87,False
2016-04-20,65,False
2016-04-21,44,False
2016-04-22,34,False
2016-04-23,20,False
2016-04-24,8,False
2016-04-25,28,False
2016-04-26,35,False
2016-04-27,25,False
2016-04-28,21,False
2016-04-29,27,False
2016-04-30,9,False
2016-05-01,6,False
2016-05-02,30,False
2016-05-03,26,False
2016-05-04,27,False
2016-05-05,28,False
2016-05-06,24,False
2016-05-07,10,False
2016-05-08,5,False
2016-05-09,24,False
2016-05-10,25,False
2016-05-11,21,False
2016-05-12,23,False
2016-05-13,20,False
2016-05-14,7,False
2016-05-15,7,False
2016-05-16,17,False
2016-05-17,21,False
2016-05-18,26,False
