date,INTC,isPartial
2011-05-11,41,False
2011-05-12,47,False
2011-05-13,48,False
2011-05-14,21,False
2011-05-15,15,False
2011-05-16,29,False
2011-05-17,34,False
2011-05-18,39,False
2011-05-19,44,False
2011-05-20,36,False
2011-05-21,7,False
2011-05-22,4,False
2011-05-23,26,False
2011-05-24,28,False
2011-05-25,25,False
2011-05-26,21,False
2011-05-27,40,False
2011-05-28,16,False
2011-05-29,7,False
2011-05-30,9,False
2011-05-31,41,False
2011-06-01,38,False
2011-06-02,32,False
2011-06-03,31,False
2011-06-04,7,False
2011-06-05,9,False
2011-06-06,30,False
2011-06-07,37,False
2011-06-08,27,False
2011-06-09,23,False
2011-06-10,15,False
2011-06-11,7,False
2011-06-12,2,False
2011-06-13,34,False
2011-06-14,21,False
2011-06-15,28,False
2011-06-16,38,False
2011-06-17,23,False
2011-06-18,11,False
2011-06-19,7,False
2011-06-20,10,False
2011-06-21,7,False
2011-06-22,18,False
2011-06-23,21,False
2011-06-24,19,False
2011-06-25,5,False
2011-06-26,7,False
2011-06-27,23,False
2011-06-28,25,False
2011-06-29,23,False
2011-06-30,29,False
2011-07-01,27,False
2011-07-02,7,False
2011-07-03,7,False
2011-07-04,9,False
2011-07-05,22,False
2011-07-06,29,False
2011-07-07,20,False
2011-07-08,40,False
2011-07-09,5,False
2011-07-10,7,False
2011-07-11,20,False
2011-07-12,30,False
2011-07-13,27,False
2011-07-14,17,False
2011-07-15,37,False
2011-07-16,12,False
2011-07-17,9,False
2011-07-18,14,False
2011-07-19,52,False
2011-07-20,100,False
2011-07-21,66,False
2011-07-22,46,False
2011-07-23,13,False
2011-07-24,14,False
2011-07-25,44,False
2011-07-26,23,False
2011-07-27,27,False
2011-07-28,40,False
2011-07-29,31,False
2011-07-30,11,False
2011-07-31,5,False
2011-08-01,35,False
2011-08-02,31,False
2011-08-03,38,False
2011-08-04,43,False
2011-08-05,64,False
2011-08-06,22,False
2011-08-07,7,False
2011-08-08,47,False
2011-08-09,76,False
2011-08-10,55,False
2011-08-11,48,False
2011-08-12,17,False
2011-08-13,11,False
2011-08-14,2,False
2011-08-15,28,False
2011-08-16,21,False
2011-08-17,27,False
2011-08-18,25,False
2011-08-19,39,False
2011-08-20,18,False
2011-08-21,15,False
2011-08-22,38,False
2011-08-23,32,False
2011-08-24,23,False
2011-08-25,27,False
2011-08-26,32,False
2011-08-27,11,False
2011-08-28,11,False
2011-08-29,27,False
2011-08-30,27,False
2011-08-31,41,False
2011-09-01,21,False
2011-09-02,23,False
2011-09-03,6,False
2011-09-04,4,False
2011-09-05,10,False
2011-09-06,33,False
2011-09-07,32,False
2011-09-08,18,False
2011-09-09,28,False
2011-09-10,4,False
2011-09-11,8,False
2011-09-12,16,False
2011-09-13,37,False
2011-09-14,35,False
2011-09-15,31,False
2011-09-16,52,False
2011-09-17,23,False
2011-09-18,12,False
2011-09-19,34,False
2011-09-20,31,False
2011-09-21,37,False
2011-09-22,38,False
2011-09-23,32,False
2011-09-24,16,False
2011-09-25,10,False
2011-09-26,24,False
2011-09-27,28,False
2011-09-28,24,False
2011-09-29,32,False
2011-09-30,29,False
2011-10-01,16,False
2011-10-02,4,False
2011-10-03,30,False
2011-10-04,19,False
2011-10-05,26,False
2011-10-06,25,False
2011-10-07,13,False
2011-10-08,14,False
2011-10-09,6,False
2011-10-10,27,False
2011-10-11,27,False
2011-10-12,34,False
2011-10-13,34,False
2011-10-14,32,False
2011-10-15,14,False
2011-10-16,10,False
2011-10-17,37,False
2011-10-18,63,False
2011-10-19,100,False
2011-10-20,49,False
2011-10-21,54,False
2011-10-22,24,False
2011-10-23,11,False
2011-10-24,44,False
2011-10-25,44,False
2011-10-26,52,False
2011-10-27,65,False
2011-10-28,53,False
2011-10-29,14,False
2011-10-30,6,False
2011-10-31,44,False
2011-11-01,45,False
2011-11-02,38,False
2011-11-03,37,False
2011-11-04,46,False
2011-11-05,10,False
2011-11-06,6,False
2011-11-07,17,False
2011-11-08,20,False
2011-11-09,43,False
2011-11-10,35,False
2011-11-11,20,False
2011-11-12,14,False
2011-11-13,9,False
2011-11-14,23,False
2011-11-15,53,False
2011-11-16,31,False
2011-11-17,30,False
2011-11-18,12,False
2011-11-19,2,False
2011-11-20,13,False
2011-11-21,25,False
2011-11-22,20,False
2011-11-23,31,False
2011-11-24,22,False
2011-11-25,17,False
2011-11-26,13,False
2011-11-27,7,False
2011-11-28,21,False
2011-11-29,29,False
2011-11-30,38,False
2011-12-01,36,False
2011-12-02,23,False
2011-12-03,13,False
2011-12-04,9,False
2011-12-05,31,False
2011-12-06,26,False
2011-12-07,22,False
2011-12-08,38,False
2011-12-09,36,False
2011-12-10,11,False
2011-12-11,9,False
2011-12-12,46,False
2011-12-13,38,False
2011-12-14,25,False
2011-12-15,23,False
2011-12-16,35,False
2011-12-17,11,False
2011-12-18,6,False
2011-12-19,20,False
2011-12-20,25,False
2011-12-21,33,False
2011-12-22,12,False
2011-12-23,23,False
2011-12-24,13,False
2011-12-25,11,False
2011-12-26,16,False
2011-12-27,17,False
2011-12-28,27,False
2011-12-29,32,False
2011-12-30,26,False
2011-12-31,12,False
2012-01-01,6,False
2012-01-02,16,False
2012-01-03,38,False
2012-01-04,23,False
2012-01-05,34,False
2012-01-06,37,False
2012-01-07,15,False
2012-01-08,17,False
2012-01-09,33,False
2012-01-10,54,False
2012-01-11,29,False
2012-01-12,34,False
2012-01-13,27,False
2012-01-14,11,False
2012-01-15,9,False
2012-01-16,36,False
2012-01-17,35,False
2012-01-18,25,False
2012-01-19,67,False
2012-01-20,74,False
2012-01-21,23,False
2012-01-22,9,False
2012-01-23,49,False
2012-01-24,49,False
2012-01-25,62,False
2012-01-26,50,False
