date,INTC,isPartial
2017-10-06,20,False
2017-10-07,9,False
2017-10-08,6,False
2017-10-09,16,False
2017-10-10,18,False
2017-10-11,15,False
2017-10-12,18,False
2017-10-13,16,False
2017-10-14,6,False
2017-10-15,4,False
2017-10-16,18,False
2017-10-17,17,False
2017-10-18,26,False
2017-10-19,29,False
2017-10-20,24,False
2017-10-21,7,False
2017-10-22,2,False
2017-10-23,22,False
2017-10-24,26,False
2017-10-25,19,False
2017-10-26,52,False
2017-10-27,84,False
2017-10-28,18,False
2017-10-29,7,False
2017-10-30,38,False
2017-10-31,40,False
2017-11-01,45,False
2017-11-02,48,False
2017-11-03,39,False
2017-11-04,9,False
2017-11-05,8,False
2017-11-06,31,False
2017-11-07,28,False
2017-11-08,27,False
2017-11-09,23,False
2017-11-10,26,False
2017-11-11,11,False
2017-11-12,5,False
2017-11-13,19,False
2017-11-14,26,False
2017-11-15,16,False
2017-11-16,24,False
2017-11-17,20,False
2017-11-18,7,False
2017-11-19,3,False
2017-11-20,14,False
2017-11-21,15,False
2017-11-22,16,False
2017-11-23,8,False
2017-11-24,11,False
2017-11-25,5,False
2017-11-26,4,False
2017-11-27,15,False
2017-11-28,16,False
2017-11-29,23,False
2017-11-30,22,False
2017-12-01,17,False
2017-12-02,7,False
2017-12-03,4,False
2017-12-04,18,False
2017-12-05,14,False
2017-12-06,17,False
2017-12-07,19,False
2017-12-08,15,False
2017-12-09,5,False
2017-12-10,3,False
2017-12-11,15,False
2017-12-12,12,False
2017-12-13,16,False
2017-12-14,15,False
2017-12-15,17,False
2017-12-16,8,False
2017-12-17,4,False
2017-12-18,22,False
2017-12-19,20,False
2017-12-20,25,False
2017-12-21,25,False
2017-12-22,23,False
2017-12-23,4,False
2017-12-24,6,False
2017-12-25,5,False
2017-12-26,13,False
2017-12-27,13,False
2017-12-28,14,False
2017-12-29,18,False
2017-12-30,4,False
2017-12-31,3,False
2018-01-01,4,False
2018-01-02,20,False
2018-01-03,77,False
2018-01-04,79,False
2018-01-05,67,False
2018-01-06,14,False
2018-01-07,12,False
2018-01-08,33,False
2018-01-09,32,False
2018-01-10,40,False
2018-01-11,26,False
2018-01-12,33,False
2018-01-13,10,False
2018-01-14,6,False
2018-01-15,7,False
2018-01-16,28,False
2018-01-17,30,False
2018-01-18,27,False
2018-01-19,28,False
2018-01-20,10,False
2018-01-21,5,False
2018-01-22,19,False
2018-01-23,28,False
2018-01-24,25,False
2018-01-25,61,False
2018-01-26,100,False
2018-01-27,27,False
2018-01-28,11,False
2018-01-29,46,False
2018-01-30,30,False
2018-01-31,29,False
2018-02-01,25,False
2018-02-02,26,False
2018-02-03,9,False
2018-02-04,6,False
2018-02-05,26,False
2018-02-06,35,False
2018-02-07,21,False
2018-02-08,29,False
2018-02-09,33,False
2018-02-10,12,False
2018-02-11,4,False
2018-02-12,22,False
2018-02-13,22,False
2018-02-14,18,False
2018-02-15,17,False
2018-02-16,19,False
2018-02-17,7,False
2018-02-18,3,False
2018-02-19,10,False
2018-02-20,17,False
2018-02-21,21,False
2018-02-22,19,False
2018-02-23,24,False
2018-02-24,8,False
2018-02-25,3,False
2018-02-26,20,False
2018-02-27,36,False
2018-02-28,30,False
2018-03-01,29,False
2018-03-02,22,False
2018-03-03,10,False
2018-03-04,5,False
2018-03-05,22,False
2018-03-06,34,False
2018-03-07,38,False
2018-03-08,28,False
2018-03-09,34,False
2018-03-10,16,False
2018-03-11,8,False
2018-03-12,33,False
2018-03-13,42,False
2018-03-14,25,False
2018-03-15,31,False
2018-03-16,25,False
2018-03-17,5,False
2018-03-18,4,False
2018-03-19,24,False
2018-03-20,28,False
2018-03-21,27,False
2018-03-22,24,False
2018-03-23,18,False
2018-03-24,5,False
2018-03-25,3,False
2018-03-26,24,False
2018-03-27,31,False
2018-03-28,33,False
2018-03-29,31,False
2018-03-30,14,False
2018-03-31,6,False
2018-04-01,4,False
2018-04-02,44,False
2018-04-03,40,False
2018-04-04,32,False
2018-04-05,35,False
2018-04-06,25,False
2018-04-07,9,False
2018-04-08,7,False
2018-04-09,19,False
2018-04-10,23,False
2018-04-11,20,False
2018-04-12,30,False
2018-04-13,19,False
2018-04-14,9,False
2018-04-15,6,False
2018-04-16,24,False
2018-04-17,21,False
2018-04-18,35,False
2018-04-19,29,False
2018-04-20,26,False
2018-04-21,6,False
2018-04-22,7,False
2018-04-23,22,False
2018-04-24,28,False
2018-04-25,33,False
2018-04-26,69,False
2018-04-27,85,False
2018-04-28,16,False
2018-04-29,9,False
2018-04-30,32,False
2018-05-01,34,False
2018-05-02,32,False
2018-05-03,31,False
2018-05-04,31,False
2018-05-05,14,False
2018-05-06,6,False
2018-05-07,29,False
2018-05-08,24,False
2018-05-09,39,False
2018-05-10,32,False
2018-05-11,28,False
2018-05-12,11,False
2018-05-13,6,False
2018-05-14,24,False
2018-05-15,28,False
2018-05-16,30,False
2018-05-17,27,False
2018-05-18,24,False
2018-05-19,4,False
2018-05-20,4,False
2018-05-21,28,False
2018-05-22,26,False
2018-05-23,23,False
2018-05-24,23,False
2018-05-25,24,False
2018-05-26,9,False
2018-05-27,4,False
2018-05-28,6,False
2018-05-29,20,False
2018-05-30,22,False
2018-05-31,25,False
2018-06-01,28,False
