date,INTC,isPartial
2010-08-24,28,False
2010-08-25,35,False
2010-08-26,37,False
2010-08-27,47,False
2010-08-28,15,False
2010-08-29,9,False
2010-08-30,44,False
2010-08-31,31,False
2010-09-01,40,False
2010-09-02,25,False
2010-09-03,25,False
2010-09-04,11,False
2010-09-05,2,False
2010-09-06,11,False
2010-09-07,19,False
2010-09-08,28,False
2010-09-09,22,False
2010-09-10,32,False
2010-09-11,5,False
2010-09-12,12,False
2010-09-13,29,False
2010-09-14,27,False
2010-09-15,23,False
2010-09-16,23,False
2010-09-17,36,False
2010-09-18,11,False
2010-09-19,8,False
2010-09-20,30,False
2010-09-21,27,False
2010-09-22,27,False
2010-09-23,27,False
2010-09-24,35,False
2010-09-25,11,False
2010-09-26,9,False
2010-09-27,30,False
2010-09-28,29,False
2010-09-29,23,False
2010-09-30,26,False
2010-10-01,28,False
2010-10-02,12,False
2010-10-03,9,False
2010-10-04,27,False
2010-10-05,15,False
2010-10-06,32,False
2010-10-07,20,False
2010-10-08,27,False
2010-10-09,11,False
2010-10-10,4,False
2010-10-11,34,False
2010-10-12,95,False
2010-10-13,94,False
2010-10-14,44,False
2010-10-15,33,False
2010-10-16,21,False
2010-10-17,8,False
2010-10-18,26,False
2010-10-19,36,False
2010-10-20,32,False
2010-10-21,36,False
2010-10-22,17,False
2010-10-23,5,False
2010-10-24,8,False
2010-10-25,30,False
2010-10-26,34,False
2010-10-27,26,False
2010-10-28,34,False
2010-10-29,25,False
2010-10-30,13,False
2010-10-31,7,False
2010-11-01,24,False
2010-11-02,35,False
2010-11-03,33,False
2010-11-04,31,False
2010-11-05,43,False
2010-11-06,11,False
2010-11-07,11,False
2010-11-08,35,False
2010-11-09,29,False
2010-11-10,33,False
2010-11-11,34,False
2010-11-12,47,False
2010-11-13,16,False
2010-11-14,13,False
2010-11-15,23,False
2010-11-16,25,False
2010-11-17,18,False
2010-11-18,27,False
2010-11-19,19,False
2010-11-20,9,False
2010-11-21,8,False
2010-11-22,29,False
2010-11-23,17,False
2010-11-24,18,False
2010-11-25,10,False
2010-11-26,20,False
2010-11-27,8,False
2010-11-28,5,False
2010-11-29,18,False
2010-11-30,20,False
2010-12-01,25,False
2010-12-02,28,False
2010-12-03,29,False
2010-12-04,10,False
2010-12-05,6,False
2010-12-06,18,False
2010-12-07,23,False
2010-12-08,29,False
2010-12-09,26,False
2010-12-10,22,False
2010-12-11,11,False
2010-12-12,5,False
2010-12-13,25,False
2010-12-14,26,False
2010-12-15,26,False
2010-12-16,20,False
2010-12-17,26,False
2010-12-18,12,False
2010-12-19,10,False
2010-12-20,21,False
2010-12-21,20,False
2010-12-22,23,False
2010-12-23,27,False
2010-12-24,23,False
2010-12-25,5,False
2010-12-26,5,False
2010-12-27,20,False
2010-12-28,15,False
2010-12-29,16,False
2010-12-30,33,False
2010-12-31,17,False
2011-01-01,5,False
2011-01-02,9,False
2011-01-03,20,False
2011-01-04,32,False
2011-01-05,23,False
2011-01-06,40,False
2011-01-07,26,False
2011-01-08,13,False
2011-01-09,13,False
2011-01-10,27,False
2011-01-11,38,False
2011-01-12,35,False
2011-01-13,85,False
2011-01-14,100,False
2011-01-15,15,False
2011-01-16,9,False
2011-01-17,23,False
2011-01-18,35,False
2011-01-19,30,False
2011-01-20,26,False
2011-01-21,27,False
2011-01-22,9,False
2011-01-23,4,False
2011-01-24,32,False
2011-01-25,36,False
2011-01-26,27,False
2011-01-27,27,False
2011-01-28,24,False
2011-01-29,15,False
2011-01-30,6,False
2011-01-31,46,False
2011-02-01,54,False
2011-02-02,24,False
2011-02-03,23,False
2011-02-04,33,False
2011-02-05,17,False
2011-02-06,8,False
2011-02-07,19,False
2011-02-08,20,False
2011-02-09,20,False
2011-02-10,22,False
2011-02-11,26,False
2011-02-12,11,False
2011-02-13,12,False
2011-02-14,18,False
2011-02-15,27,False
2011-02-16,22,False
2011-02-17,28,False
2011-02-18,23,False
2011-02-19,11,False
2011-02-20,9,False
2011-02-21,12,False
2011-02-22,20,False
2011-02-23,24,False
2011-02-24,31,False
2011-02-25,25,False
2011-02-26,13,False
2011-02-27,12,False
2011-02-28,30,False
2011-03-01,19,False
2011-03-02,20,False
2011-03-03,24,False
2011-03-04,18,False
2011-03-05,8,False
2011-03-06,14,False
2011-03-07,25,False
2011-03-08,20,False
2011-03-09,17,False
2011-03-10,18,False
2011-03-11,18,False
2011-03-12,7,False
2011-03-13,3,False
2011-03-14,24,False
2011-03-15,27,False
2011-03-16,27,False
2011-03-17,22,False
2011-03-18,14,False
2011-03-19,11,False
2011-03-20,10,False
2011-03-21,30,False
2011-03-22,22,False
2011-03-23,21,False
2011-03-24,25,False
2011-03-25,15,False
2011-03-26,9,False
2011-03-27,8,False
2011-03-28,15,False
2011-03-29,20,False
2011-03-30,16,False
2011-03-31,18,False
2011-04-01,29,False
2011-04-02,11,False
2011-04-03,6,False
2011-04-04,29,False
2011-04-05,37,False
2011-04-06,28,False
2011-04-07,22,False
2011-04-08,18,False
2011-04-09,9,False
2011-04-10,0,False
2011-04-11,17,False
2011-04-12,29,False
2011-04-13,20,False
2011-04-14,20,False
2011-04-15,19,False
2011-04-16,8,False
2011-04-17,8,False
2011-04-18,24,False
2011-04-19,63,False
2011-04-20,100,False
2011-04-21,58,False
2011-04-22,36,False
2011-04-23,18,False
2011-04-24,14,False
2011-04-25,46,False
2011-04-26,50,False
2011-04-27,54,False
2011-04-28,51,False
2011-04-29,37,False
2011-04-30,18,False
2011-05-01,8,False
2011-05-02,41,False
2011-05-03,47,False
2011-05-04,65,False
2011-05-05,66,False
2011-05-06,57,False
2011-05-07,10,False
2011-05-08,10,False
2011-05-09,37,False
2011-05-10,36,False
2011-05-11,40,False
