date,INTC,isPartial
2012-01-26,61,False
2012-01-27,65,False
2012-01-28,23,False
2012-01-29,14,False
2012-01-30,51,False
2012-01-31,50,False
2012-02-01,55,False
2012-02-02,49,False
2012-02-03,44,False
2012-02-04,22,False
2012-02-05,30,False
2012-02-06,37,False
2012-02-07,43,False
2012-02-08,36,False
2012-02-09,36,False
2012-02-10,48,False
2012-02-11,20,False
2012-02-12,10,False
2012-02-13,35,False
2012-02-14,33,False
2012-02-15,51,False
2012-02-16,51,False
2012-02-17,51,False
2012-02-18,31,False
2012-02-19,11,False
2012-02-20,29,False
2012-02-21,65,False
2012-02-22,50,False
2012-02-23,47,False
2012-02-24,57,False
2012-02-25,13,False
2012-02-26,13,False
2012-02-27,51,False
2012-02-28,45,False
2012-02-29,51,False
2012-03-01,43,False
2012-03-02,44,False
2012-03-03,24,False
2012-03-04,8,False
2012-03-05,39,False
2012-03-06,41,False
2012-03-07,40,False
2012-03-08,36,False
2012-03-09,42,False
2012-03-10,21,False
2012-03-11,14,False
2012-03-12,35,False
2012-03-13,51,False
2012-03-14,53,False
2012-03-15,59,False
2012-03-16,56,False
2012-03-17,21,False
2012-03-18,6,False
2012-03-19,44,False
2012-03-20,41,False
2012-03-21,49,False
2012-03-22,27,False
2012-03-23,46,False
2012-03-24,17,False
2012-03-25,11,False
2012-03-26,55,False
2012-03-27,59,False
2012-03-28,48,False
2012-03-29,37,False
2012-03-30,48,False
2012-03-31,17,False
2012-04-01,19,False
2012-04-02,36,False
2012-04-03,54,False
2012-04-04,41,False
2012-04-05,42,False
2012-04-06,29,False
2012-04-07,12,False
2012-04-08,17,False
2012-04-09,34,False
2012-04-10,33,False
2012-04-11,47,False
2012-04-12,35,False
2012-04-13,42,False
2012-04-14,12,False
2012-04-15,15,False
2012-04-16,47,False
2012-04-17,100,False
2012-04-18,76,False
2012-04-19,72,False
2012-04-20,54,False
2012-04-21,27,False
2012-04-22,10,False
2012-04-23,50,False
2012-04-24,53,False
2012-04-25,57,False
2012-04-26,53,False
2012-04-27,67,False
2012-04-28,20,False
2012-04-29,16,False
2012-04-30,33,False
2012-05-01,67,False
2012-05-02,61,False
2012-05-03,84,False
2012-05-04,56,False
2012-05-05,14,False
2012-05-06,15,False
2012-05-07,42,False
2012-05-08,32,False
2012-05-09,43,False
2012-05-10,42,False
2012-05-11,39,False
2012-05-12,13,False
2012-05-13,17,False
2012-05-14,44,False
2012-05-15,39,False
2012-05-16,45,False
2012-05-17,49,False
2012-05-18,42,False
2012-05-19,11,False
2012-05-20,16,False
2012-05-21,47,False
2012-05-22,42,False
2012-05-23,36,False
2012-05-24,46,False
2012-05-25,29,False
2012-05-26,16,False
2012-05-27,22,False
2012-05-28,15,False
2012-05-29,44,False
2012-05-30,42,False
2012-05-31,38,False
2012-06-01,37,False
2012-06-02,26,False
2012-06-03,13,False
2012-06-04,32,False
2012-06-05,26,False
2012-06-06,26,False
2012-06-07,41,False
2012-06-08,29,False
2012-06-09,14,False
2012-06-10,10,False
2012-06-11,31,False
2012-06-12,38,False
2012-06-13,36,False
2012-06-14,26,False
2012-06-15,33,False
2012-06-16,16,False
2012-06-17,8,False
2012-06-18,31,False
2012-06-19,57,False
2012-06-20,33,False
2012-06-21,40,False
2012-06-22,43,False
2012-06-23,18,False
2012-06-24,11,False
2012-06-25,36,False
2012-06-26,40,False
2012-06-27,48,False
2012-06-28,34,False
2012-06-29,43,False
2012-06-30,15,False
2012-07-01,7,False
2012-07-02,18,False
2012-07-03,41,False
2012-07-04,27,False
2012-07-05,31,False
2012-07-06,35,False
2012-07-07,16,False
2012-07-08,5,False
2012-07-09,36,False
2012-07-10,50,False
2012-07-11,31,False
2012-07-12,53,False
2012-07-13,50,False
2012-07-14,27,False
2012-07-15,12,False
2012-07-16,51,False
2012-07-17,96,False
2012-07-18,81,False
2012-07-19,49,False
2012-07-20,44,False
2012-07-21,15,False
2012-07-22,7,False
2012-07-23,38,False
2012-07-24,46,False
2012-07-25,34,False
2012-07-26,45,False
2012-07-27,45,False
2012-07-28,17,False
2012-07-29,12,False
2012-07-30,34,False
2012-07-31,52,False
2012-08-01,32,False
2012-08-02,35,False
2012-08-03,33,False
2012-08-04,9,False
2012-08-05,9,False
2012-08-06,38,False
2012-08-07,36,False
2012-08-08,26,False
2012-08-09,37,False
2012-08-10,32,False
2012-08-11,12,False
2012-08-12,4,False
2012-08-13,32,False
2012-08-14,40,False
2012-08-15,53,False
2012-08-16,44,False
2012-08-17,29,False
2012-08-18,20,False
2012-08-19,11,False
2012-08-20,37,False
2012-08-21,30,False
2012-08-22,33,False
2012-08-23,44,False
2012-08-24,36,False
2012-08-25,20,False
2012-08-26,10,False
2012-08-27,43,False
2012-08-28,34,False
2012-08-29,40,False
2012-08-30,29,False
2012-08-31,34,False
2012-09-01,13,False
2012-09-02,6,False
2012-09-03,17,False
2012-09-04,38,False
2012-09-05,37,False
2012-09-06,43,False
2012-09-07,74,False
2012-09-08,15,False
2012-09-09,14,False
2012-09-10,79,False
2012-09-11,59,False
2012-09-12,50,False
2012-09-13,56,False
2012-09-14,57,False
2012-09-15,14,False
2012-09-16,10,False
2012-09-17,47,False
2012-09-18,58,False
2012-09-19,51,False
2012-09-20,47,False
2012-09-21,38,False
2012-09-22,16,False
2012-09-23,6,False
2012-09-24,52,False
2012-09-25,52,False
2012-09-26,37,False
2012-09-27,32,False
2012-09-28,36,False
2012-09-29,14,False
2012-09-30,9,False
2012-10-01,45,False
2012-10-02,54,False
2012-10-03,43,False
2012-10-04,35,False
2012-10-05,54,False
2012-10-06,17,False
2012-10-07,9,False
2012-10-08,43,False
2012-10-09,53,False
2012-10-10,56,False
2012-10-11,49,False
2012-10-12,64,False
