date,INTC,isPartial
2012-10-12,22,False
2012-10-13,9,False
2012-10-14,8,False
2012-10-15,23,False
2012-10-16,50,False
2012-10-17,50,False
2012-10-18,38,False
2012-10-19,32,False
2012-10-20,9,False
2012-10-21,10,False
2012-10-22,17,False
2012-10-23,30,False
2012-10-24,19,False
2012-10-25,26,False
2012-10-26,21,False
2012-10-27,8,False
2012-10-28,4,False
2012-10-29,11,False
2012-10-30,9,False
2012-10-31,23,False
2012-11-01,22,False
2012-11-02,26,False
2012-11-03,10,False
2012-11-04,3,False
2012-11-05,13,False
2012-11-06,17,False
2012-11-07,24,False
2012-11-08,28,False
2012-11-09,21,False
2012-11-10,10,False
2012-11-11,4,False
2012-11-12,15,False
2012-11-13,25,False
2012-11-14,26,False
2012-11-15,22,False
2012-11-16,28,False
2012-11-17,7,False
2012-11-18,7,False
2012-11-19,35,False
2012-11-20,42,False
2012-11-21,35,False
2012-11-22,11,False
2012-11-23,21,False
2012-11-24,11,False
2012-11-25,11,False
2012-11-26,19,False
2012-11-27,17,False
2012-11-28,23,False
2012-11-29,37,False
2012-11-30,34,False
2012-12-01,7,False
2012-12-02,4,False
2012-12-03,24,False
2012-12-04,20,False
2012-12-05,27,False
2012-12-06,29,False
2012-12-07,31,False
2012-12-08,10,False
2012-12-09,9,False
2012-12-10,16,False
2012-12-11,28,False
2012-12-12,24,False
2012-12-13,19,False
2012-12-14,35,False
2012-12-15,7,False
2012-12-16,3,False
2012-12-17,30,False
2012-12-18,24,False
2012-12-19,24,False
2012-12-20,22,False
2012-12-21,20,False
2012-12-22,9,False
2012-12-23,7,False
2012-12-24,11,False
2012-12-25,7,False
2012-12-26,18,False
2012-12-27,19,False
2012-12-28,20,False
2012-12-29,6,False
2012-12-30,4,False
2012-12-31,16,False
2013-01-01,10,False
2013-01-02,29,False
2013-01-03,13,False
2013-01-04,16,False
2013-01-05,7,False
2013-01-06,8,False
2013-01-07,25,False
2013-01-08,28,False
2013-01-09,28,False
2013-01-10,23,False
2013-01-11,23,False
2013-01-12,9,False
2013-01-13,10,False
2013-01-14,26,False
2013-01-15,28,False
2013-01-16,26,False
2013-01-17,74,False
2013-01-18,100,False
2013-01-19,14,False
2013-01-20,7,False
2013-01-21,22,False
2013-01-22,23,False
2013-01-23,36,False
2013-01-24,33,False
2013-01-25,36,False
2013-01-26,4,False
2013-01-27,11,False
2013-01-28,21,False
2013-01-29,25,False
2013-01-30,25,False
2013-01-31,25,False
2013-02-01,19,False
2013-02-02,17,False
2013-02-03,8,False
2013-02-04,23,False
2013-02-05,27,False
2013-02-06,18,False
2013-02-07,22,False
2013-02-08,24,False
2013-02-09,10,False
2013-02-10,2,False
2013-02-11,12,False
2013-02-12,26,False
2013-02-13,21,False
2013-02-14,25,False
2013-02-15,26,False
2013-02-16,9,False
2013-02-17,9,False
2013-02-18,8,False
2013-02-19,19,False
2013-02-20,28,False
2013-02-21,19,False
2013-02-22,23,False
2013-02-23,13,False
2013-02-24,10,False
2013-02-25,20,False
2013-02-26,27,False
2013-02-27,20,False
2013-02-28,19,False
2013-03-01,18,False
2013-03-02,6,False
2013-03-03,5,False
2013-03-04,22,False
2013-03-05,26,False
2013-03-06,34,False
2013-03-07,37,False
2013-03-08,49,False
2013-03-09,15,False
2013-03-10,8,False
2013-03-11,24,False
2013-03-12,33,False
2013-03-13,18,False
2013-03-14,28,False
2013-03-15,21,False
2013-03-16,15,False
2013-03-17,5,False
2013-03-18,24,False
2013-03-19,29,False
