date,GILD,isPartial
2017-01-19,23,False
2017-01-20,29,False
2017-01-21,20,False
2017-01-22,17,False
2017-01-23,32,False
2017-01-24,31,False
2017-01-25,24,False
2017-01-26,28,False
2017-01-27,25,False
2017-01-28,24,False
2017-01-29,21,False
2017-01-30,26,False
2017-01-31,34,False
2017-02-01,27,False
2017-02-02,32,False
2017-02-03,29,False
2017-02-04,19,False
2017-02-05,19,False
2017-02-06,34,False
2017-02-07,47,False
2017-02-08,100,False
2017-02-09,60,False
2017-02-10,42,False
2017-02-11,22,False
2017-02-12,21,False
2017-02-13,41,False
2017-02-14,45,False
2017-02-15,44,False
2017-02-16,28,False
2017-02-17,39,False
2017-02-18,18,False
2017-02-19,18,False
2017-02-20,18,False
2017-02-21,25,False
2017-02-22,28,False
2017-02-23,29,False
2017-02-24,37,False
2017-02-25,21,False
2017-02-26,22,False
2017-02-27,29,False
2017-02-28,34,False
2017-03-01,37,False
2017-03-02,29,False
2017-03-03,24,False
2017-03-04,19,False
2017-03-05,25,False
2017-03-06,30,False
2017-03-07,31,False
2017-03-08,33,False
2017-03-09,26,False
2017-03-10,27,False
2017-03-11,23,False
2017-03-12,19,False
2017-03-13,31,False
2017-03-14,26,False
2017-03-15,28,False
2017-03-16,30,False
2017-03-17,29,False
2017-03-18,27,False
2017-03-19,22,False
2017-03-20,25,False
2017-03-21,20,False
2017-03-22,20,False
2017-03-23,18,False
2017-03-24,22,False
2017-03-25,19,False
2017-03-26,17,False
2017-03-27,23,False
2017-03-28,25,False
2017-03-29,25,False
2017-03-30,26,False
2017-03-31,26,False
2017-04-01,17,False
2017-04-02,15,False
2017-04-03,26,False
2017-04-04,18,False
2017-04-05,23,False
2017-04-06,24,False
2017-04-07,19,False
2017-04-08,17,False
2017-04-09,16,False
2017-04-10,29,False
2017-04-11,26,False
2017-04-12,27,False
2017-04-13,15,False
2017-04-14,18,False
2017-04-15,17,False
2017-04-16,16,False
2017-04-17,25,False
2017-04-18,26,False
2017-04-19,24,False
2017-04-20,28,False
2017-04-21,26,False
2017-04-22,16,False
2017-04-23,17,False
2017-04-24,21,False
2017-04-25,31,False
2017-04-26,24,False
2017-04-27,31,False
2017-04-28,24,False
2017-04-29,19,False
2017-04-30,19,False
2017-05-01,30,False
2017-05-02,43,False
2017-05-03,38,False
2017-05-04,28,False
2017-05-05,23,False
2017-05-06,17,False
2017-05-07,13,False
2017-05-08,21,False
2017-05-09,25,False
2017-05-10,22,False
2017-05-11,19,False
2017-05-12,26,False
2017-05-13,19,False
2017-05-14,21,False
2017-05-15,23,False
2017-05-16,26,False
2017-05-17,26,False
2017-05-18,24,False
2017-05-19,19,False
2017-05-20,24,False
2017-05-21,21,False
2017-05-22,22,False
2017-05-23,23,False
2017-05-24,29,False
2017-05-25,25,False
2017-05-26,22,False
2017-05-27,14,False
2017-05-28,14,False
2017-05-29,17,False
2017-05-30,26,False
2017-05-31,24,False
2017-06-01,23,False
2017-06-02,21,False
2017-06-03,23,False
2017-06-04,19,False
2017-06-05,25,False
2017-06-06,23,False
2017-06-07,20,False
2017-06-08,17,False
2017-06-09,25,False
2017-06-10,18,False
2017-06-11,19,False
2017-06-12,25,False
2017-06-13,29,False
2017-06-14,32,False
2017-06-15,26,False
2017-06-16,33,False
2017-06-17,23,False
2017-06-18,20,False
2017-06-19,25,False
2017-06-20,23,False
2017-06-21,30,False
2017-06-22,43,False
2017-06-23,42,False
2017-06-24,22,False
2017-06-25,18,False
2017-06-26,34,False
2017-06-27,30,False
2017-06-28,26,False
2017-06-29,28,False
2017-06-30,35,False
2017-07-01,17,False
2017-07-02,23,False
2017-07-03,23,False
2017-07-04,16,False
2017-07-05,24,False
2017-07-06,24,False
2017-07-07,20,False
2017-07-08,17,False
2017-07-09,20,False
2017-07-10,22,False
2017-07-11,20,False
2017-07-12,25,False
2017-07-13,19,False
2017-07-14,21,False
2017-07-15,20,False
2017-07-16,19,False
2017-07-17,27,False
2017-07-18,27,False
2017-07-19,32,False
2017-07-20,31,False
2017-07-21,33,False
2017-07-22,27,False
2017-07-23,26,False
2017-07-24,32,False
2017-07-25,35,False
2017-07-26,56,False
2017-07-27,51,False
2017-07-28,34,False
2017-07-29,17,False
2017-07-30,19,False
2017-07-31,29,False
2017-08-01,27,False
2017-08-02,30,False
2017-08-03,33,False
2017-08-04,29,False
2017-08-05,19,False
2017-08-06,13,False
2017-08-07,24,False
2017-08-08,23,False
2017-08-09,22,False
2017-08-10,29,False
2017-08-11,24,False
2017-08-12,22,False
2017-08-13,19,False
2017-08-14,16,False
2017-08-15,22,False
2017-08-16,25,False
2017-08-17,20,False
2017-08-18,20,False
2017-08-19,19,False
2017-08-20,17,False
2017-08-21,19,False
2017-08-22,23,False
2017-08-23,22,False
2017-08-24,23,False
2017-08-25,21,False
2017-08-26,22,False
2017-08-27,19,False
2017-08-28,42,False
2017-08-29,33,False
2017-08-30,60,False
2017-08-31,50,False
2017-09-01,39,False
2017-09-02,21,False
2017-09-03,21,False
2017-09-04,19,False
2017-09-05,27,False
2017-09-06,27,False
2017-09-07,36,False
2017-09-08,33,False
2017-09-09,22,False
2017-09-10,18,False
2017-09-11,28,False
2017-09-12,22,False
2017-09-13,26,False
2017-09-14,32,False
2017-09-15,22,False
2017-09-16,16,False
2017-09-17,17,False
2017-09-18,19,False
2017-09-19,21,False
2017-09-20,23,False
2017-09-21,24,False
2017-09-22,23,False
2017-09-23,20,False
2017-09-24,17,False
2017-09-25,24,False
2017-09-26,25,False
2017-09-27,23,False
2017-09-28,42,False
2017-09-29,32,False
2017-09-30,25,False
2017-10-01,16,False
2017-10-02,26,False
2017-10-03,25,False
2017-10-04,28,False
2017-10-05,24,False
2017-10-06,24,False
