date,GILD,isPartial
2011-09-18,45,False
2011-09-19,83,False
2011-09-20,70,False
2011-09-21,64,False
2011-09-22,61,False
2011-09-23,52,False
2011-09-24,60,False
2011-09-25,53,False
2011-09-26,55,False
2011-09-27,63,False
2011-09-28,58,False
2011-09-29,63,False
2011-09-30,38,False
2011-10-01,73,False
2011-10-02,54,False
2011-10-03,56,False
2011-10-04,88,False
2011-10-05,51,False
2011-10-06,54,False
2011-10-07,55,False
2011-10-08,48,False
2011-10-09,47,False
2011-10-10,64,False
2011-10-11,52,False
2011-10-12,59,False
2011-10-13,49,False
2011-10-14,87,False
2011-10-15,40,False
2011-10-16,59,False
2011-10-17,52,False
2011-10-18,74,False
2011-10-19,60,False
2011-10-20,55,False
2011-10-21,32,False
2011-10-22,61,False
2011-10-23,46,False
2011-10-24,51,False
2011-10-25,44,False
2011-10-26,43,False
2011-10-27,71,False
2011-10-28,65,False
2011-10-29,70,False
2011-10-30,46,False
2011-10-31,58,False
2011-11-01,73,False
2011-11-02,61,False
2011-11-03,47,False
2011-11-04,52,False
2011-11-05,56,False
2011-11-06,65,False
2011-11-07,62,False
2011-11-08,69,False
2011-11-09,60,False
2011-11-10,68,False
2011-11-11,49,False
2011-11-12,71,False
2011-11-13,69,False
2011-11-14,55,False
2011-11-15,75,False
2011-11-16,73,False
2011-11-17,52,False
2011-11-18,44,False
2011-11-19,55,False
2011-11-20,59,False
2011-11-21,65,False
2011-11-22,67,False
2011-11-23,62,False
2011-11-24,56,False
2011-11-25,61,False
2011-11-26,73,False
2011-11-27,59,False
2011-11-28,60,False
2011-11-29,41,False
2011-11-30,52,False
2011-12-01,55,False
2011-12-02,71,False
2011-12-03,29,False
2011-12-04,61,False
2011-12-05,68,False
2011-12-06,54,False
2011-12-07,63,False
2011-12-08,81,False
2011-12-09,58,False
2011-12-10,62,False
2011-12-11,49,False
2011-12-12,62,False
2011-12-13,60,False
2011-12-14,64,False
2011-12-15,48,False
2011-12-16,61,False
2011-12-17,51,False
