date,GILD,isPartial
2013-02-19,69,False
2013-02-20,50,False
2013-02-21,54,False
2013-02-22,52,False
2013-02-23,61,False
2013-02-24,40,False
2013-02-25,50,False
2013-02-26,61,False
2013-02-27,46,False
2013-02-28,60,False
2013-03-01,56,False
2013-03-02,50,False
2013-03-03,35,False
2013-03-04,41,False
2013-03-05,54,False
2013-03-06,61,False
2013-03-07,52,False
2013-03-08,35,False
2013-03-09,69,False
2013-03-10,37,False
2013-03-11,50,False
2013-03-12,57,False
2013-03-13,86,False
2013-03-14,42,False
2013-03-15,67,False
2013-03-16,49,False
2013-03-17,47,False
2013-03-18,41,False
2013-03-19,35,False
2013-03-20,39,False
2013-03-21,75,False
2013-03-22,55,False
2013-03-23,34,False
2013-03-24,42,False
2013-03-25,45,False
2013-03-26,58,False
2013-03-27,77,False
2013-03-28,73,False
2013-03-29,50,False
2013-03-30,33,False
2013-03-31,54,False
2013-04-01,45,False
2013-04-02,50,False
2013-04-03,48,False
2013-04-04,67,False
2013-04-05,62,False
2013-04-06,32,False
2013-04-07,60,False
2013-04-08,50,False
2013-04-09,74,False
2013-04-10,68,False
2013-04-11,48,False
2013-04-12,68,False
2013-04-13,26,False
2013-04-14,49,False
2013-04-15,51,False
2013-04-16,92,False
2013-04-17,62,False
2013-04-18,75,False
2013-04-19,71,False
2013-04-20,73,False
2013-04-21,37,False
2013-04-22,91,False
2013-04-23,69,False
2013-04-24,93,False
2013-04-25,64,False
2013-04-26,58,False
2013-04-27,38,False
2013-04-28,61,False
2013-04-29,77,False
2013-04-30,66,False
2013-05-01,66,False
2013-05-02,97,False
2013-05-03,89,False
2013-05-04,26,False
2013-05-05,50,False
2013-05-06,71,False
2013-05-07,73,False
2013-05-08,100,False
2013-05-09,60,False
2013-05-10,56,False
2013-05-11,55,False
2013-05-12,61,False
2013-05-13,48,False
2013-05-14,80,False
2013-05-15,55,False
2013-05-16,56,False
2013-05-17,52,False
2013-05-18,32,False
2013-05-19,34,False
2013-05-20,65,False
2013-05-21,65,False
2013-05-22,80,False
2013-05-23,91,False
2013-05-24,53,False
2013-05-25,35,False
2013-05-26,52,False
2013-05-27,79,False
2013-05-28,47,False
2013-05-29,67,False
