date,GILD,isPartial
2018-02-13,77,False
2018-02-14,80,False
2018-02-15,88,False
2018-02-16,71,False
2018-02-17,65,False
2018-02-18,55,False
2018-02-19,55,False
2018-02-20,57,False
2018-02-21,62,False
2018-02-22,83,False
2018-02-23,64,False
2018-02-24,52,False
2018-02-25,62,False
2018-02-26,80,False
2018-02-27,56,False
2018-02-28,53,False
2018-03-01,71,False
2018-03-02,68,False
2018-03-03,48,False
2018-03-04,64,False
2018-03-05,46,False
2018-03-06,44,False
2018-03-07,56,False
2018-03-08,70,False
2018-03-09,63,False
2018-03-10,48,False
2018-03-11,45,False
2018-03-12,52,False
2018-03-13,66,False
2018-03-14,61,False
2018-03-15,62,False
2018-03-16,70,False
2018-03-17,47,False
2018-03-18,48,False
2018-03-19,52,False
2018-03-20,64,False
2018-03-21,64,False
2018-03-22,55,False
2018-03-23,65,False
2018-03-24,64,False
2018-03-25,53,False
2018-03-26,55,False
2018-03-27,66,False
2018-03-28,57,False
2018-03-29,72,False
2018-03-30,44,False
2018-03-31,65,False
2018-04-01,32,False
2018-04-02,63,False
2018-04-03,53,False
2018-04-04,58,False
2018-04-05,63,False
2018-04-06,56,False
2018-04-07,65,False
2018-04-08,67,False
2018-04-09,68,False
2018-04-10,53,False
2018-04-11,47,False
2018-04-12,53,False
2018-04-13,39,False
2018-04-14,57,False
2018-04-15,54,False
2018-04-16,48,False
2018-04-17,62,False
2018-04-18,32,False
2018-04-19,58,False
2018-04-20,66,False
2018-04-21,47,False
2018-04-22,52,False
2018-04-23,57,False
2018-04-24,47,False
2018-04-25,47,False
2018-04-26,57,False
2018-04-27,59,False
2018-04-28,49,False
2018-04-29,37,False
2018-04-30,54,False
2018-05-01,100,False
2018-05-02,95,False
2018-05-03,79,False
2018-05-04,46,False
2018-05-05,48,False
2018-05-06,45,False
2018-05-07,71,False
2018-05-08,59,False
2018-05-09,60,False
2018-05-10,59,False
2018-05-11,73,False
2018-05-12,51,False
2018-05-13,42,False
2018-05-14,48,False
2018-05-15,69,False
2018-05-16,61,False
2018-05-17,70,False
2018-05-18,54,False
2018-05-19,51,False
2018-05-20,46,False
2018-05-21,59,False
2018-05-22,62,False
2018-05-23,62,False
2018-05-24,69,False
2018-05-25,54,False
2018-05-26,45,False
2018-05-27,58,False
2018-05-28,30,False
2018-05-29,61,False
2018-05-30,45,False
2018-05-31,67,False
2018-06-01,75,False
