date,GILD,isPartial
2016-09-11,18,False
2016-09-12,32,False
2016-09-13,24,False
2016-09-14,38,False
2016-09-15,24,False
2016-09-16,37,False
2016-09-17,17,False
2016-09-18,18,False
2016-09-19,35,False
2016-09-20,37,False
2016-09-21,31,False
2016-09-22,41,False
2016-09-23,29,False
2016-09-24,20,False
2016-09-25,23,False
2016-09-26,38,False
2016-09-27,39,False
2016-09-28,18,False
2016-09-29,30,False
2016-09-30,25,False
2016-10-01,16,False
2016-10-02,21,False
2016-10-03,35,False
2016-10-04,35,False
2016-10-05,31,False
2016-10-06,43,False
2016-10-07,34,False
2016-10-08,24,False
2016-10-09,22,False
2016-10-10,36,False
2016-10-11,39,False
2016-10-12,40,False
2016-10-13,33,False
2016-10-14,36,False
2016-10-15,21,False
2016-10-16,25,False
2016-10-17,40,False
2016-10-18,34,False
2016-10-19,38,False
2016-10-20,34,False
2016-10-21,26,False
2016-10-22,23,False
2016-10-23,18,False
2016-10-24,30,False
2016-10-25,31,False
2016-10-26,32,False
2016-10-27,34,False
2016-10-28,38,False
2016-10-29,23,False
2016-10-30,31,False
2016-10-31,36,False
2016-11-01,64,False
2016-11-02,39,False
2016-11-03,35,False
2016-11-04,34,False
2016-11-05,18,False
2016-11-06,22,False
2016-11-07,25,False
2016-11-08,33,False
2016-11-09,52,False
2016-11-10,49,False
2016-11-11,42,False
2016-11-12,20,False
2016-11-13,22,False
2016-11-14,31,False
2016-11-15,32,False
2016-11-16,28,False
2016-11-17,26,False
2016-11-18,30,False
2016-11-19,22,False
2016-11-20,21,False
2016-11-21,40,False
2016-11-22,28,False
2016-11-23,28,False
2016-11-24,26,False
2016-11-25,27,False
2016-11-26,32,False
2016-11-27,20,False
2016-11-28,40,False
2016-11-29,40,False
2016-11-30,27,False
2016-12-01,28,False
2016-12-02,35,False
2016-12-03,23,False
2016-12-04,22,False
2016-12-05,29,False
2016-12-06,28,False
2016-12-07,34,False
2016-12-08,34,False
2016-12-09,32,False
2016-12-10,24,False
2016-12-11,24,False
2016-12-12,36,False
2016-12-13,35,False
2016-12-14,37,False
2016-12-15,38,False
2016-12-16,40,False
2016-12-17,21,False
2016-12-18,20,False
2016-12-19,26,False
2016-12-20,35,False
2016-12-21,28,False
2016-12-22,35,False
2016-12-23,39,False
2016-12-24,29,False
2016-12-25,17,False
2016-12-26,22,False
2016-12-27,32,False
2016-12-28,34,False
2016-12-29,24,False
2016-12-30,33,False
2016-12-31,26,False
2017-01-01,18,False
2017-01-02,24,False
2017-01-03,36,False
2017-01-04,36,False
2017-01-05,39,False
2017-01-06,37,False
2017-01-07,24,False
2017-01-08,25,False
2017-01-09,28,False
2017-01-10,27,False
2017-01-11,39,False
2017-01-12,38,False
2017-01-13,30,False
2017-01-14,21,False
2017-01-15,16,False
2017-01-16,26,False
2017-01-17,46,False
2017-01-18,43,False
2017-01-19,35,False
2017-01-20,31,False
2017-01-21,26,False
2017-01-22,22,False
2017-01-23,35,False
2017-01-24,38,False
2017-01-25,34,False
2017-01-26,30,False
2017-01-27,35,False
2017-01-28,21,False
2017-01-29,24,False
2017-01-30,30,False
2017-01-31,35,False
2017-02-01,39,False
2017-02-02,40,False
2017-02-03,28,False
2017-02-04,26,False
2017-02-05,23,False
2017-02-06,38,False
2017-02-07,72,False
2017-02-08,100,False
2017-02-09,64,False
2017-02-10,50,False
2017-02-11,25,False
2017-02-12,24,False
2017-02-13,49,False
2017-02-14,55,False
2017-02-15,54,False
2017-02-16,39,False
2017-02-17,49,False
2017-02-18,26,False
2017-02-19,12,False
2017-02-20,22,False
2017-02-21,42,False
2017-02-22,40,False
2017-02-23,37,False
2017-02-24,39,False
2017-02-25,22,False
2017-02-26,21,False
2017-02-27,41,False
2017-02-28,34,False
2017-03-01,36,False
2017-03-02,34,False
2017-03-03,39,False
2017-03-04,21,False
2017-03-05,23,False
2017-03-06,30,False
2017-03-07,38,False
2017-03-08,34,False
2017-03-09,29,False
2017-03-10,34,False
2017-03-11,27,False
2017-03-12,20,False
2017-03-13,37,False
2017-03-14,32,False
2017-03-15,33,False
2017-03-16,38,False
2017-03-17,36,False
2017-03-18,25,False
2017-03-19,19,False
2017-03-20,29,False
2017-03-21,20,False
2017-03-22,27,False
2017-03-23,26,False
2017-03-24,30,False
2017-03-25,23,False
2017-03-26,25,False
2017-03-27,33,False
2017-03-28,34,False
2017-03-29,31,False
2017-03-30,33,False
2017-03-31,30,False
2017-04-01,30,False
2017-04-02,22,False
2017-04-03,32,False
2017-04-04,33,False
2017-04-05,25,False
2017-04-06,32,False
2017-04-07,25,False
2017-04-08,27,False
2017-04-09,21,False
2017-04-10,28,False
2017-04-11,30,False
2017-04-12,23,False
2017-04-13,28,False
2017-04-14,23,False
2017-04-15,18,False
2017-04-16,19,False
2017-04-17,26,False
2017-04-18,33,False
2017-04-19,28,False
2017-04-20,33,False
2017-04-21,29,False
2017-04-22,21,False
2017-04-23,17,False
2017-04-24,28,False
2017-04-25,36,False
2017-04-26,30,False
2017-04-27,37,False
2017-04-28,34,False
2017-04-29,23,False
2017-04-30,25,False
2017-05-01,40,False
2017-05-02,63,False
2017-05-03,51,False
2017-05-04,34,False
2017-05-05,28,False
2017-05-06,28,False
2017-05-07,20,False
2017-05-08,26,False
2017-05-09,33,False
2017-05-10,27,False
2017-05-11,27,False
2017-05-12,34,False
2017-05-13,16,False
2017-05-14,29,False
2017-05-15,26,False
2017-05-16,26,False
2017-05-17,36,False
2017-05-18,32,False
2017-05-19,25,False
2017-05-20,27,False
2017-05-21,30,False
2017-05-22,23,False
2017-05-23,29,False
2017-05-24,31,False
2017-05-25,36,False
2017-05-26,24,False
2017-05-27,19,False
2017-05-28,25,False
2017-05-29,20,False
