date,GILD,isPartial
2013-04-03,54,False
2013-04-04,69,False
2013-04-05,59,False
2013-04-06,29,False
2013-04-07,41,False
2013-04-08,51,False
2013-04-09,53,False
2013-04-10,47,False
2013-04-11,58,False
2013-04-12,73,False
2013-04-13,36,False
2013-04-14,54,False
2013-04-15,69,False
2013-04-16,90,False
2013-04-17,76,False
2013-04-18,63,False
2013-04-19,75,False
2013-04-20,51,False
2013-04-21,41,False
2013-04-22,74,False
2013-04-23,88,False
2013-04-24,79,False
2013-04-25,56,False
2013-04-26,67,False
2013-04-27,42,False
2013-04-28,47,False
2013-04-29,64,False
2013-04-30,58,False
2013-05-01,65,False
2013-05-02,100,False
2013-05-03,90,False
2013-05-04,36,False
2013-05-05,63,False
2013-05-06,70,False
2013-05-07,87,False
2013-05-08,80,False
2013-05-09,54,False
2013-05-10,66,False
2013-05-11,59,False
2013-05-12,53,False
2013-05-13,62,False
2013-05-14,85,False
2013-05-15,66,False
2013-05-16,62,False
2013-05-17,49,False
2013-05-18,56,False
2013-05-19,38,False
2013-05-20,67,False
2013-05-21,40,False
2013-05-22,73,False
2013-05-23,76,False
2013-05-24,70,False
2013-05-25,48,False
2013-05-26,41,False
2013-05-27,69,False
2013-05-28,50,False
2013-05-29,59,False
2013-05-30,67,False
2013-05-31,51,False
2013-06-01,73,False
2013-06-02,39,False
2013-06-03,70,False
2013-06-04,77,False
2013-06-05,61,False
2013-06-06,78,False
2013-06-07,67,False
2013-06-08,33,False
2013-06-09,47,False
2013-06-10,46,False
2013-06-11,65,False
2013-06-12,49,False
2013-06-13,42,False
2013-06-14,63,False
2013-06-15,39,False
2013-06-16,54,False
2013-06-17,59,False
2013-06-18,44,False
2013-06-19,66,False
2013-06-20,64,False
2013-06-21,66,False
2013-06-22,49,False
2013-06-23,39,False
2013-06-24,51,False
2013-06-25,57,False
2013-06-26,47,False
2013-06-27,58,False
2013-06-28,57,False
2013-06-29,42,False
