date,GILD,isPartial
2014-03-16,21,False
2014-03-17,34,False
2014-03-18,38,False
2014-03-19,36,False
2014-03-20,29,False
2014-03-21,43,False
2014-03-22,21,False
2014-03-23,21,False
2014-03-24,32,False
2014-03-25,42,False
2014-03-26,48,False
2014-03-27,34,False
2014-03-28,36,False
2014-03-29,22,False
2014-03-30,21,False
2014-03-31,33,False
2014-04-01,40,False
2014-04-02,36,False
2014-04-03,33,False
2014-04-04,35,False
2014-04-05,21,False
2014-04-06,16,False
2014-04-07,32,False
2014-04-08,34,False
2014-04-09,30,False
2014-04-10,47,False
2014-04-11,43,False
2014-04-12,21,False
2014-04-13,22,False
2014-04-14,37,False
2014-04-15,54,False
2014-04-16,48,False
2014-04-17,41,False
2014-04-18,28,False
2014-04-19,19,False
2014-04-20,18,False
2014-04-21,41,False
2014-04-22,93,False
2014-04-23,87,False
2014-04-24,56,False
2014-04-25,35,False
2014-04-26,19,False
2014-04-27,23,False
2014-04-28,52,False
2014-04-29,34,False
2014-04-30,27,False
2014-05-01,48,False
2014-05-02,35,False
2014-05-03,29,False
2014-05-04,28,False
2014-05-05,36,False
2014-05-06,38,False
2014-05-07,38,False
2014-05-08,41,False
2014-05-09,41,False
2014-05-10,15,False
2014-05-11,19,False
2014-05-12,36,False
2014-05-13,30,False
2014-05-14,35,False
2014-05-15,45,False
2014-05-16,46,False
2014-05-17,32,False
2014-05-18,18,False
2014-05-19,43,False
2014-05-20,45,False
2014-05-21,40,False
2014-05-22,37,False
2014-05-23,37,False
2014-05-24,16,False
2014-05-25,20,False
2014-05-26,19,False
2014-05-27,26,False
2014-05-28,35,False
2014-05-29,33,False
2014-05-30,38,False
2014-05-31,23,False
2014-06-01,16,False
2014-06-02,27,False
2014-06-03,30,False
2014-06-04,33,False
2014-06-05,49,False
2014-06-06,30,False
2014-06-07,20,False
2014-06-08,21,False
2014-06-09,41,False
2014-06-10,41,False
2014-06-11,30,False
2014-06-12,33,False
2014-06-13,45,False
2014-06-14,19,False
2014-06-15,24,False
