date,GILD,isPartial
2013-11-06,25,False
2013-11-07,28,False
2013-11-08,21,False
2013-11-09,22,False
2013-11-10,21,False
2013-11-11,19,False
2013-11-12,31,False
2013-11-13,35,False
2013-11-14,27,False
2013-11-15,20,False
2013-11-16,20,False
2013-11-17,25,False
2013-11-18,21,False
2013-11-19,27,False
2013-11-20,23,False
2013-11-21,34,False
2013-11-22,42,False
2013-11-23,26,False
2013-11-24,18,False
2013-11-25,28,False
2013-11-26,26,False
2013-11-27,25,False
2013-11-28,21,False
2013-11-29,29,False
2013-11-30,15,False
2013-12-01,15,False
2013-12-02,21,False
2013-12-03,36,False
2013-12-04,28,False
2013-12-05,31,False
2013-12-06,41,False
2013-12-07,27,False
2013-12-08,28,False
2013-12-09,30,False
2013-12-10,37,False
2013-12-11,29,False
2013-12-12,33,False
2013-12-13,31,False
2013-12-14,16,False
2013-12-15,12,False
2013-12-16,31,False
2013-12-17,26,False
2013-12-18,33,False
2013-12-19,40,False
2013-12-20,39,False
2013-12-21,25,False
2013-12-22,25,False
2013-12-23,30,False
2013-12-24,32,False
2013-12-25,16,False
2013-12-26,22,False
2013-12-27,30,False
2013-12-28,24,False
2013-12-29,29,False
2013-12-30,26,False
2013-12-31,25,False
2014-01-01,23,False
2014-01-02,20,False
2014-01-03,32,False
2014-01-04,15,False
2014-01-05,27,False
2014-01-06,20,False
2014-01-07,32,False
2014-01-08,32,False
2014-01-09,26,False
2014-01-10,21,False
2014-01-11,21,False
2014-01-12,25,False
2014-01-13,26,False
2014-01-14,33,False
2014-01-15,30,False
2014-01-16,32,False
2014-01-17,39,False
2014-01-18,27,False
2014-01-19,28,False
2014-01-20,19,False
2014-01-21,35,False
2014-01-22,46,False
2014-01-23,40,False
2014-01-24,37,False
2014-01-25,21,False
2014-01-26,20,False
2014-01-27,35,False
2014-01-28,28,False
2014-01-29,35,False
2014-01-30,31,False
2014-01-31,27,False
2014-02-01,35,False
2014-02-02,26,False
2014-02-03,39,False
2014-02-04,62,False
2014-02-05,57,False
2014-02-06,40,False
2014-02-07,32,False
2014-02-08,31,False
2014-02-09,25,False
2014-02-10,30,False
2014-02-11,34,False
2014-02-12,40,False
2014-02-13,33,False
2014-02-14,25,False
2014-02-15,23,False
2014-02-16,24,False
2014-02-17,29,False
2014-02-18,18,False
2014-02-19,33,False
2014-02-20,27,False
2014-02-21,43,False
2014-02-22,16,False
2014-02-23,23,False
2014-02-24,36,False
2014-02-25,39,False
2014-02-26,38,False
2014-02-27,30,False
2014-02-28,33,False
2014-03-01,23,False
2014-03-02,14,False
2014-03-03,16,False
2014-03-04,35,False
2014-03-05,42,False
2014-03-06,44,False
2014-03-07,34,False
2014-03-08,25,False
2014-03-09,26,False
2014-03-10,37,False
2014-03-11,42,False
2014-03-12,41,False
2014-03-13,24,False
2014-03-14,43,False
2014-03-15,26,False
2014-03-16,23,False
2014-03-17,31,False
2014-03-18,30,False
2014-03-19,31,False
2014-03-20,35,False
2014-03-21,56,False
2014-03-22,23,False
2014-03-23,23,False
2014-03-24,37,False
2014-03-25,38,False
2014-03-26,48,False
2014-03-27,31,False
2014-03-28,33,False
2014-03-29,29,False
2014-03-30,28,False
2014-03-31,39,False
2014-04-01,49,False
2014-04-02,48,False
2014-04-03,53,False
2014-04-04,44,False
2014-04-05,27,False
2014-04-06,17,False
2014-04-07,35,False
2014-04-08,47,False
2014-04-09,31,False
2014-04-10,48,False
2014-04-11,44,False
2014-04-12,28,False
2014-04-13,30,False
2014-04-14,42,False
2014-04-15,44,False
2014-04-16,42,False
2014-04-17,51,False
2014-04-18,35,False
2014-04-19,24,False
2014-04-20,26,False
2014-04-21,49,False
2014-04-22,97,False
2014-04-23,88,False
2014-04-24,56,False
2014-04-25,41,False
2014-04-26,23,False
2014-04-27,19,False
2014-04-28,47,False
2014-04-29,45,False
2014-04-30,41,False
2014-05-01,55,False
2014-05-02,51,False
2014-05-03,38,False
2014-05-04,29,False
2014-05-05,46,False
2014-05-06,33,False
2014-05-07,45,False
2014-05-08,44,False
2014-05-09,36,False
2014-05-10,23,False
2014-05-11,20,False
2014-05-12,41,False
2014-05-13,36,False
2014-05-14,43,False
2014-05-15,41,False
2014-05-16,50,False
2014-05-17,36,False
2014-05-18,16,False
2014-05-19,46,False
2014-05-20,48,False
2014-05-21,41,False
2014-05-22,34,False
2014-05-23,27,False
2014-05-24,23,False
2014-05-25,20,False
2014-05-26,18,False
2014-05-27,27,False
2014-05-28,55,False
2014-05-29,32,False
2014-05-30,39,False
2014-05-31,21,False
2014-06-01,16,False
2014-06-02,27,False
2014-06-03,33,False
2014-06-04,32,False
2014-06-05,59,False
2014-06-06,39,False
2014-06-07,30,False
2014-06-08,27,False
2014-06-09,54,False
2014-06-10,40,False
2014-06-11,31,False
2014-06-12,32,False
2014-06-13,38,False
2014-06-14,19,False
2014-06-15,20,False
2014-06-16,38,False
2014-06-17,28,False
2014-06-18,35,False
2014-06-19,45,False
2014-06-20,31,False
2014-06-21,23,False
2014-06-22,23,False
2014-06-23,27,False
2014-06-24,31,False
2014-06-25,30,False
2014-06-26,35,False
2014-06-27,32,False
2014-06-28,23,False
2014-06-29,21,False
2014-06-30,34,False
2014-07-01,46,False
2014-07-02,36,False
2014-07-03,35,False
2014-07-04,30,False
2014-07-05,12,False
2014-07-06,15,False
2014-07-07,33,False
2014-07-08,36,False
2014-07-09,28,False
2014-07-10,47,False
2014-07-11,35,False
2014-07-12,26,False
2014-07-13,22,False
2014-07-14,40,False
2014-07-15,49,False
2014-07-16,48,False
2014-07-17,29,False
2014-07-18,48,False
2014-07-19,28,False
2014-07-20,17,False
2014-07-21,37,False
2014-07-22,31,False
2014-07-23,100,False
2014-07-24,99,False
