date,DISH,isPartial
2011-05-11,51,False
2011-05-12,49,False
2011-05-13,52,False
2011-05-14,57,False
2011-05-15,53,False
2011-05-16,52,False
2011-05-17,53,False
2011-05-18,52,False
2011-05-19,51,False
2011-05-20,50,False
2011-05-21,54,False
2011-05-22,54,False
2011-05-23,53,False
2011-05-24,50,False
2011-05-25,51,False
2011-05-26,49,False
2011-05-27,54,False
2011-05-28,57,False
2011-05-29,52,False
2011-05-30,48,False
2011-05-31,51,False
2011-06-01,52,False
2011-06-02,53,False
2011-06-03,54,False
2011-06-04,56,False
2011-06-05,58,False
2011-06-06,50,False
2011-06-07,50,False
2011-06-08,50,False
2011-06-09,50,False
2011-06-10,53,False
2011-06-11,55,False
2011-06-12,57,False
2011-06-13,54,False
2011-06-14,52,False
2011-06-15,52,False
2011-06-16,52,False
2011-06-17,53,False
2011-06-18,57,False
2011-06-19,56,False
2011-06-20,52,False
2011-06-21,51,False
2011-06-22,49,False
2011-06-23,52,False
2011-06-24,56,False
2011-06-25,56,False
2011-06-26,56,False
2011-06-27,57,False
2011-06-28,56,False
2011-06-29,53,False
2011-06-30,50,False
2011-07-01,53,False
2011-07-02,62,False
2011-07-03,56,False
2011-07-04,49,False
2011-07-05,55,False
2011-07-06,53,False
2011-07-07,52,False
2011-07-08,56,False
2011-07-09,63,False
2011-07-10,60,False
2011-07-11,54,False
2011-07-12,54,False
2011-07-13,56,False
2011-07-14,53,False
2011-07-15,56,False
2011-07-16,61,False
2011-07-17,61,False
2011-07-18,56,False
2011-07-19,56,False
2011-07-20,54,False
2011-07-21,52,False
2011-07-22,57,False
2011-07-23,59,False
2011-07-24,61,False
2011-07-25,58,False
2011-07-26,58,False
2011-07-27,55,False
2011-07-28,54,False
2011-07-29,61,False
2011-07-30,60,False
2011-07-31,58,False
2011-08-01,59,False
2011-08-02,59,False
2011-08-03,55,False
2011-08-04,57,False
2011-08-05,54,False
2011-08-06,61,False
2011-08-07,59,False
2011-08-08,56,False
2011-08-09,55,False
2011-08-10,55,False
2011-08-11,56,False
2011-08-12,58,False
2011-08-13,61,False
2011-08-14,61,False
2011-08-15,67,False
2011-08-16,60,False
2011-08-17,59,False
2011-08-18,56,False
2011-08-19,57,False
2011-08-20,59,False
2011-08-21,58,False
2011-08-22,55,False
2011-08-23,56,False
2011-08-24,55,False
2011-08-25,54,False
2011-08-26,57,False
2011-08-27,63,False
2011-08-28,61,False
2011-08-29,57,False
2011-08-30,59,False
2011-08-31,58,False
2011-09-01,59,False
2011-09-02,63,False
2011-09-03,79,False
2011-09-04,62,False
2011-09-05,56,False
2011-09-06,60,False
2011-09-07,57,False
2011-09-08,55,False
2011-09-09,58,False
2011-09-10,72,False
2011-09-11,67,False
2011-09-12,57,False
2011-09-13,98,False
2011-09-14,100,False
2011-09-15,58,False
2011-09-16,59,False
2011-09-17,75,False
2011-09-18,70,False
2011-09-19,61,False
2011-09-20,57,False
2011-09-21,55,False
2011-09-22,52,False
2011-09-23,60,False
2011-09-24,75,False
2011-09-25,65,False
2011-09-26,58,False
2011-09-27,56,False
2011-09-28,54,False
2011-09-29,54,False
2011-09-30,57,False
2011-10-01,69,False
2011-10-02,67,False
2011-10-03,58,False
2011-10-04,54,False
2011-10-05,53,False
2011-10-06,55,False
2011-10-07,58,False
2011-10-08,66,False
2011-10-09,64,False
2011-10-10,60,False
2011-10-11,60,False
2011-10-12,62,False
2011-10-13,54,False
2011-10-14,55,False
2011-10-15,64,False
2011-10-16,61,False
2011-10-17,58,False
2011-10-18,54,False
2011-10-19,55,False
2011-10-20,55,False
2011-10-21,54,False
2011-10-22,65,False
2011-10-23,62,False
2011-10-24,57,False
2011-10-25,53,False
2011-10-26,57,False
2011-10-27,54,False
2011-10-28,59,False
2011-10-29,66,False
2011-10-30,60,False
2011-10-31,57,False
2011-11-01,57,False
2011-11-02,57,False
2011-11-03,58,False
2011-11-04,58,False
2011-11-05,66,False
2011-11-06,64,False
2011-11-07,59,False
2011-11-08,55,False
2011-11-09,53,False
2011-11-10,57,False
2011-11-11,63,False
2011-11-12,71,False
2011-11-13,91,False
2011-11-14,59,False
2011-11-15,56,False
2011-11-16,55,False
2011-11-17,57,False
2011-11-18,59,False
2011-11-19,67,False
2011-11-20,66,False
2011-11-21,60,False
2011-11-22,57,False
2011-11-23,58,False
2011-11-24,61,False
2011-11-25,60,False
2011-11-26,68,False
2011-11-27,68,False
2011-11-28,58,False
2011-11-29,59,False
2011-11-30,60,False
2011-12-01,57,False
2011-12-02,61,False
2011-12-03,67,False
2011-12-04,63,False
2011-12-05,60,False
2011-12-06,57,False
2011-12-07,57,False
2011-12-08,59,False
2011-12-09,58,False
2011-12-10,65,False
2011-12-11,62,False
2011-12-12,60,False
2011-12-13,56,False
2011-12-14,55,False
2011-12-15,57,False
2011-12-16,58,False
2011-12-17,62,False
2011-12-18,63,False
2011-12-19,60,False
2011-12-20,61,False
2011-12-21,58,False
2011-12-22,58,False
2011-12-23,64,False
2011-12-24,66,False
2011-12-25,60,False
2011-12-26,63,False
2011-12-27,67,False
2011-12-28,68,False
2011-12-29,65,False
2011-12-30,68,False
2011-12-31,73,False
2012-01-01,66,False
2012-01-02,71,False
2012-01-03,63,False
2012-01-04,64,False
2012-01-05,61,False
2012-01-06,62,False
2012-01-07,68,False
2012-01-08,66,False
2012-01-09,63,False
2012-01-10,61,False
2012-01-11,58,False
2012-01-12,57,False
2012-01-13,59,False
2012-01-14,66,False
2012-01-15,63,False
2012-01-16,59,False
2012-01-17,60,False
2012-01-18,60,False
2012-01-19,55,False
2012-01-20,59,False
2012-01-21,62,False
2012-01-22,64,False
2012-01-23,60,False
2012-01-24,59,False
2012-01-25,58,False
