date,DISH,isPartial
2012-10-12,79,False
2012-10-13,89,False
2012-10-14,100,False
2012-10-15,95,False
2012-10-16,69,False
2012-10-17,73,False
2012-10-18,72,False
2012-10-19,72,False
2012-10-20,78,False
2012-10-21,89,False
2012-10-22,96,False
2012-10-23,72,False
2012-10-24,73,False
2012-10-25,65,False
2012-10-26,72,False
2012-10-27,85,False
2012-10-28,77,False
2012-10-29,70,False
2012-10-30,70,False
2012-10-31,68,False
2012-11-01,77,False
2012-11-02,79,False
2012-11-03,87,False
2012-11-04,84,False
2012-11-05,73,False
2012-11-06,75,False
2012-11-07,72,False
2012-11-08,69,False
2012-11-09,74,False
2012-11-10,80,False
2012-11-11,76,False
2012-11-12,72,False
2012-11-13,68,False
2012-11-14,68,False
2012-11-15,73,False
2012-11-16,73,False
2012-11-17,90,False
2012-11-18,90,False
2012-11-19,81,False
2012-11-20,76,False
2012-11-21,76,False
2012-11-22,72,False
2012-11-23,76,False
2012-11-24,92,False
2012-11-25,81,False
2012-11-26,73,False
2012-11-27,71,False
2012-11-28,67,False
2012-11-29,70,False
2012-11-30,69,False
2012-12-01,76,False
2012-12-02,78,False
2012-12-03,71,False
2012-12-04,72,False
2012-12-05,76,False
2012-12-06,68,False
2012-12-07,73,False
2012-12-08,81,False
2012-12-09,82,False
2012-12-10,74,False
2012-12-11,66,False
2012-12-12,66,False
2012-12-13,66,False
2012-12-14,67,False
2012-12-15,77,False
2012-12-16,73,False
2012-12-17,75,False
2012-12-18,69,False
2012-12-19,68,False
2012-12-20,69,False
2012-12-21,67,False
2012-12-22,81,False
2012-12-23,82,False
2012-12-24,77,False
2012-12-25,73,False
2012-12-26,76,False
2012-12-27,79,False
2012-12-28,79,False
2012-12-29,89,False
2012-12-30,88,False
2012-12-31,82,False
2013-01-01,81,False
2013-01-02,81,False
2013-01-03,85,False
2013-01-04,78,False
2013-01-05,83,False
2013-01-06,82,False
2013-01-07,76,False
2013-01-08,75,False
2013-01-09,73,False
2013-01-10,70,False
2013-01-11,74,False
2013-01-12,82,False
2013-01-13,79,False
2013-01-14,72,False
2013-01-15,74,False
2013-01-16,70,False
2013-01-17,71,False
2013-01-18,76,False
2013-01-19,82,False
2013-01-20,78,False
2013-01-21,70,False
2013-01-22,74,False
2013-01-23,69,False
2013-01-24,65,False
2013-01-25,74,False
2013-01-26,75,False
2013-01-27,80,False
2013-01-28,72,False
2013-01-29,66,False
2013-01-30,68,False
2013-01-31,72,False
2013-02-01,71,False
2013-02-02,79,False
2013-02-03,87,False
2013-02-04,66,False
2013-02-05,69,False
2013-02-06,69,False
2013-02-07,67,False
2013-02-08,67,False
2013-02-09,74,False
2013-02-10,76,False
2013-02-11,74,False
2013-02-12,69,False
2013-02-13,67,False
2013-02-14,66,False
2013-02-15,66,False
2013-02-16,78,False
2013-02-17,80,False
2013-02-18,72,False
2013-02-19,67,False
2013-02-20,67,False
2013-02-21,69,False
2013-02-22,70,False
2013-02-23,76,False
2013-02-24,80,False
2013-02-25,73,False
2013-02-26,68,False
2013-02-27,67,False
2013-02-28,71,False
2013-03-01,73,False
2013-03-02,84,False
2013-03-03,82,False
2013-03-04,74,False
2013-03-05,69,False
2013-03-06,69,False
2013-03-07,71,False
2013-03-08,70,False
2013-03-09,76,False
2013-03-10,72,False
2013-03-11,73,False
2013-03-12,69,False
2013-03-13,65,False
2013-03-14,65,False
2013-03-15,69,False
2013-03-16,73,False
2013-03-17,72,False
2013-03-18,67,False
2013-03-19,70,False
2013-03-20,67,False
2013-03-21,69,False
2013-03-22,72,False
2013-03-23,78,False
2013-03-24,73,False
2013-03-25,70,False
2013-03-26,71,False
2013-03-27,67,False
2013-03-28,69,False
2013-03-29,81,False
2013-03-30,76,False
2013-03-31,72,False
2013-04-01,77,False
2013-04-02,72,False
2013-04-03,70,False
2013-04-04,69,False
2013-04-05,73,False
2013-04-06,77,False
2013-04-07,75,False
2013-04-08,69,False
2013-04-09,69,False
2013-04-10,66,False
2013-04-11,69,False
2013-04-12,70,False
2013-04-13,73,False
2013-04-14,72,False
2013-04-15,74,False
2013-04-16,66,False
2013-04-17,66,False
2013-04-18,64,False
2013-04-19,68,False
2013-04-20,81,False
2013-04-21,79,False
2013-04-22,68,False
2013-04-23,70,False
2013-04-24,66,False
2013-04-25,66,False
2013-04-26,66,False
2013-04-27,71,False
2013-04-28,69,False
2013-04-29,68,False
2013-04-30,68,False
2013-05-01,72,False
2013-05-02,67,False
2013-05-03,70,False
2013-05-04,76,False
2013-05-05,72,False
2013-05-06,67,False
2013-05-07,69,False
2013-05-08,67,False
2013-05-09,66,False
2013-05-10,63,False
2013-05-11,72,False
2013-05-12,69,False
2013-05-13,73,False
2013-05-14,66,False
2013-05-15,66,False
2013-05-16,66,False
2013-05-17,66,False
2013-05-18,65,False
2013-05-19,71,False
2013-05-20,69,False
2013-05-21,65,False
2013-05-22,68,False
2013-05-23,65,False
2013-05-24,71,False
2013-05-25,77,False
2013-05-26,72,False
2013-05-27,67,False
2013-05-28,69,False
2013-05-29,70,False
2013-05-30,73,False
2013-05-31,85,False
2013-06-01,79,False
2013-06-02,72,False
2013-06-03,72,False
2013-06-04,75,False
2013-06-05,68,False
2013-06-06,73,False
2013-06-07,77,False
2013-06-08,77,False
2013-06-09,77,False
2013-06-10,72,False
2013-06-11,70,False
2013-06-12,67,False
2013-06-13,72,False
2013-06-14,74,False
2013-06-15,78,False
2013-06-16,82,False
2013-06-17,74,False
2013-06-18,73,False
2013-06-19,69,False
2013-06-20,68,False
2013-06-21,72,False
2013-06-22,74,False
2013-06-23,75,False
2013-06-24,75,False
2013-06-25,70,False
2013-06-26,70,False
2013-06-27,73,False
2013-06-28,69,False
2013-06-29,79,False
