date,DISH,isPartial
2013-11-06,71,False
2013-11-07,76,False
2013-11-08,82,False
2013-11-09,84,False
2013-11-10,82,False
2013-11-11,71,False
2013-11-12,73,False
2013-11-13,74,False
2013-11-14,71,False
2013-11-15,79,False
2013-11-16,90,False
2013-11-17,83,False
2013-11-18,77,False
2013-11-19,76,False
2013-11-20,78,False
2013-11-21,76,False
2013-11-22,81,False
2013-11-23,93,False
2013-11-24,88,False
2013-11-25,82,False
2013-11-26,75,False
2013-11-27,79,False
2013-11-28,75,False
2013-11-29,80,False
2013-11-30,91,False
2013-12-01,87,False
2013-12-02,75,False
2013-12-03,71,False
2013-12-04,73,False
2013-12-05,75,False
2013-12-06,78,False
2013-12-07,85,False
2013-12-08,87,False
2013-12-09,78,False
2013-12-10,77,False
2013-12-11,71,False
2013-12-12,67,False
2013-12-13,74,False
2013-12-14,83,False
2013-12-15,82,False
2013-12-16,71,False
2013-12-17,70,False
2013-12-18,70,False
2013-12-19,71,False
2013-12-20,72,False
2013-12-21,87,False
2013-12-22,91,False
2013-12-23,82,False
2013-12-24,83,False
2013-12-25,74,False
2013-12-26,81,False
2013-12-27,85,False
2013-12-28,100,False
2013-12-29,92,False
2013-12-30,85,False
2013-12-31,97,False
2014-01-01,87,False
2014-01-02,81,False
2014-01-03,88,False
2014-01-04,90,False
2014-01-05,90,False
2014-01-06,78,False
2014-01-07,81,False
2014-01-08,77,False
2014-01-09,77,False
2014-01-10,77,False
2014-01-11,85,False
2014-01-12,81,False
2014-01-13,73,False
2014-01-14,75,False
2014-01-15,76,False
2014-01-16,69,False
2014-01-17,78,False
2014-01-18,88,False
2014-01-19,84,False
2014-01-20,72,False
2014-01-21,71,False
2014-01-22,70,False
2014-01-23,72,False
2014-01-24,77,False
2014-01-25,82,False
2014-01-26,84,False
2014-01-27,74,False
2014-01-28,73,False
2014-01-29,69,False
2014-01-30,68,False
2014-01-31,74,False
2014-02-01,81,False
2014-02-02,90,False
2014-02-03,65,False
2014-02-04,83,False
2014-02-05,78,False
2014-02-06,67,False
2014-02-07,69,False
2014-02-08,81,False
2014-02-09,80,False
2014-02-10,72,False
2014-02-11,75,False
2014-02-12,73,False
2014-02-13,77,False
2014-02-14,73,False
2014-02-15,87,False
2014-02-16,83,False
2014-02-17,73,False
2014-02-18,72,False
2014-02-19,67,False
2014-02-20,69,False
2014-02-21,79,False
2014-02-22,79,False
2014-02-23,80,False
2014-02-24,72,False
2014-02-25,71,False
2014-02-26,71,False
2014-02-27,67,False
2014-02-28,77,False
2014-03-01,79,False
2014-03-02,84,False
2014-03-03,81,False
2014-03-04,78,False
2014-03-05,70,False
2014-03-06,71,False
2014-03-07,74,False
2014-03-08,81,False
2014-03-09,88,False
2014-03-10,75,False
2014-03-11,68,False
2014-03-12,70,False
2014-03-13,69,False
2014-03-14,74,False
2014-03-15,83,False
2014-03-16,82,False
2014-03-17,75,False
2014-03-18,75,False
2014-03-19,73,False
2014-03-20,72,False
2014-03-21,80,False
2014-03-22,81,False
2014-03-23,78,False
2014-03-24,74,False
2014-03-25,75,False
2014-03-26,69,False
2014-03-27,74,False
2014-03-28,75,False
2014-03-29,80,False
2014-03-30,78,False
2014-03-31,74,False
2014-04-01,73,False
2014-04-02,70,False
2014-04-03,74,False
2014-04-04,75,False
2014-04-05,82,False
2014-04-06,86,False
2014-04-07,72,False
2014-04-08,73,False
2014-04-09,74,False
2014-04-10,67,False
2014-04-11,74,False
2014-04-12,77,False
2014-04-13,83,False
2014-04-14,70,False
2014-04-15,72,False
2014-04-16,74,False
2014-04-17,76,False
2014-04-18,76,False
2014-04-19,79,False
2014-04-20,74,False
2014-04-21,74,False
2014-04-22,71,False
2014-04-23,72,False
2014-04-24,69,False
2014-04-25,70,False
2014-04-26,76,False
2014-04-27,75,False
2014-04-28,69,False
2014-04-29,68,False
2014-04-30,68,False
2014-05-01,71,False
2014-05-02,69,False
2014-05-03,81,False
2014-05-04,82,False
2014-05-05,68,False
2014-05-06,67,False
2014-05-07,68,False
2014-05-08,67,False
2014-05-09,70,False
2014-05-10,72,False
2014-05-11,66,False
2014-05-12,68,False
2014-05-13,68,False
2014-05-14,66,False
2014-05-15,67,False
2014-05-16,71,False
2014-05-17,78,False
2014-05-18,74,False
2014-05-19,72,False
2014-05-20,64,False
2014-05-21,64,False
2014-05-22,66,False
2014-05-23,64,False
2014-05-24,75,False
2014-05-25,69,False
2014-05-26,63,False
2014-05-27,74,False
2014-05-28,64,False
2014-05-29,67,False
2014-05-30,73,False
2014-05-31,77,False
2014-06-01,76,False
2014-06-02,71,False
2014-06-03,70,False
2014-06-04,70,False
2014-06-05,69,False
2014-06-06,73,False
2014-06-07,83,False
2014-06-08,78,False
2014-06-09,73,False
2014-06-10,74,False
2014-06-11,73,False
2014-06-12,85,False
2014-06-13,83,False
2014-06-14,79,False
2014-06-15,73,False
2014-06-16,77,False
2014-06-17,73,False
2014-06-18,71,False
2014-06-19,73,False
2014-06-20,75,False
2014-06-21,78,False
2014-06-22,76,False
2014-06-23,74,False
2014-06-24,73,False
2014-06-25,70,False
2014-06-26,75,False
2014-06-27,72,False
2014-06-28,80,False
2014-06-29,77,False
2014-06-30,79,False
2014-07-01,79,False
2014-07-02,70,False
2014-07-03,72,False
2014-07-04,68,False
2014-07-05,74,False
2014-07-06,81,False
2014-07-07,77,False
2014-07-08,74,False
2014-07-09,73,False
2014-07-10,69,False
2014-07-11,73,False
2014-07-12,77,False
2014-07-13,97,False
2014-07-14,77,False
2014-07-15,74,False
2014-07-16,75,False
2014-07-17,69,False
2014-07-18,77,False
2014-07-19,80,False
2014-07-20,72,False
2014-07-21,76,False
2014-07-22,73,False
2014-07-23,68,False
2014-07-24,69,False
