date,DISH,isPartial
2017-01-19,71,False
2017-01-20,65,False
2017-01-21,77,False
2017-01-22,83,False
2017-01-23,68,False
2017-01-24,69,False
2017-01-25,67,False
2017-01-26,69,False
2017-01-27,69,False
2017-01-28,78,False
2017-01-29,79,False
2017-01-30,68,False
2017-01-31,69,False
2017-02-01,69,False
2017-02-02,66,False
2017-02-03,70,False
2017-02-04,77,False
2017-02-05,85,False
2017-02-06,66,False
2017-02-07,67,False
2017-02-08,63,False
2017-02-09,64,False
2017-02-10,68,False
2017-02-11,74,False
2017-02-12,75,False
2017-02-13,67,False
2017-02-14,64,False
2017-02-15,61,False
2017-02-16,65,False
2017-02-17,63,False
2017-02-18,76,False
2017-02-19,77,False
2017-02-20,71,False
2017-02-21,67,False
2017-02-22,65,False
2017-02-23,66,False
2017-02-24,67,False
2017-02-25,74,False
2017-02-26,76,False
2017-02-27,70,False
2017-02-28,65,False
2017-03-01,67,False
2017-03-02,64,False
2017-03-03,70,False
2017-03-04,76,False
2017-03-05,79,False
2017-03-06,70,False
2017-03-07,71,False
2017-03-08,67,False
2017-03-09,66,False
2017-03-10,72,False
2017-03-11,80,False
2017-03-12,74,False
2017-03-13,66,False
2017-03-14,69,False
2017-03-15,69,False
2017-03-16,72,False
2017-03-17,72,False
2017-03-18,74,False
2017-03-19,76,False
2017-03-20,66,False
2017-03-21,65,False
2017-03-22,62,False
2017-03-23,63,False
2017-03-24,69,False
2017-03-25,76,False
2017-03-26,73,False
2017-03-27,64,False
2017-03-28,67,False
2017-03-29,63,False
2017-03-30,64,False
2017-03-31,67,False
2017-04-01,73,False
2017-04-02,79,False
2017-04-03,72,False
2017-04-04,74,False
2017-04-05,76,False
2017-04-06,72,False
2017-04-07,71,False
2017-04-08,79,False
2017-04-09,79,False
2017-04-10,68,False
2017-04-11,68,False
2017-04-12,70,False
2017-04-13,68,False
2017-04-14,70,False
2017-04-15,74,False
2017-04-16,75,False
2017-04-17,68,False
2017-04-18,65,False
2017-04-19,62,False
2017-04-20,62,False
2017-04-21,66,False
2017-04-22,70,False
2017-04-23,73,False
2017-04-24,61,False
2017-04-25,63,False
2017-04-26,65,False
2017-04-27,63,False
2017-04-28,62,False
2017-04-29,69,False
2017-04-30,72,False
2017-05-01,69,False
2017-05-02,65,False
2017-05-03,65,False
2017-05-04,65,False
2017-05-05,67,False
2017-05-06,82,False
2017-05-07,79,False
2017-05-08,63,False
2017-05-09,64,False
2017-05-10,63,False
2017-05-11,62,False
2017-05-12,63,False
2017-05-13,69,False
2017-05-14,69,False
2017-05-15,63,False
2017-05-16,61,False
2017-05-17,61,False
2017-05-18,61,False
2017-05-19,60,False
2017-05-20,71,False
2017-05-21,75,False
2017-05-22,66,False
2017-05-23,63,False
2017-05-24,65,False
2017-05-25,66,False
2017-05-26,66,False
2017-05-27,70,False
2017-05-28,76,False
2017-05-29,69,False
2017-05-30,67,False
2017-05-31,66,False
2017-06-01,70,False
2017-06-02,73,False
2017-06-03,78,False
2017-06-04,87,False
2017-06-05,72,False
2017-06-06,67,False
2017-06-07,67,False
2017-06-08,68,False
