date,DISH,isPartial
2014-07-24,60,False
2014-07-25,61,False
2014-07-26,66,False
2014-07-27,68,False
2014-07-28,65,False
2014-07-29,65,False
2014-07-30,64,False
2014-07-31,61,False
2014-08-01,65,False
2014-08-02,68,False
2014-08-03,66,False
2014-08-04,65,False
2014-08-05,64,False
2014-08-06,61,False
2014-08-07,63,False
2014-08-08,68,False
2014-08-09,74,False
2014-08-10,70,False
2014-08-11,67,False
2014-08-12,64,False
2014-08-13,61,False
2014-08-14,68,False
2014-08-15,76,False
2014-08-16,74,False
2014-08-17,71,False
2014-08-18,65,False
2014-08-19,61,False
2014-08-20,64,False
2014-08-21,59,False
2014-08-22,65,False
2014-08-23,69,False
2014-08-24,73,False
2014-08-25,67,False
2014-08-26,66,False
2014-08-27,60,False
2014-08-28,69,False
2014-08-29,70,False
2014-08-30,87,False
2014-08-31,72,False
2014-09-01,63,False
2014-09-02,62,False
2014-09-03,63,False
2014-09-04,63,False
2014-09-05,66,False
2014-09-06,81,False
2014-09-07,81,False
2014-09-08,63,False
2014-09-09,58,False
2014-09-10,60,False
2014-09-11,57,False
2014-09-12,59,False
2014-09-13,86,False
2014-09-14,79,False
2014-09-15,61,False
2014-09-16,59,False
2014-09-17,61,False
2014-09-18,55,False
2014-09-19,58,False
2014-09-20,75,False
2014-09-21,73,False
2014-09-22,61,False
2014-09-23,60,False
2014-09-24,55,False
2014-09-25,56,False
2014-09-26,56,False
2014-09-27,76,False
2014-09-28,72,False
2014-09-29,61,False
2014-09-30,63,False
2014-10-01,66,False
2014-10-02,63,False
2014-10-03,71,False
2014-10-04,82,False
2014-10-05,78,False
2014-10-06,66,False
2014-10-07,68,False
2014-10-08,63,False
2014-10-09,65,False
2014-10-10,67,False
2014-10-11,75,False
2014-10-12,77,False
2014-10-13,67,False
2014-10-14,62,False
2014-10-15,65,False
2014-10-16,58,False
2014-10-17,60,False
2014-10-18,81,False
2014-10-19,72,False
2014-10-20,69,False
2014-10-21,84,False
2014-10-22,85,False
2014-10-23,73,False
2014-10-24,73,False
2014-10-25,87,False
2014-10-26,80,False
2014-10-27,69,False
2014-10-28,72,False
2014-10-29,66,False
2014-10-30,68,False
2014-10-31,69,False
2014-11-01,89,False
2014-11-02,85,False
2014-11-03,80,False
2014-11-04,82,False
2014-11-05,69,False
2014-11-06,70,False
2014-11-07,71,False
2014-11-08,78,False
2014-11-09,79,False
2014-11-10,66,False
2014-11-11,65,False
2014-11-12,64,False
2014-11-13,64,False
2014-11-14,69,False
2014-11-15,80,False
2014-11-16,76,False
2014-11-17,71,False
2014-11-18,71,False
2014-11-19,72,False
2014-11-20,70,False
2014-11-21,78,False
2014-11-22,88,False
2014-11-23,84,False
2014-11-24,71,False
2014-11-25,71,False
2014-11-26,71,False
2014-11-27,71,False
2014-11-28,69,False
2014-11-29,84,False
2014-11-30,74,False
2014-12-01,70,False
2014-12-02,65,False
2014-12-03,69,False
2014-12-04,70,False
2014-12-05,74,False
2014-12-06,85,False
2014-12-07,79,False
2014-12-08,69,False
2014-12-09,67,False
2014-12-10,66,False
2014-12-11,60,False
2014-12-12,65,False
2014-12-13,70,False
2014-12-14,75,False
2014-12-15,66,False
2014-12-16,66,False
2014-12-17,65,False
2014-12-18,64,False
2014-12-19,68,False
2014-12-20,73,False
2014-12-21,100,False
2014-12-22,93,False
2014-12-23,82,False
2014-12-24,78,False
2014-12-25,76,False
2014-12-26,85,False
2014-12-27,81,False
2014-12-28,85,False
2014-12-29,84,False
2014-12-30,81,False
2014-12-31,87,False
2015-01-01,87,False
2015-01-02,91,False
2015-01-03,93,False
2015-01-04,89,False
2015-01-05,83,False
2015-01-06,84,False
2015-01-07,81,False
2015-01-08,77,False
2015-01-09,80,False
2015-01-10,86,False
2015-01-11,92,False
2015-01-12,79,False
2015-01-13,74,False
2015-01-14,71,False
2015-01-15,72,False
2015-01-16,73,False
2015-01-17,77,False
2015-01-18,83,False
2015-01-19,67,False
2015-01-20,63,False
2015-01-21,66,False
2015-01-22,62,False
2015-01-23,69,False
2015-01-24,79,False
2015-01-25,77,False
2015-01-26,64,False
2015-01-27,67,False
2015-01-28,62,False
2015-01-29,63,False
2015-01-30,65,False
2015-01-31,76,False
2015-02-01,89,False
2015-02-02,63,False
2015-02-03,64,False
2015-02-04,63,False
2015-02-05,62,False
2015-02-06,65,False
2015-02-07,74,False
2015-02-08,75,False
2015-02-09,69,False
2015-02-10,61,False
2015-02-11,61,False
2015-02-12,62,False
2015-02-13,69,False
2015-02-14,79,False
2015-02-15,80,False
2015-02-16,68,False
2015-02-17,69,False
2015-02-18,64,False
2015-02-19,63,False
2015-02-20,65,False
2015-02-21,74,False
2015-02-22,75,False
2015-02-23,65,False
2015-02-24,64,False
2015-02-25,63,False
2015-02-26,64,False
2015-02-27,68,False
2015-02-28,77,False
2015-03-01,77,False
2015-03-02,67,False
2015-03-03,61,False
2015-03-04,63,False
2015-03-05,64,False
2015-03-06,64,False
2015-03-07,69,False
2015-03-08,69,False
2015-03-09,63,False
2015-03-10,59,False
2015-03-11,61,False
2015-03-12,59,False
2015-03-13,68,False
2015-03-14,72,False
2015-03-15,67,False
2015-03-16,61,False
2015-03-17,63,False
2015-03-18,63,False
2015-03-19,62,False
2015-03-20,64,False
2015-03-21,67,False
2015-03-22,73,False
2015-03-23,59,False
2015-03-24,57,False
2015-03-25,56,False
2015-03-26,53,False
2015-03-27,62,False
2015-03-28,66,False
2015-03-29,68,False
2015-03-30,64,False
2015-03-31,63,False
2015-04-01,60,False
2015-04-02,63,False
2015-04-03,70,False
2015-04-04,77,False
2015-04-05,70,False
2015-04-06,70,False
2015-04-07,66,False
2015-04-08,65,False
2015-04-09,63,False
2015-04-10,61,False
