date,DISH,isPartial
2011-09-18,78,False
2011-09-19,66,False
2011-09-20,65,False
2011-09-21,61,False
2011-09-22,59,False
2011-09-23,67,False
2011-09-24,80,False
2011-09-25,71,False
2011-09-26,68,False
2011-09-27,65,False
2011-09-28,65,False
2011-09-29,58,False
2011-09-30,65,False
2011-10-01,76,False
2011-10-02,74,False
2011-10-03,65,False
2011-10-04,58,False
2011-10-05,57,False
2011-10-06,59,False
2011-10-07,59,False
2011-10-08,72,False
2011-10-09,69,False
2011-10-10,64,False
2011-10-11,63,False
2011-10-12,63,False
2011-10-13,64,False
2011-10-14,61,False
2011-10-15,72,False
2011-10-16,70,False
2011-10-17,61,False
2011-10-18,61,False
2011-10-19,60,False
2011-10-20,58,False
2011-10-21,58,False
2011-10-22,74,False
2011-10-23,67,False
2011-10-24,62,False
2011-10-25,58,False
2011-10-26,60,False
2011-10-27,63,False
2011-10-28,64,False
2011-10-29,74,False
2011-10-30,67,False
2011-10-31,64,False
2011-11-01,59,False
2011-11-02,63,False
2011-11-03,63,False
2011-11-04,63,False
2011-11-05,73,False
2011-11-06,77,False
2011-11-07,60,False
2011-11-08,62,False
2011-11-09,58,False
2011-11-10,64,False
2011-11-11,68,False
2011-11-12,76,False
2011-11-13,100,False
2011-11-14,68,False
2011-11-15,64,False
2011-11-16,59,False
2011-11-17,65,False
2011-11-18,65,False
2011-11-19,75,False
2011-11-20,74,False
2011-11-21,66,False
2011-11-22,69,False
2011-11-23,64,False
2011-11-24,66,False
2011-11-25,69,False
2011-11-26,79,False
2011-11-27,74,False
2011-11-28,67,False
2011-11-29,64,False
2011-11-30,67,False
2011-12-01,64,False
2011-12-02,69,False
2011-12-03,74,False
2011-12-04,77,False
2011-12-05,68,False
2011-12-06,63,False
2011-12-07,63,False
2011-12-08,65,False
2011-12-09,63,False
2011-12-10,69,False
2011-12-11,68,False
2011-12-12,65,False
2011-12-13,65,False
2011-12-14,61,False
2011-12-15,60,False
2011-12-16,66,False
2011-12-17,65,False
2011-12-18,74,False
2011-12-19,65,False
2011-12-20,68,False
2011-12-21,66,False
2011-12-22,67,False
2011-12-23,71,False
2011-12-24,72,False
2011-12-25,67,False
2011-12-26,68,False
2011-12-27,70,False
2011-12-28,70,False
2011-12-29,73,False
2011-12-30,78,False
2011-12-31,82,False
2012-01-01,79,False
2012-01-02,79,False
2012-01-03,70,False
2012-01-04,68,False
2012-01-05,67,False
2012-01-06,67,False
2012-01-07,72,False
2012-01-08,75,False
2012-01-09,68,False
2012-01-10,71,False
2012-01-11,63,False
2012-01-12,62,False
2012-01-13,67,False
2012-01-14,72,False
2012-01-15,67,False
2012-01-16,66,False
2012-01-17,67,False
2012-01-18,68,False
