date,DISH,isPartial
2013-02-19,62,False
2013-02-20,62,False
2013-02-21,62,False
2013-02-22,63,False
2013-02-23,71,False
2013-02-24,69,False
2013-02-25,64,False
2013-02-26,65,False
2013-02-27,64,False
2013-02-28,64,False
2013-03-01,68,False
2013-03-02,74,False
2013-03-03,74,False
2013-03-04,69,False
2013-03-05,64,False
2013-03-06,63,False
2013-03-07,64,False
2013-03-08,63,False
2013-03-09,70,False
2013-03-10,66,False
2013-03-11,66,False
2013-03-12,62,False
2013-03-13,60,False
2013-03-14,59,False
2013-03-15,63,False
2013-03-16,66,False
2013-03-17,67,False
2013-03-18,63,False
2013-03-19,63,False
2013-03-20,61,False
2013-03-21,65,False
2013-03-22,67,False
2013-03-23,70,False
2013-03-24,67,False
2013-03-25,67,False
2013-03-26,66,False
2013-03-27,58,False
2013-03-28,63,False
2013-03-29,71,False
2013-03-30,73,False
2013-03-31,69,False
2013-04-01,70,False
2013-04-02,66,False
2013-04-03,66,False
2013-04-04,66,False
2013-04-05,67,False
2013-04-06,69,False
2013-04-07,70,False
2013-04-08,65,False
2013-04-09,62,False
2013-04-10,61,False
2013-04-11,64,False
2013-04-12,64,False
2013-04-13,68,False
2013-04-14,66,False
2013-04-15,70,False
2013-04-16,63,False
2013-04-17,61,False
2013-04-18,59,False
2013-04-19,63,False
2013-04-20,73,False
2013-04-21,72,False
2013-04-22,63,False
2013-04-23,62,False
2013-04-24,62,False
2013-04-25,59,False
2013-04-26,62,False
2013-04-27,65,False
2013-04-28,68,False
2013-04-29,60,False
2013-04-30,63,False
2013-05-01,65,False
2013-05-02,60,False
2013-05-03,64,False
2013-05-04,72,False
2013-05-05,71,False
2013-05-06,61,False
2013-05-07,59,False
2013-05-08,60,False
2013-05-09,60,False
2013-05-10,60,False
2013-05-11,66,False
2013-05-12,63,False
2013-05-13,63,False
2013-05-14,61,False
2013-05-15,61,False
2013-05-16,61,False
2013-05-17,60,False
2013-05-18,65,False
2013-05-19,67,False
2013-05-20,64,False
2013-05-21,59,False
2013-05-22,62,False
2013-05-23,61,False
2013-05-24,64,False
2013-05-25,70,False
2013-05-26,65,False
2013-05-27,64,False
2013-05-28,64,False
2013-05-29,63,False
2013-05-30,68,False
2013-05-31,77,False
2013-06-01,71,False
2013-06-02,68,False
2013-06-03,66,False
2013-06-04,68,False
2013-06-05,64,False
2013-06-06,67,False
2013-06-07,70,False
2013-06-08,72,False
2013-06-09,73,False
2013-06-10,66,False
2013-06-11,62,False
2013-06-12,61,False
2013-06-13,64,False
2013-06-14,67,False
2013-06-15,71,False
2013-06-16,74,False
2013-06-17,68,False
2013-06-18,67,False
2013-06-19,66,False
2013-06-20,64,False
2013-06-21,65,False
2013-06-22,67,False
2013-06-23,68,False
2013-06-24,68,False
2013-06-25,68,False
2013-06-26,64,False
2013-06-27,66,False
2013-06-28,68,False
2013-06-29,74,False
2013-06-30,72,False
2013-07-01,69,False
2013-07-02,67,False
2013-07-03,63,False
2013-07-04,61,False
