date,DISH,isPartial
2015-08-18,68,False
2015-08-19,63,False
2015-08-20,64,False
2015-08-21,63,False
2015-08-22,74,False
2015-08-23,74,False
2015-08-24,67,False
2015-08-25,67,False
2015-08-26,72,False
2015-08-27,61,False
2015-08-28,65,False
2015-08-29,70,False
2015-08-30,79,False
2015-08-31,69,False
2015-09-01,64,False
2015-09-02,67,False
2015-09-03,70,False
2015-09-04,68,False
2015-09-05,90,False
2015-09-06,72,False
2015-09-07,67,False
2015-09-08,68,False
2015-09-09,62,False
2015-09-10,64,False
2015-09-11,64,False
2015-09-12,93,False
2015-09-13,90,False
2015-09-14,68,False
2015-09-15,65,False
2015-09-16,64,False
2015-09-17,65,False
2015-09-18,67,False
2015-09-19,82,False
2015-09-20,84,False
2015-09-21,65,False
2015-09-22,63,False
2015-09-23,68,False
2015-09-24,63,False
2015-09-25,64,False
2015-09-26,77,False
2015-09-27,80,False
2015-09-28,65,False
2015-09-29,66,False
2015-09-30,65,False
2015-10-01,64,False
2015-10-02,64,False
2015-10-03,82,False
2015-10-04,81,False
2015-10-05,63,False
2015-10-06,63,False
2015-10-07,64,False
2015-10-08,73,False
2015-10-09,74,False
2015-10-10,98,False
2015-10-11,100,False
2015-10-12,77,False
2015-10-13,65,False
2015-10-14,69,False
2015-10-15,65,False
2015-10-16,68,False
2015-10-17,85,False
2015-10-18,82,False
2015-10-19,69,False
2015-10-20,67,False
2015-10-21,63,False
2015-10-22,67,False
2015-10-23,66,False
2015-10-24,83,False
2015-10-25,81,False
2015-10-26,67,False
2015-10-27,67,False
2015-10-28,68,False
2015-10-29,69,False
2015-10-30,66,False
2015-10-31,79,False
2015-11-01,73,False
2015-11-02,70,False
2015-11-03,70,False
2015-11-04,69,False
2015-11-05,68,False
2015-11-06,69,False
2015-11-07,83,False
2015-11-08,84,False
2015-11-09,65,False
2015-11-10,69,False
2015-11-11,71,False
2015-11-12,65,False
2015-11-13,71,False
2015-11-14,85,False
2015-11-15,83,False
2015-11-16,70,False
2015-11-17,68,False
2015-11-18,69,False
2015-11-19,67,False
2015-11-20,70,False
2015-11-21,97,False
2015-11-22,91,False
2015-11-23,71,False
2015-11-24,69,False
2015-11-25,73,False
2015-11-26,78,False
2015-11-27,72,False
2015-11-28,85,False
2015-11-29,82,False
2015-11-30,69,False
2015-12-01,71,False
2015-12-02,70,False
2015-12-03,69,False
2015-12-04,69,False
2015-12-05,81,False
2015-12-06,79,False
2015-12-07,66,False
2015-12-08,68,False
2015-12-09,68,False
2015-12-10,64,False
2015-12-11,70,False
2015-12-12,81,False
2015-12-13,83,False
2015-12-14,66,False
2015-12-15,68,False
2015-12-16,67,False
2015-12-17,70,False
2015-12-18,71,False
2015-12-19,82,False
2015-12-20,85,False
2015-12-21,72,False
2015-12-22,74,False
2015-12-23,77,False
2015-12-24,79,False
2015-12-25,76,False
2015-12-26,79,False
2015-12-27,84,False
2015-12-28,75,False
2015-12-29,77,False
2015-12-30,82,False
2015-12-31,87,False
2016-01-01,89,False
2016-01-02,82,False
2016-01-03,82,False
2016-01-04,75,False
2016-01-05,70,False
2016-01-06,69,False
2016-01-07,69,False
2016-01-08,73,False
2016-01-09,78,False
2016-01-10,83,False
2016-01-11,68,False
2016-01-12,72,False
2016-01-13,67,False
2016-01-14,64,False
2016-01-15,70,False
2016-01-16,80,False
2016-01-17,77,False
2016-01-18,71,False
