date,EA,isPartial
2015-12-26,48,False
2015-12-27,47,False
2015-12-28,43,False
2015-12-29,38,False
2015-12-30,39,False
2015-12-31,33,False
2016-01-01,34,False
2016-01-02,34,False
2016-01-03,35,False
2016-01-04,33,False
2016-01-05,34,False
2016-01-06,31,False
2016-01-07,30,False
2016-01-08,32,False
2016-01-09,34,False
2016-01-10,31,False
2016-01-11,38,False
2016-01-12,33,False
2016-01-13,33,False
2016-01-14,31,False
2016-01-15,33,False
2016-01-16,35,False
2016-01-17,31,False
2016-01-18,30,False
2016-01-19,32,False
2016-01-20,31,False
2016-01-21,31,False
2016-01-22,30,False
2016-01-23,42,False
2016-01-24,32,False
2016-01-25,29,False
2016-01-26,29,False
2016-01-27,30,False
2016-01-28,31,False
2016-01-29,29,False
2016-01-30,32,False
2016-01-31,29,False
2016-02-01,31,False
2016-02-02,31,False
2016-02-03,34,False
2016-02-04,32,False
2016-02-05,33,False
2016-02-06,34,False
2016-02-07,35,False
2016-02-08,32,False
2016-02-09,29,False
2016-02-10,28,False
2016-02-11,30,False
2016-02-12,33,False
2016-02-13,32,False
2016-02-14,31,False
2016-02-15,29,False
2016-02-16,28,False
2016-02-17,30,False
2016-02-18,31,False
2016-02-19,33,False
2016-02-20,36,False
2016-02-21,35,False
2016-02-22,29,False
2016-02-23,30,False
2016-02-24,32,False
2016-02-25,28,False
2016-02-26,32,False
2016-02-27,30,False
2016-02-28,30,False
2016-02-29,27,False
2016-03-01,27,False
2016-03-02,29,False
2016-03-03,28,False
2016-03-04,30,False
2016-03-05,30,False
2016-03-06,32,False
2016-03-07,30,False
2016-03-08,29,False
2016-03-09,30,False
2016-03-10,30,False
2016-03-11,30,False
2016-03-12,31,False
2016-03-13,32,False
2016-03-14,32,False
2016-03-15,34,False
2016-03-16,33,False
2016-03-17,33,False
2016-03-18,34,False
2016-03-19,32,False
2016-03-20,34,False
2016-03-21,32,False
2016-03-22,32,False
2016-03-23,31,False
2016-03-24,32,False
2016-03-25,33,False
2016-03-26,34,False
2016-03-27,35,False
2016-03-28,34,False
2016-03-29,32,False
2016-03-30,30,False
2016-03-31,30,False
2016-04-01,27,False
2016-04-02,29,False
