date,EA,isPartial
2014-07-24,46,False
2014-07-25,42,False
2014-07-26,41,False
2014-07-27,41,False
2014-07-28,35,False
2014-07-29,44,False
2014-07-30,47,False
2014-07-31,42,False
2014-08-01,41,False
2014-08-02,40,False
2014-08-03,43,False
2014-08-04,39,False
2014-08-05,38,False
2014-08-06,42,False
2014-08-07,39,False
2014-08-08,38,False
2014-08-09,42,False
2014-08-10,39,False
2014-08-11,43,False
2014-08-12,46,False
2014-08-13,51,False
2014-08-14,43,False
2014-08-15,40,False
2014-08-16,42,False
2014-08-17,44,False
2014-08-18,39,False
2014-08-19,39,False
2014-08-20,38,False
2014-08-21,38,False
2014-08-22,39,False
2014-08-23,41,False
2014-08-24,43,False
2014-08-25,40,False
2014-08-26,42,False
2014-08-27,39,False
2014-08-28,38,False
2014-08-29,43,False
2014-08-30,41,False
2014-08-31,38,False
2014-09-01,36,False
2014-09-02,36,False
2014-09-03,42,False
2014-09-04,44,False
2014-09-05,43,False
2014-09-06,48,False
2014-09-07,49,False
2014-09-08,43,False
2014-09-09,51,False
2014-09-10,47,False
2014-09-11,44,False
2014-09-12,41,False
2014-09-13,44,False
2014-09-14,43,False
2014-09-15,40,False
2014-09-16,41,False
2014-09-17,76,False
2014-09-18,100,False
2014-09-19,90,False
2014-09-20,71,False
2014-09-21,67,False
2014-09-22,56,False
2014-09-23,56,False
2014-09-24,58,False
2014-09-25,60,False
2014-09-26,64,False
2014-09-27,68,False
2014-09-28,60,False
2014-09-29,56,False
2014-09-30,48,False
2014-10-01,48,False
2014-10-02,48,False
2014-10-03,46,False
2014-10-04,50,False
2014-10-05,48,False
2014-10-06,44,False
2014-10-07,40,False
2014-10-08,45,False
2014-10-09,41,False
2014-10-10,41,False
2014-10-11,48,False
2014-10-12,41,False
2014-10-13,42,False
2014-10-14,38,False
2014-10-15,39,False
2014-10-16,42,False
2014-10-17,36,False
2014-10-18,41,False
2014-10-19,42,False
2014-10-20,40,False
2014-10-21,37,False
2014-10-22,36,False
2014-10-23,38,False
2014-10-24,41,False
2014-10-25,38,False
2014-10-26,39,False
2014-10-27,37,False
2014-10-28,37,False
2014-10-29,38,False
2014-10-30,37,False
2014-10-31,34,False
2014-11-01,39,False
2014-11-02,40,False
2014-11-03,35,False
2014-11-04,37,False
2014-11-05,38,False
2014-11-06,38,False
2014-11-07,37,False
2014-11-08,39,False
2014-11-09,43,False
2014-11-10,35,False
2014-11-11,39,False
2014-11-12,37,False
2014-11-13,39,False
2014-11-14,38,False
2014-11-15,39,False
2014-11-16,38,False
2014-11-17,38,False
2014-11-18,39,False
2014-11-19,37,False
2014-11-20,37,False
2014-11-21,36,False
2014-11-22,39,False
2014-11-23,52,False
2014-11-24,42,False
2014-11-25,36,False
2014-11-26,42,False
2014-11-27,40,False
2014-11-28,41,False
2014-11-29,40,False
2014-11-30,41,False
2014-12-01,38,False
2014-12-02,37,False
2014-12-03,35,False
2014-12-04,34,False
2014-12-05,37,False
2014-12-06,44,False
2014-12-07,46,False
2014-12-08,37,False
2014-12-09,37,False
2014-12-10,42,False
2014-12-11,38,False
2014-12-12,39,False
2014-12-13,40,False
2014-12-14,40,False
2014-12-15,36,False
2014-12-16,37,False
