date,EA,isPartial
2013-07-09,54,False
2013-07-10,61,False
2013-07-11,55,False
2013-07-12,51,False
2013-07-13,56,False
2013-07-14,54,False
2013-07-15,45,False
2013-07-16,48,False
2013-07-17,55,False
2013-07-18,53,False
2013-07-19,58,False
2013-07-20,53,False
2013-07-21,53,False
2013-07-22,50,False
2013-07-23,53,False
2013-07-24,47,False
2013-07-25,55,False
2013-07-26,49,False
2013-07-27,53,False
2013-07-28,53,False
2013-07-29,46,False
2013-07-30,46,False
2013-07-31,50,False
2013-08-01,49,False
2013-08-02,55,False
2013-08-03,49,False
2013-08-04,57,False
2013-08-05,47,False
2013-08-06,48,False
2013-08-07,45,False
2013-08-08,46,False
2013-08-09,51,False
2013-08-10,48,False
2013-08-11,49,False
2013-08-12,50,False
2013-08-13,43,False
2013-08-14,55,False
2013-08-15,64,False
2013-08-16,57,False
2013-08-17,61,False
2013-08-18,59,False
2013-08-19,59,False
2013-08-20,71,False
2013-08-21,55,False
2013-08-22,56,False
2013-08-23,54,False
2013-08-24,55,False
2013-08-25,57,False
2013-08-26,54,False
2013-08-27,47,False
2013-08-28,55,False
2013-08-29,51,False
2013-08-30,48,False
2013-08-31,51,False
2013-09-01,53,False
2013-09-02,48,False
2013-09-03,49,False
2013-09-04,47,False
2013-09-05,47,False
2013-09-06,50,False
2013-09-07,52,False
2013-09-08,56,False
2013-09-09,46,False
2013-09-10,57,False
2013-09-11,59,False
2013-09-12,49,False
2013-09-13,62,False
2013-09-14,80,False
2013-09-15,87,False
2013-09-16,70,False
2013-09-17,60,False
2013-09-18,60,False
2013-09-19,61,False
2013-09-20,62,False
2013-09-21,70,False
2013-09-22,70,False
2013-09-23,64,False
2013-09-24,67,False
2013-09-25,76,False
2013-09-26,71,False
2013-09-27,86,False
2013-09-28,78,False
2013-09-29,74,False
2013-09-30,63,False
2013-10-01,59,False
2013-10-02,62,False
2013-10-03,68,False
2013-10-04,69,False
2013-10-05,68,False
2013-10-06,69,False
2013-10-07,54,False
2013-10-08,57,False
2013-10-09,55,False
2013-10-10,57,False
2013-10-11,59,False
2013-10-12,60,False
2013-10-13,60,False
2013-10-14,53,False
2013-10-15,56,False
2013-10-16,53,False
2013-10-17,52,False
2013-10-18,53,False
2013-10-19,54,False
2013-10-20,56,False
2013-10-21,48,False
2013-10-22,48,False
2013-10-23,45,False
2013-10-24,42,False
2013-10-25,45,False
2013-10-26,52,False
2013-10-27,54,False
2013-10-28,49,False
2013-10-29,53,False
2013-10-30,61,False
2013-10-31,51,False
2013-11-01,56,False
2013-11-02,59,False
2013-11-03,56,False
2013-11-04,53,False
2013-11-05,54,False
2013-11-06,48,False
