date,EA,isPartial
2014-03-16,41,False
2014-03-17,37,False
2014-03-18,38,False
2014-03-19,45,False
2014-03-20,50,False
2014-03-21,45,False
2014-03-22,49,False
2014-03-23,47,False
2014-03-24,42,False
2014-03-25,45,False
2014-03-26,43,False
2014-03-27,41,False
2014-03-28,40,False
2014-03-29,44,False
2014-03-30,44,False
2014-03-31,41,False
2014-04-01,41,False
2014-04-02,41,False
2014-04-03,40,False
2014-04-04,41,False
2014-04-05,46,False
2014-04-06,46,False
2014-04-07,44,False
2014-04-08,42,False
2014-04-09,39,False
2014-04-10,40,False
2014-04-11,40,False
2014-04-12,43,False
2014-04-13,42,False
2014-04-14,39,False
2014-04-15,39,False
2014-04-16,39,False
2014-04-17,39,False
2014-04-18,41,False
2014-04-19,43,False
2014-04-20,46,False
2014-04-21,41,False
2014-04-22,40,False
2014-04-23,45,False
2014-04-24,41,False
2014-04-25,43,False
2014-04-26,45,False
2014-04-27,43,False
2014-04-28,37,False
2014-04-29,37,False
2014-04-30,41,False
2014-05-01,43,False
2014-05-02,39,False
2014-05-03,44,False
2014-05-04,42,False
2014-05-05,40,False
2014-05-06,38,False
2014-05-07,48,False
2014-05-08,42,False
2014-05-09,40,False
2014-05-10,44,False
2014-05-11,41,False
2014-05-12,40,False
2014-05-13,38,False
2014-05-14,39,False
2014-05-15,48,False
2014-05-16,35,False
2014-05-17,41,False
2014-05-18,42,False
2014-05-19,36,False
2014-05-20,39,False
2014-05-21,43,False
2014-05-22,41,False
2014-05-23,42,False
2014-05-24,44,False
2014-05-25,44,False
2014-05-26,41,False
2014-05-27,41,False
2014-05-28,44,False
2014-05-29,62,False
2014-05-30,56,False
2014-05-31,50,False
2014-06-01,48,False
2014-06-02,45,False
2014-06-03,48,False
2014-06-04,45,False
2014-06-05,49,False
2014-06-06,45,False
2014-06-07,45,False
2014-06-08,46,False
2014-06-09,84,False
2014-06-10,53,False
2014-06-11,45,False
2014-06-12,43,False
2014-06-13,41,False
2014-06-14,45,False
2014-06-15,47,False
2014-06-16,45,False
2014-06-17,56,False
2014-06-18,63,False
2014-06-19,57,False
2014-06-20,56,False
2014-06-21,56,False
2014-06-22,51,False
2014-06-23,44,False
2014-06-24,43,False
2014-06-25,45,False
2014-06-26,41,False
2014-06-27,40,False
2014-06-28,46,False
2014-06-29,45,False
2014-06-30,41,False
2014-07-01,40,False
2014-07-02,42,False
2014-07-03,37,False
2014-07-04,37,False
2014-07-05,42,False
2014-07-06,44,False
2014-07-07,41,False
2014-07-08,38,False
2014-07-09,40,False
2014-07-10,37,False
2014-07-11,37,False
2014-07-12,39,False
2014-07-13,40,False
2014-07-14,39,False
2014-07-15,39,False
2014-07-16,39,False
2014-07-17,43,False
2014-07-18,37,False
2014-07-19,41,False
2014-07-20,48,False
2014-07-21,38,False
2014-07-22,47,False
2014-07-23,45,False
2014-07-24,45,False
2014-07-25,41,False
2014-07-26,41,False
2014-07-27,43,False
2014-07-28,36,False
2014-07-29,45,False
2014-07-30,47,False
2014-07-31,44,False
2014-08-01,40,False
2014-08-02,41,False
2014-08-03,42,False
2014-08-04,38,False
2014-08-05,39,False
2014-08-06,41,False
2014-08-07,39,False
2014-08-08,38,False
2014-08-09,41,False
2014-08-10,40,False
2014-08-11,40,False
2014-08-12,45,False
2014-08-13,53,False
2014-08-14,42,False
2014-08-15,41,False
2014-08-16,41,False
2014-08-17,41,False
2014-08-18,39,False
2014-08-19,41,False
2014-08-20,39,False
2014-08-21,41,False
2014-08-22,41,False
2014-08-23,42,False
2014-08-24,46,False
2014-08-25,40,False
2014-08-26,43,False
2014-08-27,40,False
2014-08-28,38,False
2014-08-29,42,False
2014-08-30,41,False
2014-08-31,40,False
2014-09-01,37,False
2014-09-02,38,False
2014-09-03,42,False
2014-09-04,45,False
2014-09-05,44,False
2014-09-06,46,False
2014-09-07,49,False
2014-09-08,41,False
2014-09-09,52,False
2014-09-10,50,False
2014-09-11,41,False
2014-09-12,43,False
2014-09-13,45,False
2014-09-14,44,False
2014-09-15,40,False
2014-09-16,41,False
2014-09-17,76,False
2014-09-18,100,False
2014-09-19,88,False
2014-09-20,74,False
2014-09-21,67,False
2014-09-22,55,False
2014-09-23,58,False
2014-09-24,57,False
2014-09-25,59,False
2014-09-26,61,False
2014-09-27,68,False
2014-09-28,59,False
2014-09-29,58,False
2014-09-30,48,False
2014-10-01,48,False
2014-10-02,47,False
2014-10-03,46,False
2014-10-04,49,False
2014-10-05,45,False
2014-10-06,44,False
2014-10-07,42,False
2014-10-08,42,False
2014-10-09,42,False
2014-10-10,40,False
2014-10-11,48,False
2014-10-12,44,False
2014-10-13,42,False
2014-10-14,38,False
2014-10-15,39,False
2014-10-16,40,False
2014-10-17,38,False
2014-10-18,40,False
2014-10-19,42,False
2014-10-20,40,False
2014-10-21,36,False
2014-10-22,38,False
2014-10-23,39,False
2014-10-24,42,False
2014-10-25,39,False
2014-10-26,39,False
2014-10-27,37,False
2014-10-28,37,False
2014-10-29,38,False
2014-10-30,36,False
2014-10-31,34,False
2014-11-01,40,False
2014-11-02,38,False
2014-11-03,37,False
2014-11-04,37,False
2014-11-05,36,False
2014-11-06,37,False
2014-11-07,36,False
2014-11-08,40,False
2014-11-09,40,False
2014-11-10,36,False
2014-11-11,41,False
2014-11-12,37,False
2014-11-13,39,False
2014-11-14,38,False
2014-11-15,38,False
2014-11-16,41,False
2014-11-17,39,False
2014-11-18,38,False
2014-11-19,36,False
2014-11-20,37,False
2014-11-21,37,False
2014-11-22,39,False
2014-11-23,51,False
2014-11-24,40,False
2014-11-25,37,False
2014-11-26,42,False
2014-11-27,39,False
2014-11-28,41,False
2014-11-29,41,False
2014-11-30,41,False
2014-12-01,38,False
