date,EA,isPartial
2013-06-29,57,False
2013-06-30,53,False
2013-07-01,48,False
2013-07-02,52,False
2013-07-03,48,False
2013-07-04,50,False
2013-07-05,50,False
2013-07-06,51,False
2013-07-07,54,False
2013-07-08,49,False
2013-07-09,56,False
2013-07-10,60,False
2013-07-11,58,False
2013-07-12,53,False
2013-07-13,55,False
2013-07-14,53,False
2013-07-15,48,False
2013-07-16,49,False
2013-07-17,54,False
2013-07-18,55,False
2013-07-19,58,False
2013-07-20,57,False
2013-07-21,56,False
2013-07-22,50,False
2013-07-23,53,False
2013-07-24,50,False
2013-07-25,54,False
2013-07-26,51,False
2013-07-27,52,False
2013-07-28,53,False
2013-07-29,47,False
2013-07-30,48,False
2013-07-31,50,False
2013-08-01,51,False
2013-08-02,57,False
2013-08-03,50,False
2013-08-04,53,False
2013-08-05,48,False
2013-08-06,48,False
2013-08-07,47,False
2013-08-08,50,False
2013-08-09,51,False
2013-08-10,51,False
2013-08-11,50,False
2013-08-12,49,False
2013-08-13,46,False
2013-08-14,56,False
2013-08-15,64,False
2013-08-16,58,False
2013-08-17,59,False
2013-08-18,62,False
2013-08-19,60,False
2013-08-20,75,False
2013-08-21,56,False
2013-08-22,57,False
2013-08-23,55,False
2013-08-24,59,False
2013-08-25,58,False
2013-08-26,55,False
2013-08-27,52,False
2013-08-28,52,False
2013-08-29,52,False
2013-08-30,48,False
2013-08-31,51,False
2013-09-01,51,False
2013-09-02,50,False
2013-09-03,50,False
2013-09-04,49,False
2013-09-05,48,False
2013-09-06,49,False
2013-09-07,53,False
2013-09-08,54,False
2013-09-09,47,False
2013-09-10,57,False
2013-09-11,56,False
2013-09-12,49,False
2013-09-13,59,False
2013-09-14,82,False
2013-09-15,89,False
2013-09-16,70,False
2013-09-17,63,False
2013-09-18,63,False
2013-09-19,60,False
2013-09-20,64,False
2013-09-21,73,False
2013-09-22,72,False
2013-09-23,63,False
2013-09-24,68,False
2013-09-25,73,False
2013-09-26,75,False
2013-09-27,83,False
2013-09-28,81,False
2013-09-29,74,False
2013-09-30,65,False
2013-10-01,67,False
2013-10-02,62,False
2013-10-03,68,False
2013-10-04,67,False
2013-10-05,69,False
2013-10-06,68,False
2013-10-07,61,False
2013-10-08,59,False
2013-10-09,58,False
2013-10-10,59,False
2013-10-11,60,False
2013-10-12,60,False
2013-10-13,62,False
2013-10-14,55,False
2013-10-15,56,False
2013-10-16,55,False
2013-10-17,52,False
2013-10-18,54,False
2013-10-19,53,False
2013-10-20,55,False
2013-10-21,49,False
2013-10-22,47,False
2013-10-23,48,False
2013-10-24,47,False
2013-10-25,49,False
2013-10-26,51,False
2013-10-27,53,False
2013-10-28,51,False
2013-10-29,57,False
2013-10-30,60,False
2013-10-31,52,False
2013-11-01,57,False
2013-11-02,55,False
2013-11-03,58,False
2013-11-04,53,False
2013-11-05,52,False
2013-11-06,51,False
2013-11-07,54,False
2013-11-08,52,False
2013-11-09,56,False
2013-11-10,56,False
2013-11-11,54,False
2013-11-12,53,False
2013-11-13,57,False
2013-11-14,50,False
2013-11-15,53,False
2013-11-16,56,False
2013-11-17,58,False
2013-11-18,51,False
2013-11-19,52,False
2013-11-20,51,False
2013-11-21,53,False
2013-11-22,55,False
2013-11-23,56,False
2013-11-24,58,False
2013-11-25,53,False
2013-11-26,49,False
2013-11-27,51,False
2013-11-28,57,False
2013-11-29,63,False
2013-11-30,67,False
2013-12-01,59,False
2013-12-02,55,False
2013-12-03,52,False
2013-12-04,52,False
2013-12-05,52,False
2013-12-06,52,False
2013-12-07,57,False
2013-12-08,54,False
2013-12-09,54,False
2013-12-10,49,False
2013-12-11,49,False
2013-12-12,50,False
2013-12-13,53,False
2013-12-14,55,False
2013-12-15,56,False
2013-12-16,51,False
2013-12-17,60,False
2013-12-18,54,False
2013-12-19,58,False
2013-12-20,58,False
2013-12-21,59,False
2013-12-22,65,False
2013-12-23,60,False
2013-12-24,68,False
2013-12-25,86,False
2013-12-26,78,False
2013-12-27,69,False
2013-12-28,69,False
2013-12-29,82,False
2013-12-30,68,False
2013-12-31,63,False
2014-01-01,72,False
2014-01-02,61,False
2014-01-03,100,False
2014-01-04,62,False
2014-01-05,61,False
2014-01-06,57,False
2014-01-07,51,False
2014-01-08,48,False
2014-01-09,53,False
2014-01-10,54,False
2014-01-11,56,False
2014-01-12,55,False
2014-01-13,60,False
2014-01-14,58,False
2014-01-15,54,False
2014-01-16,54,False
2014-01-17,55,False
2014-01-18,57,False
2014-01-19,58,False
2014-01-20,51,False
2014-01-21,50,False
2014-01-22,48,False
2014-01-23,51,False
2014-01-24,48,False
2014-01-25,55,False
2014-01-26,60,False
2014-01-27,51,False
2014-01-28,51,False
2014-01-29,52,False
2014-01-30,54,False
2014-01-31,53,False
2014-02-01,60,False
2014-02-02,59,False
2014-02-03,50,False
2014-02-04,53,False
2014-02-05,54,False
2014-02-06,52,False
2014-02-07,61,False
2014-02-08,54,False
2014-02-09,57,False
2014-02-10,52,False
2014-02-11,54,False
2014-02-12,53,False
2014-02-13,50,False
2014-02-14,58,False
2014-02-15,68,False
2014-02-16,70,False
2014-02-17,59,False
2014-02-18,55,False
2014-02-19,54,False
2014-02-20,51,False
2014-02-21,56,False
2014-02-22,55,False
2014-02-23,54,False
2014-02-24,51,False
2014-02-25,51,False
2014-02-26,50,False
2014-02-27,47,False
2014-02-28,49,False
2014-03-01,55,False
