date,EA,isPartial
2013-11-06,43,False
2013-11-07,46,False
2013-11-08,42,False
2013-11-09,47,False
2013-11-10,51,False
2013-11-11,47,False
2013-11-12,45,False
2013-11-13,50,False
2013-11-14,43,False
2013-11-15,44,False
2013-11-16,52,False
2013-11-17,49,False
2013-11-18,45,False
2013-11-19,45,False
2013-11-20,45,False
2013-11-21,46,False
2013-11-22,48,False
2013-11-23,50,False
2013-11-24,52,False
2013-11-25,47,False
2013-11-26,45,False
2013-11-27,48,False
2013-11-28,49,False
2013-11-29,53,False
2013-11-30,60,False
2013-12-01,54,False
2013-12-02,48,False
2013-12-03,45,False
2013-12-04,46,False
2013-12-05,47,False
2013-12-06,44,False
2013-12-07,52,False
2013-12-08,52,False
2013-12-09,44,False
2013-12-10,44,False
2013-12-11,41,False
2013-12-12,44,False
2013-12-13,47,False
2013-12-14,49,False
2013-12-15,49,False
2013-12-16,46,False
2013-12-17,51,False
2013-12-18,46,False
2013-12-19,51,False
2013-12-20,51,False
2013-12-21,53,False
2013-12-22,57,False
2013-12-23,53,False
2013-12-24,59,False
2013-12-25,78,False
2013-12-26,65,False
2013-12-27,63,False
2013-12-28,59,False
2013-12-29,76,False
2013-12-30,59,False
2013-12-31,54,False
2014-01-01,63,False
2014-01-02,51,False
2014-01-03,87,False
2014-01-04,55,False
2014-01-05,53,False
2014-01-06,47,False
2014-01-07,47,False
2014-01-08,45,False
2014-01-09,44,False
2014-01-10,47,False
2014-01-11,50,False
2014-01-12,49,False
2014-01-13,51,False
2014-01-14,50,False
2014-01-15,48,False
2014-01-16,46,False
2014-01-17,49,False
2014-01-18,48,False
2014-01-19,48,False
2014-01-20,44,False
2014-01-21,42,False
2014-01-22,41,False
2014-01-23,44,False
2014-01-24,43,False
2014-01-25,47,False
2014-01-26,50,False
2014-01-27,43,False
2014-01-28,45,False
2014-01-29,44,False
2014-01-30,49,False
2014-01-31,45,False
2014-02-01,52,False
2014-02-02,51,False
2014-02-03,48,False
2014-02-04,45,False
2014-02-05,47,False
2014-02-06,46,False
2014-02-07,54,False
2014-02-08,49,False
2014-02-09,49,False
2014-02-10,44,False
2014-02-11,46,False
2014-02-12,43,False
2014-02-13,46,False
2014-02-14,51,False
2014-02-15,58,False
2014-02-16,59,False
2014-02-17,50,False
2014-02-18,47,False
2014-02-19,49,False
2014-02-20,43,False
2014-02-21,52,False
2014-02-22,46,False
2014-02-23,48,False
2014-02-24,45,False
2014-02-25,46,False
2014-02-26,44,False
2014-02-27,42,False
2014-02-28,43,False
2014-03-01,48,False
2014-03-02,48,False
2014-03-03,45,False
2014-03-04,49,False
2014-03-05,44,False
2014-03-06,46,False
2014-03-07,50,False
2014-03-08,50,False
2014-03-09,52,False
2014-03-10,51,False
2014-03-11,46,False
2014-03-12,47,False
