date,EA,isPartial
2017-01-19,47,False
2017-01-20,42,False
2017-01-21,47,False
2017-01-22,46,False
2017-01-23,42,False
2017-01-24,46,False
2017-01-25,44,False
2017-01-26,41,False
2017-01-27,45,False
2017-01-28,47,False
2017-01-29,45,False
2017-01-30,41,False
2017-01-31,53,False
2017-02-01,43,False
2017-02-02,44,False
2017-02-03,47,False
2017-02-04,48,False
2017-02-05,46,False
2017-02-06,44,False
2017-02-07,42,False
2017-02-08,42,False
2017-02-09,44,False
2017-02-10,43,False
2017-02-11,42,False
2017-02-12,43,False
2017-02-13,43,False
2017-02-14,42,False
2017-02-15,44,False
2017-02-16,42,False
2017-02-17,47,False
2017-02-18,44,False
2017-02-19,45,False
2017-02-20,46,False
2017-02-21,43,False
2017-02-22,45,False
2017-02-23,42,False
2017-02-24,42,False
2017-02-25,45,False
2017-02-26,44,False
2017-02-27,45,False
2017-02-28,44,False
2017-03-01,46,False
2017-03-02,43,False
2017-03-03,54,False
2017-03-04,44,False
2017-03-05,45,False
2017-03-06,46,False
2017-03-07,44,False
2017-03-08,48,False
2017-03-09,45,False
2017-03-10,50,False
2017-03-11,42,False
2017-03-12,49,False
2017-03-13,43,False
2017-03-14,49,False
2017-03-15,49,False
2017-03-16,50,False
2017-03-17,50,False
2017-03-18,55,False
2017-03-19,54,False
2017-03-20,49,False
2017-03-21,51,False
2017-03-22,51,False
2017-03-23,49,False
2017-03-24,45,False
2017-03-25,45,False
2017-03-26,48,False
2017-03-27,44,False
2017-03-28,44,False
2017-03-29,46,False
2017-03-30,44,False
2017-03-31,51,False
2017-04-01,45,False
2017-04-02,44,False
2017-04-03,40,False
2017-04-04,45,False
2017-04-05,43,False
2017-04-06,43,False
2017-04-07,51,False
2017-04-08,58,False
2017-04-09,51,False
2017-04-10,49,False
2017-04-11,41,False
2017-04-12,45,False
2017-04-13,45,False
2017-04-14,45,False
2017-04-15,46,False
2017-04-16,49,False
2017-04-17,49,False
2017-04-18,43,False
2017-04-19,42,False
2017-04-20,43,False
2017-04-21,47,False
2017-04-22,45,False
2017-04-23,47,False
2017-04-24,43,False
2017-04-25,44,False
2017-04-26,42,False
2017-04-27,40,False
2017-04-28,40,False
2017-04-29,40,False
2017-04-30,45,False
2017-05-01,49,False
2017-05-02,40,False
2017-05-03,40,False
2017-05-04,40,False
2017-05-05,40,False
2017-05-06,41,False
2017-05-07,42,False
2017-05-08,44,False
2017-05-09,40,False
2017-05-10,45,False
2017-05-11,44,False
2017-05-12,49,False
2017-05-13,42,False
2017-05-14,42,False
2017-05-15,45,False
2017-05-16,42,False
2017-05-17,40,False
2017-05-18,39,False
2017-05-19,42,False
2017-05-20,38,False
2017-05-21,38,False
2017-05-22,41,False
2017-05-23,42,False
2017-05-24,40,False
2017-05-25,40,False
2017-05-26,41,False
2017-05-27,40,False
2017-05-28,40,False
2017-05-29,43,False
2017-05-30,48,False
2017-05-31,41,False
2017-06-01,42,False
2017-06-02,43,False
2017-06-03,40,False
2017-06-04,41,False
2017-06-05,52,False
2017-06-06,45,False
2017-06-07,45,False
2017-06-08,42,False
2017-06-09,42,False
2017-06-10,100,False
2017-06-11,77,False
2017-06-12,61,False
2017-06-13,49,False
2017-06-14,43,False
2017-06-15,45,False
2017-06-16,42,False
2017-06-17,41,False
2017-06-18,38,False
2017-06-19,43,False
2017-06-20,42,False
2017-06-21,39,False
2017-06-22,41,False
2017-06-23,41,False
2017-06-24,44,False
2017-06-25,40,False
2017-06-26,44,False
2017-06-27,41,False
2017-06-28,41,False
2017-06-29,43,False
2017-06-30,39,False
2017-07-01,36,False
2017-07-02,38,False
2017-07-03,42,False
2017-07-04,40,False
2017-07-05,39,False
2017-07-06,38,False
2017-07-07,40,False
2017-07-08,39,False
2017-07-09,38,False
2017-07-10,43,False
2017-07-11,38,False
2017-07-12,43,False
2017-07-13,38,False
2017-07-14,37,False
2017-07-15,36,False
2017-07-16,37,False
2017-07-17,40,False
2017-07-18,39,False
2017-07-19,40,False
2017-07-20,47,False
2017-07-21,47,False
2017-07-22,36,False
2017-07-23,37,False
2017-07-24,36,False
2017-07-25,38,False
2017-07-26,38,False
2017-07-27,40,False
2017-07-28,42,False
2017-07-29,37,False
2017-07-30,38,False
2017-07-31,40,False
2017-08-01,42,False
2017-08-02,40,False
2017-08-03,44,False
2017-08-04,40,False
2017-08-05,39,False
2017-08-06,38,False
2017-08-07,37,False
2017-08-08,38,False
2017-08-09,43,False
2017-08-10,43,False
2017-08-11,42,False
2017-08-12,43,False
2017-08-13,44,False
2017-08-14,45,False
2017-08-15,43,False
2017-08-16,45,False
2017-08-17,48,False
2017-08-18,41,False
2017-08-19,43,False
2017-08-20,44,False
2017-08-21,46,False
2017-08-22,47,False
2017-08-23,47,False
2017-08-24,43,False
2017-08-25,43,False
2017-08-26,42,False
2017-08-27,43,False
2017-08-28,39,False
2017-08-29,43,False
2017-08-30,45,False
2017-08-31,41,False
2017-09-01,38,False
2017-09-02,42,False
2017-09-03,40,False
2017-09-04,39,False
2017-09-05,52,False
2017-09-06,50,False
2017-09-07,51,False
2017-09-08,49,False
2017-09-09,46,False
2017-09-10,46,False
2017-09-11,50,False
2017-09-12,49,False
2017-09-13,44,False
2017-09-14,42,False
2017-09-15,42,False
2017-09-16,44,False
2017-09-17,45,False
2017-09-18,47,False
2017-09-19,49,False
2017-09-20,82,False
2017-09-21,88,False
2017-09-22,68,False
2017-09-23,55,False
2017-09-24,54,False
2017-09-25,51,False
2017-09-26,58,False
2017-09-27,52,False
2017-09-28,54,False
2017-09-29,64,False
2017-09-30,55,False
2017-10-01,49,False
2017-10-02,49,False
2017-10-03,50,False
2017-10-04,60,False
2017-10-05,51,False
2017-10-06,52,False
