date,EA,isPartial
2012-10-12,67,False
2012-10-13,74,False
2012-10-14,75,False
2012-10-15,73,False
2012-10-16,67,False
2012-10-17,61,False
2012-10-18,63,False
2012-10-19,64,False
2012-10-20,65,False
2012-10-21,74,False
2012-10-22,64,False
2012-10-23,63,False
2012-10-24,61,False
2012-10-25,64,False
2012-10-26,61,False
2012-10-27,73,False
2012-10-28,65,False
2012-10-29,74,False
2012-10-30,69,False
2012-10-31,71,False
2012-11-01,59,False
2012-11-02,67,False
2012-11-03,65,False
2012-11-04,64,False
2012-11-05,56,False
2012-11-06,56,False
2012-11-07,55,False
2012-11-08,60,False
2012-11-09,66,False
2012-11-10,68,False
2012-11-11,71,False
2012-11-12,61,False
2012-11-13,60,False
2012-11-14,57,False
2012-11-15,62,False
2012-11-16,57,False
2012-11-17,65,False
2012-11-18,65,False
2012-11-19,55,False
2012-11-20,57,False
2012-11-21,58,False
2012-11-22,59,False
2012-11-23,68,False
2012-11-24,66,False
2012-11-25,66,False
2012-11-26,65,False
2012-11-27,65,False
2012-11-28,59,False
2012-11-29,60,False
2012-11-30,58,False
2012-12-01,63,False
2012-12-02,59,False
2012-12-03,58,False
2012-12-04,60,False
2012-12-05,65,False
2012-12-06,57,False
2012-12-07,56,False
2012-12-08,61,False
2012-12-09,62,False
2012-12-10,81,False
2012-12-11,60,False
2012-12-12,55,False
2012-12-13,55,False
2012-12-14,57,False
2012-12-15,64,False
2012-12-16,59,False
2012-12-17,55,False
2012-12-18,52,False
2012-12-19,60,False
2012-12-20,58,False
2012-12-21,58,False
2012-12-22,69,False
2012-12-23,71,False
2012-12-24,73,False
2012-12-25,86,False
2012-12-26,72,False
2012-12-27,70,False
2012-12-28,66,False
2012-12-29,77,False
2012-12-30,71,False
2012-12-31,65,False
2013-01-01,71,False
2013-01-02,70,False
2013-01-03,62,False
2013-01-04,65,False
2013-01-05,66,False
2013-01-06,62,False
2013-01-07,66,False
2013-01-08,63,False
2013-01-09,57,False
2013-01-10,57,False
2013-01-11,55,False
2013-01-12,65,False
2013-01-13,67,False
2013-01-14,65,False
2013-01-15,53,False
2013-01-16,55,False
2013-01-17,58,False
2013-01-18,64,False
2013-01-19,63,False
2013-01-20,69,False
2013-01-21,53,False
2013-01-22,55,False
2013-01-23,67,False
2013-01-24,55,False
2013-01-25,58,False
2013-01-26,64,False
2013-01-27,64,False
2013-01-28,58,False
2013-01-29,67,False
2013-01-30,64,False
2013-01-31,57,False
2013-02-01,63,False
2013-02-02,67,False
2013-02-03,66,False
2013-02-04,59,False
2013-02-05,57,False
2013-02-06,61,False
2013-02-07,54,False
2013-02-08,62,False
2013-02-09,68,False
2013-02-10,65,False
2013-02-11,55,False
2013-02-12,58,False
2013-02-13,52,False
2013-02-14,54,False
2013-02-15,55,False
2013-02-16,65,False
2013-02-17,68,False
2013-02-18,56,False
2013-02-19,59,False
2013-02-20,55,False
2013-02-21,56,False
2013-02-22,53,False
2013-02-23,59,False
2013-02-24,60,False
2013-02-25,50,False
2013-02-26,57,False
2013-02-27,55,False
2013-02-28,57,False
2013-03-01,59,False
2013-03-02,59,False
2013-03-03,68,False
2013-03-04,63,False
2013-03-05,66,False
2013-03-06,61,False
2013-03-07,72,False
2013-03-08,77,False
2013-03-09,84,False
2013-03-10,76,False
2013-03-11,63,False
2013-03-12,61,False
2013-03-13,60,False
2013-03-14,58,False
2013-03-15,62,False
2013-03-16,63,False
2013-03-17,66,False
2013-03-18,71,False
2013-03-19,73,False
2013-03-20,70,False
2013-03-21,60,False
2013-03-22,61,False
2013-03-23,60,False
2013-03-24,67,False
2013-03-25,61,False
2013-03-26,56,False
2013-03-27,60,False
2013-03-28,61,False
2013-03-29,66,False
2013-03-30,63,False
2013-03-31,62,False
2013-04-01,58,False
2013-04-02,56,False
2013-04-03,56,False
2013-04-04,54,False
2013-04-05,58,False
2013-04-06,62,False
2013-04-07,59,False
2013-04-08,52,False
2013-04-09,54,False
2013-04-10,59,False
2013-04-11,60,False
2013-04-12,58,False
2013-04-13,61,False
2013-04-14,65,False
2013-04-15,56,False
2013-04-16,54,False
2013-04-17,57,False
2013-04-18,51,False
2013-04-19,54,False
2013-04-20,56,False
2013-04-21,54,False
2013-04-22,44,False
2013-04-23,51,False
2013-04-24,52,False
2013-04-25,50,False
2013-04-26,49,False
2013-04-27,56,False
2013-04-28,57,False
2013-04-29,50,False
2013-04-30,45,False
2013-05-01,54,False
2013-05-02,46,False
2013-05-03,53,False
2013-05-04,51,False
2013-05-05,51,False
2013-05-06,53,False
2013-05-07,63,False
2013-05-08,62,False
2013-05-09,55,False
2013-05-10,57,False
2013-05-11,64,False
2013-05-12,60,False
2013-05-13,56,False
2013-05-14,55,False
2013-05-15,58,False
2013-05-16,53,False
2013-05-17,54,False
2013-05-18,60,False
2013-05-19,55,False
2013-05-20,53,False
2013-05-21,75,False
2013-05-22,61,False
2013-05-23,57,False
2013-05-24,63,False
2013-05-25,64,False
2013-05-26,57,False
2013-05-27,56,False
2013-05-28,52,False
2013-05-29,57,False
2013-05-30,54,False
2013-05-31,55,False
2013-06-01,56,False
2013-06-02,55,False
2013-06-03,49,False
2013-06-04,51,False
2013-06-05,52,False
2013-06-06,51,False
2013-06-07,54,False
2013-06-08,57,False
2013-06-09,59,False
2013-06-10,100,False
2013-06-11,74,False
2013-06-12,62,False
2013-06-13,55,False
2013-06-14,57,False
2013-06-15,60,False
2013-06-16,63,False
2013-06-17,53,False
2013-06-18,57,False
2013-06-19,54,False
2013-06-20,49,False
2013-06-21,54,False
2013-06-22,55,False
2013-06-23,61,False
2013-06-24,49,False
2013-06-25,58,False
2013-06-26,51,False
2013-06-27,48,False
2013-06-28,52,False
2013-06-29,57,False
