date,EA,isPartial
2011-01-01,92,False
2011-01-02,100,False
2011-01-03,84,False
2011-01-04,82,False
2011-01-05,78,False
2011-01-06,72,False
2011-01-07,73,False
2011-01-08,82,False
2011-01-09,80,False
2011-01-10,69,False
2011-01-11,70,False
2011-01-12,66,False
2011-01-13,63,False
2011-01-14,64,False
2011-01-15,75,False
2011-01-16,79,False
2011-01-17,62,False
2011-01-18,65,False
2011-01-19,62,False
2011-01-20,65,False
2011-01-21,65,False
2011-01-22,71,False
2011-01-23,76,False
2011-01-24,64,False
2011-01-25,72,False
2011-01-26,64,False
2011-01-27,62,False
2011-01-28,66,False
2011-01-29,68,False
2011-01-30,70,False
2011-01-31,62,False
2011-02-01,66,False
2011-02-02,71,False
2011-02-03,69,False
2011-02-04,63,False
2011-02-05,77,False
2011-02-06,77,False
2011-02-07,62,False
2011-02-08,65,False
2011-02-09,62,False
2011-02-10,63,False
2011-02-11,67,False
2011-02-12,73,False
2011-02-13,72,False
2011-02-14,61,False
2011-02-15,65,False
2011-02-16,64,False
2011-02-17,58,False
2011-02-18,60,False
2011-02-19,69,False
2011-02-20,69,False
2011-02-21,66,False
2011-02-22,70,False
2011-02-23,75,False
2011-02-24,67,False
2011-02-25,65,False
2011-02-26,70,False
2011-02-27,73,False
2011-02-28,64,False
2011-03-01,67,False
2011-03-02,65,False
2011-03-03,66,False
2011-03-04,61,False
2011-03-05,71,False
2011-03-06,76,False
2011-03-07,59,False
2011-03-08,68,False
2011-03-09,67,False
2011-03-10,65,False
2011-03-11,65,False
2011-03-12,70,False
2011-03-13,69,False
2011-03-14,58,False
2011-03-15,57,False
2011-03-16,62,False
2011-03-17,58,False
2011-03-18,65,False
2011-03-19,73,False
2011-03-20,71,False
2011-03-21,60,False
2011-03-22,64,False
2011-03-23,61,False
2011-03-24,65,False
2011-03-25,64,False
2011-03-26,79,False
2011-03-27,79,False
2011-03-28,64,False
2011-03-29,62,False
2011-03-30,67,False
2011-03-31,65,False
2011-04-01,63,False
2011-04-02,72,False
2011-04-03,70,False
2011-04-04,64,False
2011-04-05,68,False
2011-04-06,64,False
2011-04-07,64,False
2011-04-08,66,False
2011-04-09,74,False
2011-04-10,68,False
2011-04-11,59,False
2011-04-12,62,False
2011-04-13,60,False
2011-04-14,63,False
2011-04-15,58,False
2011-04-16,65,False
2011-04-17,69,False
2011-04-18,62,False
2011-04-19,62,False
2011-04-20,60,False
2011-04-21,69,False
2011-04-22,72,False
2011-04-23,67,False
2011-04-24,69,False
2011-04-25,69,False
2011-04-26,64,False
2011-04-27,59,False
2011-04-28,57,False
2011-04-29,60,False
2011-04-30,72,False
2011-05-01,67,False
2011-05-02,61,False
2011-05-03,55,False
2011-05-04,59,False
2011-05-05,54,False
2011-05-06,62,False
2011-05-07,75,False
2011-05-08,67,False
2011-05-09,59,False
2011-05-10,54,False
2011-05-11,56,False
2011-05-12,59,False
2011-05-13,53,False
2011-05-14,66,False
2011-05-15,65,False
2011-05-16,57,False
2011-05-17,58,False
2011-05-18,57,False
2011-05-19,57,False
2011-05-20,55,False
2011-05-21,66,False
2011-05-22,68,False
2011-05-23,62,False
2011-05-24,57,False
2011-05-25,56,False
2011-05-26,60,False
2011-05-27,62,False
2011-05-28,75,False
2011-05-29,75,False
2011-05-30,64,False
2011-05-31,59,False
2011-06-01,67,False
2011-06-02,71,False
2011-06-03,71,False
2011-06-04,74,False
2011-06-05,79,False
2011-06-06,84,False
2011-06-07,78,False
2011-06-08,68,False
2011-06-09,67,False
2011-06-10,66,False
2011-06-11,69,False
2011-06-12,75,False
2011-06-13,64,False
2011-06-14,67,False
2011-06-15,73,False
2011-06-16,70,False
2011-06-17,64,False
2011-06-18,76,False
2011-06-19,68,False
2011-06-20,62,False
2011-06-21,67,False
2011-06-22,63,False
2011-06-23,64,False
2011-06-24,74,False
2011-06-25,72,False
2011-06-26,76,False
2011-06-27,60,False
2011-06-28,60,False
2011-06-29,63,False
2011-06-30,61,False
2011-07-01,61,False
2011-07-02,69,False
2011-07-03,72,False
2011-07-04,62,False
2011-07-05,59,False
2011-07-06,63,False
2011-07-07,62,False
2011-07-08,58,False
2011-07-09,67,False
2011-07-10,71,False
2011-07-11,64,False
2011-07-12,66,False
2011-07-13,65,False
2011-07-14,64,False
2011-07-15,67,False
2011-07-16,69,False
2011-07-17,75,False
2011-07-18,63,False
2011-07-19,61,False
2011-07-20,61,False
2011-07-21,75,False
2011-07-22,69,False
2011-07-23,69,False
2011-07-24,69,False
2011-07-25,67,False
2011-07-26,61,False
2011-07-27,65,False
2011-07-28,77,False
2011-07-29,66,False
2011-07-30,74,False
2011-07-31,72,False
2011-08-01,61,False
2011-08-02,70,False
2011-08-03,58,False
2011-08-04,60,False
2011-08-05,66,False
2011-08-06,74,False
2011-08-07,66,False
2011-08-08,64,False
2011-08-09,58,False
2011-08-10,59,False
2011-08-11,65,False
2011-08-12,69,False
2011-08-13,75,False
2011-08-14,72,False
2011-08-15,63,False
2011-08-16,77,False
2011-08-17,70,False
2011-08-18,66,False
2011-08-19,69,False
2011-08-20,69,False
2011-08-21,72,False
2011-08-22,76,False
2011-08-23,71,False
2011-08-24,67,False
2011-08-25,61,False
2011-08-26,71,False
2011-08-27,73,False
2011-08-28,76,False
2011-08-29,61,False
2011-08-30,65,False
2011-08-31,68,False
2011-09-01,67,False
2011-09-02,62,False
2011-09-03,74,False
2011-09-04,70,False
2011-09-05,65,False
2011-09-06,64,False
2011-09-07,64,False
2011-09-08,63,False
2011-09-09,65,False
2011-09-10,71,False
2011-09-11,71,False
2011-09-12,63,False
2011-09-13,77,False
2011-09-14,74,False
2011-09-15,68,False
2011-09-16,63,False
2011-09-17,77,False
2011-09-18,79,False
