date,EA,isPartial
2016-01-05,39,False
2016-01-06,39,False
2016-01-07,40,False
2016-01-08,38,False
2016-01-09,42,False
2016-01-10,42,False
2016-01-11,46,False
2016-01-12,41,False
2016-01-13,39,False
2016-01-14,38,False
2016-01-15,43,False
2016-01-16,43,False
2016-01-17,41,False
2016-01-18,37,False
2016-01-19,43,False
2016-01-20,40,False
2016-01-21,37,False
2016-01-22,36,False
2016-01-23,53,False
2016-01-24,39,False
2016-01-25,36,False
2016-01-26,38,False
2016-01-27,39,False
2016-01-28,37,False
2016-01-29,37,False
2016-01-30,40,False
2016-01-31,39,False
2016-02-01,37,False
2016-02-02,36,False
2016-02-03,41,False
2016-02-04,40,False
2016-02-05,43,False
2016-02-06,42,False
2016-02-07,42,False
2016-02-08,36,False
2016-02-09,36,False
2016-02-10,36,False
2016-02-11,37,False
2016-02-12,39,False
2016-02-13,39,False
2016-02-14,39,False
2016-02-15,34,False
2016-02-16,34,False
2016-02-17,36,False
2016-02-18,37,False
2016-02-19,43,False
2016-02-20,46,False
2016-02-21,41,False
2016-02-22,36,False
2016-02-23,38,False
2016-02-24,39,False
2016-02-25,36,False
2016-02-26,38,False
2016-02-27,37,False
2016-02-28,35,False
2016-02-29,35,False
2016-03-01,36,False
2016-03-02,36,False
2016-03-03,37,False
2016-03-04,33,False
2016-03-05,38,False
2016-03-06,40,False
2016-03-07,37,False
2016-03-08,36,False
2016-03-09,37,False
2016-03-10,39,False
2016-03-11,36,False
2016-03-12,37,False
2016-03-13,40,False
2016-03-14,39,False
2016-03-15,40,False
2016-03-16,40,False
2016-03-17,41,False
2016-03-18,41,False
2016-03-19,42,False
2016-03-20,39,False
2016-03-21,38,False
2016-03-22,41,False
2016-03-23,37,False
2016-03-24,39,False
2016-03-25,42,False
2016-03-26,41,False
2016-03-27,45,False
2016-03-28,40,False
2016-03-29,39,False
2016-03-30,39,False
2016-03-31,35,False
2016-04-01,36,False
2016-04-02,38,False
2016-04-03,41,False
2016-04-04,35,False
2016-04-05,34,False
2016-04-06,40,False
2016-04-07,38,False
2016-04-08,34,False
2016-04-09,39,False
2016-04-10,37,False
2016-04-11,37,False
2016-04-12,37,False
2016-04-13,38,False
2016-04-14,38,False
2016-04-15,38,False
2016-04-16,38,False
2016-04-17,36,False
2016-04-18,38,False
2016-04-19,38,False
2016-04-20,39,False
2016-04-21,40,False
2016-04-22,41,False
2016-04-23,41,False
2016-04-24,42,False
2016-04-25,39,False
2016-04-26,41,False
2016-04-27,40,False
2016-04-28,38,False
2016-04-29,41,False
2016-04-30,40,False
2016-05-01,42,False
2016-05-02,35,False
2016-05-03,37,False
2016-05-04,41,False
