date,EA,isPartial
2016-09-11,34,False
2016-09-12,37,False
2016-09-13,51,False
2016-09-14,37,False
2016-09-15,35,False
2016-09-16,34,False
2016-09-17,36,False
2016-09-18,36,False
2016-09-19,38,False
2016-09-20,60,False
2016-09-21,70,False
2016-09-22,63,False
2016-09-23,55,False
2016-09-24,46,False
2016-09-25,45,False
2016-09-26,45,False
2016-09-27,40,False
2016-09-28,41,False
2016-09-29,42,False
2016-09-30,43,False
2016-10-01,38,False
2016-10-02,38,False
2016-10-03,36,False
2016-10-04,37,False
2016-10-05,37,False
2016-10-06,34,False
2016-10-07,34,False
2016-10-08,37,False
2016-10-09,37,False
2016-10-10,38,False
2016-10-11,36,False
2016-10-12,41,False
2016-10-13,38,False
2016-10-14,39,False
2016-10-15,40,False
2016-10-16,40,False
2016-10-17,37,False
2016-10-18,39,False
2016-10-19,36,False
2016-10-20,38,False
2016-10-21,90,False
2016-10-22,45,False
2016-10-23,37,False
2016-10-24,37,False
2016-10-25,36,False
2016-10-26,36,False
2016-10-27,36,False
2016-10-28,35,False
2016-10-29,35,False
2016-10-30,100,False
2016-10-31,51,False
2016-11-01,36,False
2016-11-02,42,False
2016-11-03,42,False
2016-11-04,36,False
2016-11-05,36,False
2016-11-06,32,False
2016-11-07,37,False
2016-11-08,33,False
2016-11-09,29,False
2016-11-10,34,False
2016-11-11,32,False
2016-11-12,36,False
2016-11-13,35,False
2016-11-14,33,False
2016-11-15,38,False
2016-11-16,35,False
2016-11-17,33,False
2016-11-18,32,False
2016-11-19,34,False
2016-11-20,36,False
2016-11-21,31,False
2016-11-22,32,False
2016-11-23,36,False
2016-11-24,37,False
2016-11-25,38,False
2016-11-26,38,False
2016-11-27,39,False
2016-11-28,35,False
2016-11-29,33,False
2016-11-30,35,False
2016-12-01,33,False
2016-12-02,33,False
2016-12-03,34,False
2016-12-04,33,False
2016-12-05,32,False
2016-12-06,31,False
2016-12-07,31,False
2016-12-08,33,False
2016-12-09,34,False
2016-12-10,32,False
2016-12-11,35,False
2016-12-12,31,False
2016-12-13,36,False
2016-12-14,31,False
2016-12-15,35,False
2016-12-16,36,False
2016-12-17,37,False
2016-12-18,34,False
2016-12-19,35,False
2016-12-20,37,False
2016-12-21,35,False
2016-12-22,30,False
2016-12-23,34,False
2016-12-24,37,False
2016-12-25,48,False
2016-12-26,51,False
2016-12-27,45,False
2016-12-28,44,False
2016-12-29,37,False
2016-12-30,36,False
2016-12-31,34,False
2017-01-01,37,False
2017-01-02,35,False
2017-01-03,35,False
2017-01-04,34,False
2017-01-05,33,False
