date,EA,isPartial
2015-03-15,44,False
2015-03-16,42,False
2015-03-17,42,False
2015-03-18,42,False
2015-03-19,40,False
2015-03-20,40,False
2015-03-21,44,False
2015-03-22,43,False
2015-03-23,44,False
2015-03-24,42,False
2015-03-25,39,False
2015-03-26,41,False
2015-03-27,41,False
2015-03-28,44,False
2015-03-29,42,False
2015-03-30,38,False
2015-03-31,38,False
2015-04-01,39,False
2015-04-02,74,False
2015-04-03,44,False
2015-04-04,47,False
2015-04-05,46,False
2015-04-06,44,False
2015-04-07,38,False
2015-04-08,39,False
2015-04-09,45,False
2015-04-10,36,False
2015-04-11,41,False
2015-04-12,39,False
2015-04-13,36,False
2015-04-14,38,False
2015-04-15,38,False
2015-04-16,37,False
2015-04-17,43,False
2015-04-18,42,False
2015-04-19,40,False
2015-04-20,35,False
2015-04-21,39,False
2015-04-22,43,False
2015-04-23,40,False
2015-04-24,38,False
2015-04-25,40,False
2015-04-26,42,False
2015-04-27,39,False
2015-04-28,39,False
2015-04-29,37,False
2015-04-30,38,False
2015-05-01,41,False
2015-05-02,40,False
2015-05-03,42,False
2015-05-04,39,False
2015-05-05,40,False
2015-05-06,38,False
2015-05-07,37,False
2015-05-08,39,False
2015-05-09,41,False
2015-05-10,44,False
2015-05-11,41,False
2015-05-12,37,False
2015-05-13,37,False
2015-05-14,40,False
2015-05-15,37,False
2015-05-16,43,False
2015-05-17,45,False
2015-05-18,39,False
2015-05-19,39,False
2015-05-20,42,False
2015-05-21,39,False
2015-05-22,37,False
2015-05-23,40,False
2015-05-24,39,False
2015-05-25,40,False
2015-05-26,42,False
2015-05-27,40,False
2015-05-28,47,False
2015-05-29,41,False
2015-05-30,41,False
2015-05-31,42,False
2015-06-01,39,False
2015-06-02,40,False
2015-06-03,39,False
2015-06-04,38,False
2015-06-05,37,False
2015-06-06,38,False
2015-06-07,40,False
2015-06-08,35,False
2015-06-09,38,False
2015-06-10,39,False
2015-06-11,37,False
2015-06-12,37,False
2015-06-13,39,False
2015-06-14,42,False
2015-06-15,90,False
2015-06-16,65,False
2015-06-17,52,False
2015-06-18,46,False
2015-06-19,42,False
2015-06-20,43,False
2015-06-21,46,False
2015-06-22,45,False
2015-06-23,42,False
2015-06-24,43,False
2015-06-25,42,False
2015-06-26,37,False
2015-06-27,43,False
2015-06-28,40,False
2015-06-29,38,False
2015-06-30,37,False
2015-07-01,40,False
2015-07-02,40,False
2015-07-03,42,False
2015-07-04,39,False
2015-07-05,39,False
2015-07-06,37,False
2015-07-07,39,False
2015-07-08,38,False
2015-07-09,35,False
2015-07-10,38,False
2015-07-11,41,False
2015-07-12,39,False
2015-07-13,49,False
2015-07-14,40,False
2015-07-15,42,False
2015-07-16,36,False
2015-07-17,38,False
2015-07-18,41,False
2015-07-19,41,False
2015-07-20,37,False
2015-07-21,40,False
2015-07-22,44,False
2015-07-23,37,False
2015-07-24,40,False
2015-07-25,40,False
2015-07-26,38,False
2015-07-27,39,False
2015-07-28,37,False
2015-07-29,41,False
2015-07-30,38,False
2015-07-31,37,False
2015-08-01,38,False
2015-08-02,38,False
2015-08-03,39,False
2015-08-04,38,False
2015-08-05,47,False
2015-08-06,42,False
2015-08-07,39,False
2015-08-08,41,False
2015-08-09,40,False
2015-08-10,40,False
2015-08-11,43,False
2015-08-12,40,False
2015-08-13,38,False
2015-08-14,40,False
2015-08-15,39,False
2015-08-16,40,False
2015-08-17,39,False
2015-08-18,40,False
