date,EA,isPartial
2015-04-10,36,False
2015-04-11,38,False
2015-04-12,36,False
2015-04-13,36,False
2015-04-14,34,False
2015-04-15,36,False
2015-04-16,34,False
2015-04-17,41,False
2015-04-18,40,False
2015-04-19,38,False
2015-04-20,35,False
2015-04-21,37,False
2015-04-22,39,False
2015-04-23,36,False
2015-04-24,38,False
2015-04-25,38,False
2015-04-26,39,False
2015-04-27,35,False
2015-04-28,36,False
2015-04-29,37,False
2015-04-30,35,False
2015-05-01,38,False
2015-05-02,38,False
2015-05-03,38,False
2015-05-04,34,False
2015-05-05,36,False
2015-05-06,34,False
2015-05-07,34,False
2015-05-08,37,False
2015-05-09,39,False
2015-05-10,41,False
2015-05-11,38,False
2015-05-12,37,False
2015-05-13,35,False
2015-05-14,36,False
2015-05-15,34,False
2015-05-16,39,False
2015-05-17,40,False
2015-05-18,36,False
2015-05-19,38,False
2015-05-20,40,False
2015-05-21,37,False
2015-05-22,35,False
2015-05-23,38,False
2015-05-24,39,False
2015-05-25,36,False
2015-05-26,38,False
2015-05-27,41,False
2015-05-28,41,False
2015-05-29,37,False
2015-05-30,41,False
2015-05-31,40,False
2015-06-01,36,False
2015-06-02,37,False
2015-06-03,39,False
2015-06-04,37,False
2015-06-05,33,False
2015-06-06,35,False
2015-06-07,37,False
2015-06-08,34,False
2015-06-09,34,False
2015-06-10,36,False
2015-06-11,35,False
2015-06-12,35,False
2015-06-13,37,False
2015-06-14,40,False
2015-06-15,86,False
2015-06-16,62,False
2015-06-17,48,False
2015-06-18,42,False
2015-06-19,41,False
2015-06-20,41,False
2015-06-21,43,False
2015-06-22,41,False
2015-06-23,40,False
2015-06-24,39,False
2015-06-25,39,False
2015-06-26,36,False
2015-06-27,39,False
2015-06-28,37,False
2015-06-29,35,False
2015-06-30,35,False
2015-07-01,40,False
2015-07-02,36,False
2015-07-03,41,False
2015-07-04,35,False
2015-07-05,36,False
2015-07-06,33,False
2015-07-07,39,False
2015-07-08,36,False
2015-07-09,35,False
2015-07-10,36,False
2015-07-11,35,False
2015-07-12,37,False
2015-07-13,43,False
2015-07-14,39,False
2015-07-15,39,False
2015-07-16,34,False
2015-07-17,35,False
2015-07-18,37,False
2015-07-19,38,False
2015-07-20,35,False
2015-07-21,38,False
2015-07-22,41,False
2015-07-23,36,False
2015-07-24,36,False
2015-07-25,37,False
2015-07-26,37,False
2015-07-27,36,False
2015-07-28,34,False
2015-07-29,37,False
2015-07-30,36,False
2015-07-31,36,False
2015-08-01,35,False
2015-08-02,36,False
2015-08-03,34,False
2015-08-04,39,False
2015-08-05,43,False
2015-08-06,38,False
2015-08-07,36,False
2015-08-08,37,False
2015-08-09,37,False
2015-08-10,39,False
2015-08-11,37,False
2015-08-12,37,False
2015-08-13,36,False
2015-08-14,37,False
2015-08-15,34,False
2015-08-16,38,False
2015-08-17,37,False
2015-08-18,38,False
2015-08-19,38,False
2015-08-20,38,False
2015-08-21,35,False
2015-08-22,36,False
2015-08-23,37,False
2015-08-24,35,False
2015-08-25,38,False
2015-08-26,39,False
2015-08-27,35,False
2015-08-28,36,False
2015-08-29,35,False
2015-08-30,35,False
2015-08-31,37,False
2015-09-01,40,False
2015-09-02,40,False
2015-09-03,37,False
2015-09-04,39,False
2015-09-05,37,False
2015-09-06,39,False
2015-09-07,38,False
2015-09-08,41,False
2015-09-09,35,False
2015-09-10,37,False
2015-09-11,37,False
2015-09-12,40,False
2015-09-13,40,False
2015-09-14,38,False
2015-09-15,47,False
2015-09-16,63,False
2015-09-17,58,False
2015-09-18,52,False
2015-09-19,55,False
2015-09-20,52,False
2015-09-21,49,False
2015-09-22,67,False
2015-09-23,64,False
2015-09-24,70,False
2015-09-25,62,False
2015-09-26,59,False
2015-09-27,58,False
2015-09-28,56,False
2015-09-29,59,False
2015-09-30,53,False
2015-10-01,49,False
2015-10-02,46,False
2015-10-03,47,False
2015-10-04,51,False
2015-10-05,45,False
2015-10-06,43,False
2015-10-07,48,False
2015-10-08,52,False
2015-10-09,52,False
2015-10-10,53,False
2015-10-11,51,False
2015-10-12,42,False
2015-10-13,43,False
2015-10-14,42,False
2015-10-15,42,False
2015-10-16,41,False
2015-10-17,42,False
2015-10-18,41,False
2015-10-19,38,False
2015-10-20,37,False
2015-10-21,40,False
2015-10-22,39,False
2015-10-23,38,False
2015-10-24,38,False
2015-10-25,38,False
2015-10-26,42,False
2015-10-27,37,False
2015-10-28,38,False
2015-10-29,37,False
2015-10-30,39,False
2015-10-31,35,False
2015-11-01,38,False
2015-11-02,38,False
2015-11-03,37,False
2015-11-04,39,False
2015-11-05,38,False
2015-11-06,37,False
2015-11-07,38,False
2015-11-08,40,False
2015-11-09,38,False
2015-11-10,40,False
2015-11-11,39,False
2015-11-12,41,False
2015-11-13,42,False
2015-11-14,39,False
2015-11-15,46,False
2015-11-16,43,False
2015-11-17,44,False
2015-11-18,42,False
2015-11-19,44,False
2015-11-20,41,False
2015-11-21,45,False
2015-11-22,46,False
2015-11-23,43,False
2015-11-24,42,False
2015-11-25,41,False
2015-11-26,41,False
2015-11-27,49,False
2015-11-28,51,False
2015-11-29,44,False
2015-11-30,41,False
2015-12-01,40,False
2015-12-02,39,False
2015-12-03,35,False
2015-12-04,36,False
2015-12-05,41,False
2015-12-06,42,False
