date,ACN,isPartial
2015-04-10,58,False
2015-04-11,45,False
2015-04-12,45,False
2015-04-13,70,False
2015-04-14,78,False
2015-04-15,76,False
2015-04-16,59,False
2015-04-17,60,False
2015-04-18,47,False
2015-04-19,59,False
2015-04-20,68,False
2015-04-21,58,False
2015-04-22,68,False
2015-04-23,48,False
2015-04-24,64,False
2015-04-25,61,False
2015-04-26,52,False
2015-04-27,69,False
2015-04-28,72,False
2015-04-29,67,False
2015-04-30,61,False
2015-05-01,62,False
2015-05-02,41,False
2015-05-03,40,False
2015-05-04,52,False
2015-05-05,51,False
2015-05-06,64,False
2015-05-07,69,False
2015-05-08,62,False
2015-05-09,48,False
2015-05-10,41,False
2015-05-11,64,False
2015-05-12,59,False
2015-05-13,66,False
2015-05-14,61,False
2015-05-15,54,False
2015-05-16,42,False
2015-05-17,57,False
2015-05-18,59,False
2015-05-19,62,False
2015-05-20,59,False
2015-05-21,53,False
2015-05-22,50,False
2015-05-23,46,False
2015-05-24,57,False
2015-05-25,58,False
2015-05-26,65,False
2015-05-27,51,False
2015-05-28,62,False
2015-05-29,48,False
2015-05-30,50,False
2015-05-31,41,False
2015-06-01,62,False
2015-06-02,67,False
2015-06-03,60,False
2015-06-04,62,False
2015-06-05,48,False
2015-06-06,30,False
2015-06-07,52,False
2015-06-08,54,False
2015-06-09,66,False
2015-06-10,100,False
2015-06-11,76,False
2015-06-12,55,False
2015-06-13,46,False
2015-06-14,46,False
2015-06-15,62,False
2015-06-16,65,False
2015-06-17,65,False
2015-06-18,56,False
2015-06-19,54,False
2015-06-20,56,False
2015-06-21,48,False
2015-06-22,68,False
2015-06-23,59,False
2015-06-24,84,False
2015-06-25,71,False
2015-06-26,61,False
2015-06-27,44,False
2015-06-28,45,False
2015-06-29,69,False
2015-06-30,71,False
2015-07-01,67,False
2015-07-02,69,False
2015-07-03,53,False
2015-07-04,40,False
2015-07-05,39,False
2015-07-06,73,False
2015-07-07,57,False
2015-07-08,60,False
2015-07-09,71,False
2015-07-10,57,False
2015-07-11,33,False
2015-07-12,40,False
2015-07-13,53,False
2015-07-14,61,False
2015-07-15,66,False
2015-07-16,52,False
2015-07-17,58,False
2015-07-18,54,False
2015-07-19,46,False
2015-07-20,51,False
2015-07-21,72,False
2015-07-22,62,False
2015-07-23,64,False
2015-07-24,59,False
2015-07-25,52,False
2015-07-26,36,False
2015-07-27,60,False
2015-07-28,64,False
2015-07-29,50,False
2015-07-30,69,False
2015-07-31,57,False
2015-08-01,45,False
2015-08-02,38,False
2015-08-03,58,False
2015-08-04,72,False
2015-08-05,55,False
2015-08-06,64,False
2015-08-07,54,False
2015-08-08,44,False
2015-08-09,31,False
2015-08-10,70,False
2015-08-11,76,False
2015-08-12,55,False
2015-08-13,69,False
2015-08-14,58,False
2015-08-15,41,False
2015-08-16,50,False
2015-08-17,55,False
2015-08-18,62,False
2015-08-19,67,False
2015-08-20,67,False
2015-08-21,57,False
2015-08-22,34,False
2015-08-23,37,False
2015-08-24,71,False
2015-08-25,61,False
2015-08-26,74,False
2015-08-27,46,False
2015-08-28,58,False
2015-08-29,41,False
2015-08-30,37,False
2015-08-31,64,False
2015-09-01,60,False
2015-09-02,48,False
2015-09-03,46,False
2015-09-04,48,False
2015-09-05,37,False
2015-09-06,33,False
2015-09-07,48,False
2015-09-08,47,False
2015-09-09,59,False
2015-09-10,50,False
2015-09-11,47,False
2015-09-12,37,False
2015-09-13,48,False
2015-09-14,55,False
2015-09-15,54,False
2015-09-16,59,False
2015-09-17,52,False
2015-09-18,60,False
2015-09-19,54,False
2015-09-20,42,False
2015-09-21,57,False
2015-09-22,55,False
2015-09-23,51,False
2015-09-24,59,False
2015-09-25,53,False
2015-09-26,37,False
2015-09-27,45,False
2015-09-28,59,False
2015-09-29,47,False
2015-09-30,57,False
2015-10-01,65,False
2015-10-02,55,False
2015-10-03,35,False
2015-10-04,34,False
2015-10-05,57,False
2015-10-06,62,False
2015-10-07,46,False
2015-10-08,63,False
2015-10-09,50,False
2015-10-10,34,False
2015-10-11,33,False
2015-10-12,50,False
2015-10-13,53,False
2015-10-14,54,False
2015-10-15,39,False
2015-10-16,42,False
2015-10-17,32,False
2015-10-18,37,False
2015-10-19,54,False
2015-10-20,53,False
2015-10-21,54,False
2015-10-22,43,False
2015-10-23,54,False
2015-10-24,27,False
2015-10-25,31,False
2015-10-26,43,False
2015-10-27,52,False
2015-10-28,56,False
2015-10-29,50,False
2015-10-30,51,False
2015-10-31,30,False
2015-11-01,40,False
2015-11-02,56,False
2015-11-03,46,False
2015-11-04,50,False
2015-11-05,53,False
2015-11-06,39,False
2015-11-07,25,False
2015-11-08,38,False
2015-11-09,55,False
2015-11-10,61,False
2015-11-11,47,False
2015-11-12,49,False
2015-11-13,49,False
2015-11-14,29,False
2015-11-15,27,False
2015-11-16,51,False
2015-11-17,50,False
2015-11-18,59,False
2015-11-19,45,False
2015-11-20,41,False
2015-11-21,25,False
2015-11-22,40,False
2015-11-23,48,False
2015-11-24,47,False
2015-11-25,43,False
2015-11-26,46,False
2015-11-27,37,False
2015-11-28,25,False
2015-11-29,34,False
2015-11-30,48,False
2015-12-01,56,False
2015-12-02,50,False
2015-12-03,56,False
2015-12-04,40,False
2015-12-05,34,False
2015-12-06,38,False
2015-12-07,53,False
2015-12-08,50,False
2015-12-09,59,False
2015-12-10,54,False
2015-12-11,55,False
2015-12-12,30,False
2015-12-13,28,False
2015-12-14,45,False
2015-12-15,51,False
2015-12-16,47,False
2015-12-17,63,False
2015-12-18,53,False
2015-12-19,29,False
2015-12-20,34,False
