date,ACN,isPartial
2015-12-26,41,False
2015-12-27,34,False
2015-12-28,49,False
2015-12-29,80,False
2015-12-30,59,False
2015-12-31,54,False
2016-01-01,30,False
2016-01-02,34,False
2016-01-03,28,False
2016-01-04,55,False
2016-01-05,71,False
2016-01-06,71,False
2016-01-07,71,False
2016-01-08,56,False
2016-01-09,57,False
2016-01-10,51,False
2016-01-11,58,False
2016-01-12,70,False
2016-01-13,66,False
2016-01-14,70,False
2016-01-15,79,False
2016-01-16,60,False
2016-01-17,49,False
2016-01-18,66,False
2016-01-19,79,False
2016-01-20,88,False
2016-01-21,66,False
2016-01-22,60,False
2016-01-23,44,False
2016-01-24,52,False
2016-01-25,74,False
2016-01-26,60,False
2016-01-27,60,False
2016-01-28,84,False
2016-01-29,58,False
2016-01-30,47,False
2016-01-31,40,False
2016-02-01,76,False
2016-02-02,56,False
2016-02-03,64,False
2016-02-04,79,False
2016-02-05,71,False
2016-02-06,68,False
2016-02-07,53,False
2016-02-08,65,False
2016-02-09,81,False
2016-02-10,83,False
2016-02-11,75,False
2016-02-12,67,False
2016-02-13,58,False
2016-02-14,52,False
2016-02-15,78,False
2016-02-16,68,False
2016-02-17,87,False
2016-02-18,80,False
2016-02-19,63,False
2016-02-20,40,False
2016-02-21,54,False
2016-02-22,66,False
2016-02-23,68,False
2016-02-24,83,False
2016-02-25,80,False
2016-02-26,65,False
2016-02-27,45,False
2016-02-28,40,False
2016-02-29,72,False
2016-03-01,90,False
2016-03-02,84,False
2016-03-03,78,False
2016-03-04,72,False
2016-03-05,50,False
2016-03-06,51,False
2016-03-07,81,False
2016-03-08,76,False
2016-03-09,71,False
2016-03-10,60,False
2016-03-11,73,False
2016-03-12,47,False
2016-03-13,52,False
2016-03-14,68,False
2016-03-15,65,False
2016-03-16,80,False
2016-03-17,92,False
2016-03-18,73,False
2016-03-19,58,False
2016-03-20,48,False
2016-03-21,69,False
2016-03-22,86,False
2016-03-23,80,False
2016-03-24,82,False
2016-03-25,53,False
2016-03-26,42,False
2016-03-27,36,False
2016-03-28,56,False
2016-03-29,79,False
2016-03-30,84,False
2016-03-31,70,False
2016-04-01,64,False
2016-04-02,59,False
2016-04-03,47,False
2016-04-04,72,False
2016-04-05,77,False
2016-04-06,74,False
2016-04-07,75,False
2016-04-08,71,False
2016-04-09,49,False
2016-04-10,46,False
2016-04-11,75,False
2016-04-12,78,False
2016-04-13,70,False
2016-04-14,100,False
2016-04-15,59,False
2016-04-16,46,False
2016-04-17,42,False
2016-04-18,59,False
2016-04-19,87,False
2016-04-20,59,False
2016-04-21,65,False
2016-04-22,69,False
2016-04-23,44,False
2016-04-24,54,False
2016-04-25,67,False
2016-04-26,76,False
2016-04-27,71,False
2016-04-28,81,False
2016-04-29,53,False
2016-04-30,45,False
2016-05-01,35,False
2016-05-02,63,False
2016-05-03,73,False
2016-05-04,57,False
2016-05-05,67,False
2016-05-06,62,False
2016-05-07,38,False
2016-05-08,40,False
2016-05-09,55,False
2016-05-10,97,False
2016-05-11,67,False
2016-05-12,76,False
2016-05-13,64,False
2016-05-14,51,False
2016-05-15,38,False
2016-05-16,79,False
2016-05-17,69,False
2016-05-18,61,False
2016-05-19,56,False
2016-05-20,70,False
2016-05-21,44,False
2016-05-22,49,False
2016-05-23,63,False
2016-05-24,89,False
2016-05-25,79,False
2016-05-26,76,False
2016-05-27,68,False
2016-05-28,61,False
2016-05-29,45,False
2016-05-30,64,False
2016-05-31,70,False
2016-06-01,83,False
2016-06-02,77,False
2016-06-03,67,False
2016-06-04,45,False
2016-06-05,37,False
2016-06-06,71,False
2016-06-07,70,False
2016-06-08,63,False
2016-06-09,65,False
2016-06-10,81,False
2016-06-11,53,False
2016-06-12,38,False
2016-06-13,62,False
2016-06-14,76,False
2016-06-15,80,False
2016-06-16,88,False
2016-06-17,77,False
2016-06-18,48,False
2016-06-19,45,False
2016-06-20,51,False
2016-06-21,66,False
2016-06-22,71,False
2016-06-23,73,False
2016-06-24,87,False
2016-06-25,69,False
2016-06-26,54,False
2016-06-27,62,False
2016-06-28,83,False
