date,ACN,isPartial
2014-03-16,51,False
2014-03-17,90,False
2014-03-18,89,False
2014-03-19,98,False
2014-03-20,85,False
2014-03-21,82,False
2014-03-22,66,False
2014-03-23,59,False
2014-03-24,87,False
2014-03-25,75,False
2014-03-26,80,False
2014-03-27,91,False
2014-03-28,82,False
2014-03-29,57,False
2014-03-30,67,False
2014-03-31,75,False
2014-04-01,88,False
2014-04-02,92,False
2014-04-03,69,False
2014-04-04,75,False
2014-04-05,50,False
2014-04-06,56,False
2014-04-07,89,False
2014-04-08,79,False
2014-04-09,93,False
2014-04-10,78,False
2014-04-11,73,False
2014-04-12,61,False
2014-04-13,62,False
2014-04-14,75,False
2014-04-15,89,False
2014-04-16,76,False
2014-04-17,78,False
2014-04-18,83,False
2014-04-19,48,False
2014-04-20,48,False
2014-04-21,80,False
2014-04-22,81,False
2014-04-23,94,False
2014-04-24,100,False
2014-04-25,73,False
2014-04-26,62,False
2014-04-27,72,False
2014-04-28,81,False
2014-04-29,84,False
2014-04-30,73,False
2014-05-01,80,False
2014-05-02,64,False
2014-05-03,69,False
2014-05-04,62,False
2014-05-05,76,False
2014-05-06,96,False
2014-05-07,71,False
2014-05-08,89,False
2014-05-09,100,False
2014-05-10,68,False
2014-05-11,53,False
2014-05-12,76,False
2014-05-13,84,False
2014-05-14,84,False
2014-05-15,82,False
2014-05-16,94,False
2014-05-17,58,False
2014-05-18,58,False
2014-05-19,84,False
2014-05-20,75,False
2014-05-21,85,False
2014-05-22,99,False
2014-05-23,66,False
2014-05-24,65,False
2014-05-25,51,False
2014-05-26,78,False
2014-05-27,67,False
2014-05-28,84,False
2014-05-29,88,False
2014-05-30,88,False
2014-05-31,70,False
2014-06-01,70,False
2014-06-02,89,False
2014-06-03,78,False
2014-06-04,86,False
2014-06-05,90,False
2014-06-06,79,False
2014-06-07,67,False
2014-06-08,57,False
2014-06-09,72,False
2014-06-10,95,False
2014-06-11,78,False
2014-06-12,78,False
2014-06-13,67,False
2014-06-14,45,False
2014-06-15,57,False
2014-06-16,76,False
2014-06-17,75,False
2014-06-18,83,False
2014-06-19,68,False
2014-06-20,77,False
2014-06-21,75,False
2014-06-22,66,False
2014-06-23,80,False
2014-06-24,88,False
2014-06-25,91,False
2014-06-26,89,False
2014-06-27,74,False
2014-06-28,58,False
2014-06-29,67,False
2014-06-30,91,False
2014-07-01,79,False
2014-07-02,83,False
2014-07-03,81,False
2014-07-04,60,False
2014-07-05,52,False
2014-07-06,57,False
2014-07-07,79,False
2014-07-08,81,False
2014-07-09,80,False
2014-07-10,78,False
2014-07-11,64,False
2014-07-12,55,False
2014-07-13,64,False
2014-07-14,68,False
2014-07-15,81,False
2014-07-16,76,False
2014-07-17,94,False
2014-07-18,84,False
2014-07-19,47,False
2014-07-20,64,False
2014-07-21,73,False
2014-07-22,88,False
2014-07-23,80,False
2014-07-24,59,False
2014-07-25,67,False
2014-07-26,51,False
2014-07-27,63,False
2014-07-28,77,False
2014-07-29,76,False
2014-07-30,78,False
2014-07-31,74,False
2014-08-01,63,False
2014-08-02,58,False
2014-08-03,56,False
2014-08-04,64,False
2014-08-05,86,False
2014-08-06,73,False
2014-08-07,82,False
2014-08-08,77,False
2014-08-09,56,False
2014-08-10,60,False
2014-08-11,83,False
2014-08-12,73,False
2014-08-13,87,False
2014-08-14,86,False
2014-08-15,71,False
2014-08-16,56,False
2014-08-17,58,False
2014-08-18,62,False
2014-08-19,69,False
2014-08-20,70,False
2014-08-21,62,False
2014-08-22,62,False
2014-08-23,49,False
2014-08-24,44,False
2014-08-25,76,False
2014-08-26,80,False
2014-08-27,85,False
