date,ACN,isPartial
2013-11-09,62,False
2013-11-10,46,False
2013-11-11,65,False
2013-11-12,82,False
2013-11-13,88,False
2013-11-14,77,False
2013-11-15,75,False
2013-11-16,57,False
2013-11-17,65,False
2013-11-18,81,False
2013-11-19,84,False
2013-11-20,67,False
2013-11-21,78,False
2013-11-22,70,False
2013-11-23,48,False
2013-11-24,44,False
2013-11-25,73,False
2013-11-26,89,False
2013-11-27,77,False
2013-11-28,54,False
2013-11-29,46,False
2013-11-30,55,False
2013-12-01,58,False
2013-12-02,64,False
2013-12-03,88,False
2013-12-04,72,False
2013-12-05,64,False
2013-12-06,76,False
2013-12-07,52,False
2013-12-08,62,False
2013-12-09,88,False
2013-12-10,73,False
2013-12-11,80,False
2013-12-12,71,False
2013-12-13,76,False
2013-12-14,65,False
2013-12-15,51,False
2013-12-16,71,False
2013-12-17,68,False
2013-12-18,76,False
2013-12-19,84,False
2013-12-20,71,False
2013-12-21,44,False
2013-12-22,57,False
2013-12-23,74,False
2013-12-24,50,False
2013-12-25,39,False
2013-12-26,54,False
2013-12-27,55,False
2013-12-28,45,False
2013-12-29,43,False
2013-12-30,64,False
2013-12-31,52,False
2014-01-01,41,False
2014-01-02,74,False
2014-01-03,50,False
2014-01-04,47,False
2014-01-05,54,False
2014-01-06,62,False
2014-01-07,77,False
2014-01-08,73,False
2014-01-09,70,False
2014-01-10,73,False
2014-01-11,48,False
2014-01-12,63,False
2014-01-13,72,False
2014-01-14,73,False
2014-01-15,81,False
2014-01-16,83,False
2014-01-17,69,False
2014-01-18,49,False
2014-01-19,53,False
2014-01-20,80,False
2014-01-21,82,False
2014-01-22,94,False
2014-01-23,70,False
2014-01-24,82,False
2014-01-25,70,False
2014-01-26,55,False
2014-01-27,68,False
2014-01-28,79,False
2014-01-29,92,False
2014-01-30,95,False
2014-01-31,63,False
2014-02-01,60,False
2014-02-02,62,False
2014-02-03,76,False
2014-02-04,77,False
2014-02-05,57,False
2014-02-06,80,False
2014-02-07,63,False
2014-02-08,59,False
2014-02-09,61,False
2014-02-10,76,False
2014-02-11,85,False
2014-02-12,85,False
2014-02-13,69,False
2014-02-14,58,False
2014-02-15,51,False
2014-02-16,70,False
2014-02-17,68,False
2014-02-18,87,False
2014-02-19,87,False
2014-02-20,85,False
2014-02-21,87,False
2014-02-22,67,False
2014-02-23,58,False
2014-02-24,82,False
2014-02-25,90,False
2014-02-26,91,False
2014-02-27,82,False
2014-02-28,68,False
2014-03-01,61,False
2014-03-02,61,False
2014-03-03,90,False
2014-03-04,81,False
2014-03-05,91,False
2014-03-06,77,False
2014-03-07,89,False
2014-03-08,75,False
2014-03-09,67,False
2014-03-10,73,False
2014-03-11,72,False
2014-03-12,71,False
2014-03-13,86,False
2014-03-14,74,False
2014-03-15,57,False
2014-03-16,60,False
