date,ACN,isPartial
2017-01-19,70,False
2017-01-20,63,False
2017-01-21,42,False
2017-01-22,48,False
2017-01-23,91,False
2017-01-24,67,False
2017-01-25,84,False
2017-01-26,66,False
2017-01-27,71,False
2017-01-28,55,False
2017-01-29,47,False
2017-01-30,75,False
2017-01-31,70,False
2017-02-01,94,False
2017-02-02,70,False
2017-02-03,75,False
2017-02-04,58,False
2017-02-05,61,False
2017-02-06,69,False
2017-02-07,92,False
2017-02-08,76,False
2017-02-09,71,False
2017-02-10,51,False
2017-02-11,58,False
2017-02-12,43,False
2017-02-13,70,False
2017-02-14,73,False
2017-02-15,77,False
2017-02-16,72,False
2017-02-17,75,False
2017-02-18,53,False
2017-02-19,60,False
2017-02-20,66,False
2017-02-21,84,False
2017-02-22,89,False
2017-02-23,74,False
2017-02-24,66,False
2017-02-25,52,False
2017-02-26,65,False
2017-02-27,88,False
2017-02-28,90,False
2017-03-01,95,False
2017-03-02,67,False
2017-03-03,84,False
2017-03-04,67,False
2017-03-05,55,False
2017-03-06,77,False
2017-03-07,82,False
2017-03-08,85,False
2017-03-09,67,False
2017-03-10,85,False
2017-03-11,51,False
2017-03-12,52,False
2017-03-13,73,False
2017-03-14,80,False
2017-03-15,72,False
2017-03-16,83,False
2017-03-17,50,False
2017-03-18,54,False
2017-03-19,50,False
2017-03-20,84,False
2017-03-21,78,False
2017-03-22,93,False
2017-03-23,98,False
2017-03-24,67,False
2017-03-25,57,False
2017-03-26,58,False
2017-03-27,95,False
2017-03-28,90,False
2017-03-29,90,False
2017-03-30,87,False
2017-03-31,86,False
2017-04-01,46,False
2017-04-02,47,False
2017-04-03,100,False
2017-04-04,88,False
2017-04-05,89,False
2017-04-06,63,False
2017-04-07,76,False
2017-04-08,39,False
2017-04-09,54,False
2017-04-10,62,False
2017-04-11,66,False
2017-04-12,72,False
2017-04-13,56,False
2017-04-14,55,False
2017-04-15,52,False
2017-04-16,37,False
2017-04-17,46,False
2017-04-18,84,False
2017-04-19,74,False
2017-04-20,66,False
2017-04-21,70,False
2017-04-22,38,False
2017-04-23,40,False
2017-04-24,74,False
2017-04-25,68,False
2017-04-26,70,False
2017-04-27,79,False
2017-04-28,71,False
2017-04-29,43,False
2017-04-30,40,False
2017-05-01,70,False
2017-05-02,66,False
2017-05-03,74,False
2017-05-04,68,False
2017-05-05,57,False
2017-05-06,32,False
2017-05-07,47,False
2017-05-08,86,False
2017-05-09,72,False
2017-05-10,73,False
2017-05-11,70,False
2017-05-12,67,False
2017-05-13,46,False
2017-05-14,44,False
2017-05-15,70,False
2017-05-16,67,False
2017-05-17,69,False
2017-05-18,56,False
2017-05-19,51,False
2017-05-20,48,False
2017-05-21,45,False
2017-05-22,76,False
2017-05-23,83,False
2017-05-24,69,False
2017-05-25,60,False
2017-05-26,48,False
2017-05-27,34,False
2017-05-28,46,False
2017-05-29,56,False
2017-05-30,65,False
2017-05-31,77,False
2017-06-01,64,False
2017-06-02,62,False
2017-06-03,44,False
2017-06-04,44,False
2017-06-05,69,False
2017-06-06,72,False
2017-06-07,67,False
2017-06-08,65,False
2017-06-09,65,False
2017-06-10,39,False
2017-06-11,49,False
2017-06-12,61,False
2017-06-13,79,False
2017-06-14,79,False
2017-06-15,75,False
2017-06-16,67,False
2017-06-17,53,False
2017-06-18,29,False
2017-06-19,61,False
2017-06-20,67,False
2017-06-21,64,False
2017-06-22,95,False
2017-06-23,69,False
2017-06-24,53,False
2017-06-25,60,False
2017-06-26,75,False
2017-06-27,70,False
2017-06-28,78,False
2017-06-29,82,False
2017-06-30,61,False
2017-07-01,46,False
2017-07-02,37,False
2017-07-03,68,False
2017-07-04,63,False
2017-07-05,75,False
2017-07-06,76,False
2017-07-07,56,False
2017-07-08,39,False
2017-07-09,36,False
2017-07-10,66,False
2017-07-11,65,False
2017-07-12,66,False
2017-07-13,55,False
2017-07-14,71,False
2017-07-15,43,False
2017-07-16,56,False
2017-07-17,67,False
2017-07-18,74,False
2017-07-19,85,False
2017-07-20,80,False
2017-07-21,65,False
2017-07-22,46,False
2017-07-23,33,False
2017-07-24,71,False
2017-07-25,83,False
2017-07-26,75,False
2017-07-27,77,False
2017-07-28,71,False
2017-07-29,42,False
2017-07-30,35,False
2017-07-31,66,False
2017-08-01,83,False
2017-08-02,63,False
2017-08-03,70,False
2017-08-04,69,False
2017-08-05,41,False
2017-08-06,40,False
2017-08-07,68,False
2017-08-08,70,False
2017-08-09,60,False
2017-08-10,64,False
2017-08-11,69,False
2017-08-12,45,False
2017-08-13,38,False
2017-08-14,70,False
2017-08-15,71,False
2017-08-16,70,False
2017-08-17,77,False
2017-08-18,57,False
2017-08-19,41,False
2017-08-20,31,False
2017-08-21,68,False
2017-08-22,67,False
2017-08-23,84,False
2017-08-24,62,False
2017-08-25,71,False
2017-08-26,46,False
2017-08-27,47,False
2017-08-28,67,False
2017-08-29,81,False
2017-08-30,75,False
2017-08-31,81,False
2017-09-01,63,False
2017-09-02,39,False
2017-09-03,50,False
2017-09-04,55,False
2017-09-05,86,False
2017-09-06,66,False
2017-09-07,62,False
2017-09-08,76,False
2017-09-09,37,False
2017-09-10,39,False
2017-09-11,85,False
2017-09-12,70,False
2017-09-13,70,False
2017-09-14,78,False
2017-09-15,58,False
2017-09-16,48,False
2017-09-17,55,False
2017-09-18,69,False
2017-09-19,61,False
2017-09-20,74,False
2017-09-21,67,False
2017-09-22,61,False
2017-09-23,35,False
2017-09-24,38,False
2017-09-25,70,False
2017-09-26,68,False
2017-09-27,66,False
2017-09-28,79,False
2017-09-29,66,False
2017-09-30,35,False
2017-10-01,51,False
2017-10-02,60,False
2017-10-03,57,False
2017-10-04,60,False
2017-10-05,69,False
2017-10-06,63,False
