date,ACN,isPartial
2011-01-01,9,False
2011-01-02,11,False
2011-01-03,16,False
2011-01-04,16,False
2011-01-05,16,False
2011-01-06,14,False
2011-01-07,16,False
2011-01-08,15,False
2011-01-09,15,False
2011-01-10,21,False
2011-01-11,21,False
2011-01-12,20,False
2011-01-13,20,False
2011-01-14,22,False
2011-01-15,20,False
2011-01-16,16,False
2011-01-17,21,False
2011-01-18,22,False
2011-01-19,20,False
2011-01-20,20,False
2011-01-21,20,False
2011-01-22,14,False
2011-01-23,15,False
2011-01-24,19,False
2011-01-25,21,False
2011-01-26,18,False
2011-01-27,23,False
2011-01-28,23,False
2011-01-29,12,False
2011-01-30,16,False
2011-01-31,20,False
2011-02-01,17,False
2011-02-02,17,False
2011-02-03,16,False
2011-02-04,17,False
2011-02-05,15,False
2011-02-06,17,False
2011-02-07,19,False
2011-02-08,20,False
2011-02-09,17,False
2011-02-10,25,False
2011-02-11,18,False
2011-02-12,18,False
2011-02-13,15,False
2011-02-14,19,False
2011-02-15,20,False
2011-02-16,19,False
2011-02-17,24,False
2011-02-18,19,False
2011-02-19,12,False
2011-02-20,13,False
2011-02-21,17,False
2011-02-22,17,False
2011-02-23,21,False
2011-02-24,19,False
2011-02-25,17,False
2011-02-26,16,False
2011-02-27,17,False
2011-02-28,20,False
2011-03-01,20,False
2011-03-02,18,False
2011-03-03,20,False
2011-03-04,16,False
2011-03-05,16,False
2011-03-06,15,False
2011-03-07,20,False
2011-03-08,23,False
2011-03-09,18,False
2011-03-10,20,False
2011-03-11,16,False
2011-03-12,13,False
2011-03-13,14,False
2011-03-14,18,False
2011-03-15,17,False
2011-03-16,19,False
2011-03-17,19,False
2011-03-18,17,False
2011-03-19,10,False
2011-03-20,15,False
2011-03-21,21,False
2011-03-22,22,False
2011-03-23,22,False
2011-03-24,28,False
2011-03-25,25,False
2011-03-26,17,False
2011-03-27,27,False
2011-03-28,100,False
2011-03-29,36,False
2011-03-30,30,False
2011-03-31,21,False
2011-04-01,22,False
2011-04-02,20,False
2011-04-03,20,False
2011-04-04,23,False
2011-04-05,23,False
2011-04-06,23,False
2011-04-07,19,False
2011-04-08,20,False
2011-04-09,17,False
2011-04-10,18,False
2011-04-11,26,False
2011-04-12,23,False
2011-04-13,24,False
2011-04-14,20,False
2011-04-15,26,False
2011-04-16,14,False
2011-04-17,14,False
2011-04-18,19,False
2011-04-19,17,False
2011-04-20,22,False
2011-04-21,13,False
2011-04-22,19,False
2011-04-23,15,False
2011-04-24,14,False
2011-04-25,14,False
2011-04-26,20,False
2011-04-27,20,False
2011-04-28,17,False
2011-04-29,14,False
2011-04-30,12,False
2011-05-01,13,False
2011-05-02,18,False
2011-05-03,20,False
2011-05-04,18,False
2011-05-05,24,False
2011-05-06,17,False
2011-05-07,10,False
2011-05-08,13,False
2011-05-09,17,False
2011-05-10,21,False
2011-05-11,17,False
2011-05-12,16,False
2011-05-13,13,False
2011-05-14,11,False
2011-05-15,10,False
2011-05-16,17,False
2011-05-17,18,False
2011-05-18,18,False
2011-05-19,17,False
2011-05-20,12,False
2011-05-21,13,False
2011-05-22,11,False
2011-05-23,19,False
2011-05-24,14,False
2011-05-25,17,False
2011-05-26,16,False
2011-05-27,17,False
2011-05-28,12,False
2011-05-29,12,False
2011-05-30,15,False
2011-05-31,16,False
2011-06-01,18,False
2011-06-02,14,False
2011-06-03,13,False
2011-06-04,8,False
2011-06-05,15,False
2011-06-06,17,False
2011-06-07,18,False
2011-06-08,17,False
2011-06-09,18,False
2011-06-10,12,False
2011-06-11,13,False
2011-06-12,9,False
2011-06-13,13,False
2011-06-14,16,False
2011-06-15,17,False
2011-06-16,18,False
2011-06-17,20,False
2011-06-18,12,False
2011-06-19,12,False
2011-06-20,13,False
2011-06-21,16,False
2011-06-22,15,False
2011-06-23,13,False
2011-06-24,17,False
2011-06-25,14,False
2011-06-26,12,False
2011-06-27,19,False
2011-06-28,18,False
2011-06-29,19,False
2011-06-30,20,False
2011-07-01,19,False
2011-07-02,14,False
2011-07-03,12,False
2011-07-04,14,False
2011-07-05,16,False
2011-07-06,18,False
2011-07-07,18,False
2011-07-08,17,False
2011-07-09,14,False
2011-07-10,10,False
2011-07-11,19,False
2011-07-12,14,False
2011-07-13,18,False
2011-07-14,17,False
2011-07-15,19,False
2011-07-16,13,False
2011-07-17,13,False
2011-07-18,18,False
2011-07-19,17,False
2011-07-20,17,False
2011-07-21,16,False
2011-07-22,14,False
2011-07-23,11,False
2011-07-24,12,False
2011-07-25,17,False
2011-07-26,18,False
2011-07-27,17,False
2011-07-28,17,False
2011-07-29,16,False
2011-07-30,13,False
2011-07-31,12,False
2011-08-01,19,False
2011-08-02,19,False
2011-08-03,17,False
2011-08-04,20,False
2011-08-05,15,False
2011-08-06,14,False
2011-08-07,11,False
2011-08-08,14,False
2011-08-09,20,False
2011-08-10,19,False
2011-08-11,17,False
2011-08-12,13,False
2011-08-13,13,False
2011-08-14,9,False
2011-08-15,16,False
2011-08-16,17,False
2011-08-17,15,False
2011-08-18,14,False
2011-08-19,16,False
2011-08-20,10,False
2011-08-21,9,False
2011-08-22,15,False
2011-08-23,15,False
2011-08-24,16,False
2011-08-25,15,False
2011-08-26,12,False
2011-08-27,10,False
2011-08-28,13,False
2011-08-29,15,False
2011-08-30,17,False
2011-08-31,20,False
2011-09-01,15,False
2011-09-02,17,False
2011-09-03,11,False
2011-09-04,9,False
2011-09-05,13,False
2011-09-06,17,False
2011-09-07,14,False
2011-09-08,18,False
2011-09-09,13,False
2011-09-10,12,False
2011-09-11,14,False
2011-09-12,16,False
2011-09-13,19,False
2011-09-14,17,False
2011-09-15,19,False
2011-09-16,16,False
2011-09-17,15,False
2011-09-18,14,False
