date,ACN,isPartial
2014-12-01,76,False
2014-12-02,72,False
2014-12-03,72,False
2014-12-04,73,False
2014-12-05,61,False
2014-12-06,66,False
2014-12-07,55,False
2014-12-08,70,False
2014-12-09,81,False
2014-12-10,74,False
2014-12-11,77,False
2014-12-12,67,False
2014-12-13,60,False
2014-12-14,56,False
2014-12-15,71,False
2014-12-16,80,False
2014-12-17,73,False
2014-12-18,89,False
2014-12-19,75,False
2014-12-20,52,False
2014-12-21,40,False
2014-12-22,71,False
2014-12-23,66,False
2014-12-24,54,False
2014-12-25,38,False
2014-12-26,41,False
2014-12-27,48,False
2014-12-28,47,False
2014-12-29,64,False
2014-12-30,62,False
2014-12-31,64,False
2015-01-01,47,False
2015-01-02,53,False
2015-01-03,49,False
2015-01-04,50,False
2015-01-05,73,False
2015-01-06,68,False
2015-01-07,76,False
2015-01-08,74,False
2015-01-09,71,False
2015-01-10,54,False
2015-01-11,61,False
2015-01-12,76,False
2015-01-13,70,False
2015-01-14,72,False
2015-01-15,78,False
2015-01-16,73,False
2015-01-17,59,False
2015-01-18,64,False
2015-01-19,77,False
2015-01-20,81,False
2015-01-21,70,False
2015-01-22,89,False
2015-01-23,74,False
2015-01-24,66,False
2015-01-25,60,False
2015-01-26,78,False
2015-01-27,92,False
2015-01-28,90,False
2015-01-29,86,False
2015-01-30,78,False
2015-01-31,71,False
2015-02-01,68,False
2015-02-02,83,False
2015-02-03,85,False
2015-02-04,79,False
2015-02-05,78,False
2015-02-06,82,False
2015-02-07,64,False
2015-02-08,68,False
2015-02-09,74,False
2015-02-10,79,False
2015-02-11,76,False
2015-02-12,82,False
2015-02-13,75,False
2015-02-14,56,False
2015-02-15,68,False
2015-02-16,89,False
2015-02-17,81,False
2015-02-18,83,False
2015-02-19,78,False
2015-02-20,75,False
2015-02-21,71,False
2015-02-22,69,False
2015-02-23,87,False
2015-02-24,95,False
2015-02-25,85,False
2015-02-26,83,False
2015-02-27,65,False
2015-02-28,62,False
2015-03-01,64,False
2015-03-02,84,False
2015-03-03,94,False
2015-03-04,82,False
2015-03-05,82,False
2015-03-06,79,False
2015-03-07,61,False
2015-03-08,72,False
2015-03-09,89,False
2015-03-10,79,False
2015-03-11,85,False
2015-03-12,77,False
2015-03-13,72,False
2015-03-14,57,False
2015-03-15,66,False
2015-03-16,82,False
2015-03-17,75,False
2015-03-18,79,False
2015-03-19,76,False
2015-03-20,61,False
2015-03-21,61,False
2015-03-22,61,False
2015-03-23,73,False
2015-03-24,81,False
2015-03-25,75,False
2015-03-26,77,False
2015-03-27,79,False
2015-03-28,60,False
2015-03-29,53,False
2015-03-30,83,False
2015-03-31,85,False
2015-04-01,82,False
2015-04-02,64,False
2015-04-03,62,False
2015-04-04,49,False
2015-04-05,44,False
2015-04-06,52,False
2015-04-07,68,False
2015-04-08,67,False
2015-04-09,77,False
2015-04-10,64,False
2015-04-11,48,False
2015-04-12,58,False
2015-04-13,70,False
2015-04-14,77,False
2015-04-15,69,False
2015-04-16,69,False
2015-04-17,62,False
2015-04-18,44,False
2015-04-19,61,False
2015-04-20,73,False
2015-04-21,59,False
2015-04-22,77,False
2015-04-23,64,False
2015-04-24,62,False
2015-04-25,61,False
2015-04-26,61,False
2015-04-27,70,False
2015-04-28,71,False
2015-04-29,75,False
2015-04-30,74,False
2015-05-01,60,False
2015-05-02,52,False
2015-05-03,39,False
2015-05-04,58,False
2015-05-05,60,False
2015-05-06,66,False
2015-05-07,74,False
2015-05-08,53,False
2015-05-09,51,False
2015-05-10,45,False
2015-05-11,64,False
2015-05-12,63,False
2015-05-13,64,False
2015-05-14,70,False
2015-05-15,57,False
2015-05-16,46,False
2015-05-17,52,False
2015-05-18,61,False
2015-05-19,61,False
2015-05-20,65,False
2015-05-21,59,False
2015-05-22,65,False
2015-05-23,38,False
2015-05-24,43,False
2015-05-25,50,False
2015-05-26,63,False
2015-05-27,65,False
2015-05-28,68,False
2015-05-29,56,False
2015-05-30,53,False
2015-05-31,47,False
2015-06-01,62,False
2015-06-02,62,False
2015-06-03,66,False
2015-06-04,65,False
2015-06-05,56,False
2015-06-06,42,False
2015-06-07,48,False
2015-06-08,55,False
2015-06-09,60,False
2015-06-10,100,False
2015-06-11,71,False
2015-06-12,59,False
2015-06-13,40,False
2015-06-14,50,False
2015-06-15,72,False
2015-06-16,63,False
2015-06-17,68,False
2015-06-18,67,False
2015-06-19,58,False
2015-06-20,47,False
2015-06-21,50,False
2015-06-22,71,False
2015-06-23,70,False
2015-06-24,69,False
2015-06-25,76,False
2015-06-26,63,False
2015-06-27,55,False
2015-06-28,36,False
2015-06-29,66,False
2015-06-30,71,False
2015-07-01,63,False
2015-07-02,67,False
2015-07-03,52,False
2015-07-04,34,False
2015-07-05,36,False
2015-07-06,63,False
2015-07-07,50,False
2015-07-08,68,False
2015-07-09,70,False
2015-07-10,54,False
2015-07-11,38,False
2015-07-12,37,False
2015-07-13,59,False
2015-07-14,64,False
2015-07-15,57,False
2015-07-16,57,False
2015-07-17,60,False
2015-07-18,51,False
2015-07-19,51,False
2015-07-20,60,False
2015-07-21,69,False
2015-07-22,68,False
2015-07-23,67,False
2015-07-24,59,False
2015-07-25,48,False
2015-07-26,40,False
2015-07-27,57,False
2015-07-28,57,False
2015-07-29,63,False
2015-07-30,57,False
2015-07-31,58,False
2015-08-01,44,False
2015-08-02,37,False
2015-08-03,54,False
2015-08-04,56,False
2015-08-05,56,False
2015-08-06,59,False
2015-08-07,54,False
2015-08-08,45,False
2015-08-09,43,False
2015-08-10,62,False
2015-08-11,70,False
2015-08-12,56,False
2015-08-13,62,False
2015-08-14,59,False
2015-08-15,38,False
2015-08-16,46,False
2015-08-17,53,False
2015-08-18,71,False
