date,ACN,isPartial
2012-01-26,100,False
2012-01-27,72,False
2012-01-28,76,False
2012-01-29,71,False
2012-01-30,96,False
2012-01-31,73,False
2012-02-01,88,False
2012-02-02,81,False
2012-02-03,97,False
2012-02-04,68,False
2012-02-05,73,False
2012-02-06,85,False
2012-02-07,71,False
2012-02-08,88,False
2012-02-09,86,False
2012-02-10,79,False
2012-02-11,68,False
2012-02-12,74,False
2012-02-13,95,False
2012-02-14,73,False
2012-02-15,79,False
2012-02-16,85,False
2012-02-17,81,False
2012-02-18,60,False
2012-02-19,57,False
2012-02-20,93,False
2012-02-21,81,False
2012-02-22,84,False
2012-02-23,84,False
2012-02-24,83,False
2012-02-25,61,False
2012-02-26,64,False
2012-02-27,81,False
2012-02-28,81,False
2012-02-29,88,False
2012-03-01,88,False
2012-03-02,77,False
2012-03-03,55,False
2012-03-04,63,False
2012-03-05,77,False
2012-03-06,95,False
2012-03-07,80,False
2012-03-08,90,False
2012-03-09,77,False
2012-03-10,66,False
2012-03-11,67,False
2012-03-12,97,False
2012-03-13,79,False
2012-03-14,79,False
2012-03-15,84,False
2012-03-16,69,False
2012-03-17,49,False
2012-03-18,50,False
2012-03-19,94,False
2012-03-20,73,False
2012-03-21,91,False
2012-03-22,72,False
2012-03-23,87,False
2012-03-24,63,False
2012-03-25,59,False
2012-03-26,78,False
2012-03-27,95,False
2012-03-28,95,False
2012-03-29,86,False
2012-03-30,62,False
2012-03-31,58,False
2012-04-01,73,False
2012-04-02,79,False
2012-04-03,82,False
2012-04-04,85,False
2012-04-05,69,False
2012-04-06,62,False
2012-04-07,74,False
2012-04-08,46,False
2012-04-09,76,False
2012-04-10,96,False
2012-04-11,70,False
2012-04-12,81,False
2012-04-13,65,False
2012-04-14,63,False
2012-04-15,56,False
2012-04-16,66,False
2012-04-17,72,False
2012-04-18,79,False
2012-04-19,83,False
2012-04-20,68,False
2012-04-21,56,False
2012-04-22,54,False
2012-04-23,67,False
2012-04-24,82,False
2012-04-25,65,False
2012-04-26,84,False
2012-04-27,70,False
2012-04-28,42,False
2012-04-29,51,False
2012-04-30,84,False
2012-05-01,71,False
2012-05-02,63,False
2012-05-03,74,False
2012-05-04,79,False
2012-05-05,61,False
2012-05-06,49,False
2012-05-07,76,False
2012-05-08,82,False
2012-05-09,55,False
2012-05-10,66,False
2012-05-11,82,False
2012-05-12,45,False
2012-05-13,54,False
2012-05-14,81,False
2012-05-15,88,False
2012-05-16,75,False
2012-05-17,66,False
2012-05-18,69,False
2012-05-19,60,False
2012-05-20,61,False
2012-05-21,73,False
2012-05-22,76,False
2012-05-23,74,False
2012-05-24,79,False
2012-05-25,58,False
2012-05-26,69,False
2012-05-27,50,False
2012-05-28,70,False
2012-05-29,68,False
2012-05-30,93,False
2012-05-31,79,False
2012-06-01,82,False
2012-06-02,46,False
2012-06-03,63,False
2012-06-04,80,False
2012-06-05,75,False
2012-06-06,64,False
2012-06-07,89,False
2012-06-08,64,False
2012-06-09,59,False
2012-06-10,51,False
2012-06-11,80,False
2012-06-12,78,False
2012-06-13,94,False
2012-06-14,81,False
2012-06-15,70,False
2012-06-16,54,False
2012-06-17,47,False
2012-06-18,84,False
2012-06-19,69,False
2012-06-20,71,False
2012-06-21,82,False
2012-06-22,68,False
2012-06-23,47,False
2012-06-24,50,False
2012-06-25,78,False
2012-06-26,76,False
2012-06-27,71,False
2012-06-28,74,False
2012-06-29,72,False
2012-06-30,53,False
2012-07-01,51,False
2012-07-02,62,False
2012-07-03,83,False
2012-07-04,80,False
2012-07-05,80,False
2012-07-06,76,False
2012-07-07,56,False
2012-07-08,48,False
2012-07-09,74,False
2012-07-10,94,False
2012-07-11,82,False
2012-07-12,94,False
2012-07-13,80,False
2012-07-14,60,False
2012-07-15,59,False
2012-07-16,76,False
2012-07-17,94,False
2012-07-18,76,False
2012-07-19,76,False
2012-07-20,79,False
2012-07-21,63,False
2012-07-22,64,False
2012-07-23,78,False
2012-07-24,77,False
2012-07-25,92,False
2012-07-26,75,False
2012-07-27,72,False
2012-07-28,55,False
2012-07-29,63,False
2012-07-30,82,False
2012-07-31,77,False
2012-08-01,74,False
2012-08-02,80,False
2012-08-03,68,False
2012-08-04,55,False
2012-08-05,60,False
2012-08-06,72,False
