date,ACN,isPartial
2015-08-18,72,False
2015-08-19,79,False
2015-08-20,79,False
2015-08-21,65,False
2015-08-22,50,False
2015-08-23,45,False
2015-08-24,100,False
2015-08-25,82,False
2015-08-26,78,False
2015-08-27,67,False
2015-08-28,82,False
2015-08-29,58,False
2015-08-30,44,False
2015-08-31,71,False
2015-09-01,70,False
2015-09-02,73,False
2015-09-03,62,False
2015-09-04,67,False
2015-09-05,56,False
2015-09-06,49,False
2015-09-07,60,False
2015-09-08,59,False
2015-09-09,79,False
2015-09-10,57,False
2015-09-11,63,False
2015-09-12,57,False
2015-09-13,60,False
2015-09-14,75,False
2015-09-15,79,False
2015-09-16,86,False
2015-09-17,57,False
2015-09-18,63,False
2015-09-19,55,False
2015-09-20,44,False
2015-09-21,64,False
2015-09-22,62,False
2015-09-23,76,False
2015-09-24,69,False
2015-09-25,65,False
2015-09-26,52,False
2015-09-27,40,False
2015-09-28,65,False
2015-09-29,63,False
2015-09-30,66,False
2015-10-01,71,False
2015-10-02,70,False
2015-10-03,44,False
2015-10-04,42,False
2015-10-05,62,False
2015-10-06,71,False
2015-10-07,62,False
2015-10-08,72,False
2015-10-09,56,False
2015-10-10,50,False
2015-10-11,38,False
2015-10-12,78,False
2015-10-13,62,False
2015-10-14,68,False
2015-10-15,60,False
2015-10-16,48,False
2015-10-17,49,False
2015-10-18,41,False
2015-10-19,58,False
2015-10-20,75,False
2015-10-21,64,False
2015-10-22,53,False
2015-10-23,64,False
2015-10-24,38,False
2015-10-25,41,False
2015-10-26,70,False
2015-10-27,60,False
2015-10-28,55,False
2015-10-29,69,False
2015-10-30,67,False
2015-10-31,51,False
2015-11-01,53,False
2015-11-02,67,False
2015-11-03,61,False
2015-11-04,60,False
2015-11-05,61,False
2015-11-06,41,False
2015-11-07,39,False
2015-11-08,49,False
2015-11-09,65,False
2015-11-10,54,False
2015-11-11,62,False
2015-11-12,65,False
2015-11-13,64,False
2015-11-14,30,False
2015-11-15,34,False
2015-11-16,75,False
2015-11-17,60,False
2015-11-18,71,False
2015-11-19,68,False
2015-11-20,52,False
2015-11-21,37,False
2015-11-22,37,False
2015-11-23,66,False
2015-11-24,64,False
2015-11-25,60,False
2015-11-26,58,False
2015-11-27,47,False
2015-11-28,34,False
2015-11-29,40,False
2015-11-30,56,False
2015-12-01,67,False
2015-12-02,65,False
2015-12-03,67,False
2015-12-04,53,False
2015-12-05,39,False
2015-12-06,37,False
2015-12-07,60,False
2015-12-08,60,False
2015-12-09,63,False
2015-12-10,71,False
2015-12-11,63,False
2015-12-12,36,False
2015-12-13,42,False
2015-12-14,59,False
2015-12-15,55,False
2015-12-16,60,False
2015-12-17,72,False
2015-12-18,70,False
2015-12-19,45,False
2015-12-20,45,False
2015-12-21,46,False
2015-12-22,42,False
2015-12-23,50,False
2015-12-24,29,False
2015-12-25,31,False
2015-12-26,34,False
2015-12-27,31,False
2015-12-28,53,False
2015-12-29,62,False
2015-12-30,45,False
2015-12-31,54,False
2016-01-01,34,False
2016-01-02,26,False
2016-01-03,26,False
2016-01-04,55,False
2016-01-05,56,False
2016-01-06,67,False
2016-01-07,55,False
2016-01-08,43,False
2016-01-09,42,False
2016-01-10,36,False
2016-01-11,54,False
2016-01-12,57,False
2016-01-13,61,False
2016-01-14,54,False
2016-01-15,54,False
2016-01-16,40,False
2016-01-17,43,False
2016-01-18,59,False
2016-01-19,56,False
2016-01-20,71,False
2016-01-21,63,False
2016-01-22,56,False
2016-01-23,40,False
2016-01-24,45,False
2016-01-25,54,False
2016-01-26,54,False
2016-01-27,47,False
2016-01-28,56,False
2016-01-29,51,False
2016-01-30,41,False
2016-01-31,38,False
2016-02-01,62,False
2016-02-02,46,False
2016-02-03,62,False
2016-02-04,56,False
2016-02-05,64,False
2016-02-06,53,False
2016-02-07,48,False
2016-02-08,55,False
2016-02-09,65,False
2016-02-10,62,False
2016-02-11,58,False
2016-02-12,53,False
2016-02-13,55,False
2016-02-14,45,False
2016-02-15,74,False
2016-02-16,59,False
2016-02-17,48,False
2016-02-18,74,False
2016-02-19,61,False
2016-02-20,38,False
2016-02-21,40,False
2016-02-22,66,False
2016-02-23,61,False
2016-02-24,59,False
2016-02-25,62,False
2016-02-26,71,False
2016-02-27,34,False
2016-02-28,33,False
2016-02-29,63,False
2016-03-01,61,False
2016-03-02,68,False
2016-03-03,59,False
2016-03-04,50,False
2016-03-05,42,False
2016-03-06,35,False
2016-03-07,62,False
2016-03-08,61,False
2016-03-09,55,False
2016-03-10,73,False
2016-03-11,56,False
2016-03-12,39,False
2016-03-13,52,False
2016-03-14,62,False
2016-03-15,61,False
2016-03-16,64,False
2016-03-17,65,False
2016-03-18,66,False
2016-03-19,44,False
2016-03-20,36,False
2016-03-21,49,False
2016-03-22,61,False
2016-03-23,63,False
2016-03-24,61,False
2016-03-25,47,False
2016-03-26,29,False
2016-03-27,36,False
2016-03-28,47,False
2016-03-29,65,False
2016-03-30,75,False
2016-03-31,49,False
2016-04-01,51,False
2016-04-02,54,False
2016-04-03,41,False
2016-04-04,59,False
2016-04-05,80,False
2016-04-06,54,False
2016-04-07,64,False
2016-04-08,60,False
2016-04-09,38,False
2016-04-10,30,False
2016-04-11,52,False
2016-04-12,65,False
2016-04-13,54,False
2016-04-14,73,False
2016-04-15,50,False
2016-04-16,49,False
2016-04-17,28,False
2016-04-18,53,False
2016-04-19,69,False
2016-04-20,49,False
2016-04-21,64,False
2016-04-22,57,False
2016-04-23,26,False
2016-04-24,40,False
2016-04-25,51,False
2016-04-26,52,False
2016-04-27,58,False
2016-04-28,70,False
2016-04-29,39,False
2016-04-30,43,False
2016-05-01,32,False
2016-05-02,60,False
2016-05-03,57,False
2016-05-04,49,False
