date,ACN,isPartial
2016-09-01,69,False
2016-09-02,58,False
2016-09-03,40,False
2016-09-04,37,False
2016-09-05,59,False
2016-09-06,57,False
2016-09-07,67,False
2016-09-08,59,False
2016-09-09,80,False
2016-09-10,56,False
2016-09-11,56,False
2016-09-12,81,False
2016-09-13,70,False
2016-09-14,64,False
2016-09-15,68,False
2016-09-16,60,False
2016-09-17,44,False
2016-09-18,47,False
2016-09-19,70,False
2016-09-20,62,False
2016-09-21,72,False
2016-09-22,69,False
2016-09-23,64,False
2016-09-24,45,False
2016-09-25,50,False
2016-09-26,74,False
2016-09-27,64,False
2016-09-28,80,False
2016-09-29,100,False
2016-09-30,63,False
2016-10-01,44,False
2016-10-02,37,False
2016-10-03,73,False
2016-10-04,74,False
2016-10-05,76,False
2016-10-06,61,False
2016-10-07,62,False
2016-10-08,46,False
2016-10-09,48,False
2016-10-10,59,False
2016-10-11,59,False
2016-10-12,55,False
2016-10-13,70,False
2016-10-14,56,False
2016-10-15,42,False
2016-10-16,53,False
2016-10-17,58,False
2016-10-18,61,False
2016-10-19,66,False
2016-10-20,68,False
2016-10-21,62,False
2016-10-22,43,False
2016-10-23,40,False
2016-10-24,70,False
2016-10-25,71,False
2016-10-26,61,False
2016-10-27,65,False
2016-10-28,59,False
2016-10-29,34,False
2016-10-30,38,False
2016-10-31,64,False
2016-11-01,57,False
2016-11-02,65,False
2016-11-03,69,False
2016-11-04,61,False
2016-11-05,43,False
2016-11-06,42,False
2016-11-07,79,False
2016-11-08,66,False
2016-11-09,88,False
2016-11-10,84,False
2016-11-11,64,False
2016-11-12,42,False
2016-11-13,50,False
2016-11-14,81,False
2016-11-15,77,False
2016-11-16,76,False
2016-11-17,72,False
2016-11-18,56,False
2016-11-19,41,False
2016-11-20,47,False
2016-11-21,75,False
2016-11-22,68,False
2016-11-23,67,False
2016-11-24,52,False
2016-11-25,53,False
2016-11-26,43,False
2016-11-27,46,False
2016-11-28,63,False
2016-11-29,66,False
2016-11-30,63,False
2016-12-01,64,False
2016-12-02,65,False
2016-12-03,59,False
2016-12-04,56,False
2016-12-05,73,False
2016-12-06,68,False
2016-12-07,78,False
2016-12-08,71,False
2016-12-09,67,False
2016-12-10,40,False
2016-12-11,36,False
2016-12-12,61,False
2016-12-13,81,False
2016-12-14,77,False
2016-12-15,61,False
2016-12-16,59,False
2016-12-17,56,False
2016-12-18,37,False
2016-12-19,62,False
2016-12-20,51,False
2016-12-21,88,False
2016-12-22,58,False
2016-12-23,56,False
2016-12-24,38,False
2016-12-25,31,False
2016-12-26,32,False
2016-12-27,47,False
2016-12-28,62,False
2016-12-29,56,False
2016-12-30,45,False
2016-12-31,24,False
2017-01-01,27,False
2017-01-02,46,False
2017-01-03,60,False
2017-01-04,65,False
2017-01-05,73,False
2017-01-06,65,False
2017-01-07,46,False
2017-01-08,48,False
2017-01-09,66,False
2017-01-10,68,False
2017-01-11,62,False
2017-01-12,65,False
2017-01-13,58,False
2017-01-14,43,False
2017-01-15,53,False
2017-01-16,64,False
2017-01-17,70,False
2017-01-18,70,False
2017-01-19,66,False
