date,ACN,isPartial
2013-05-23,65,False
2013-05-24,60,False
2013-05-25,44,False
2013-05-26,51,False
2013-05-27,58,False
2013-05-28,70,False
2013-05-29,78,False
2013-05-30,57,False
2013-05-31,65,False
2013-06-01,54,False
2013-06-02,55,False
2013-06-03,72,False
2013-06-04,74,False
2013-06-05,69,False
2013-06-06,79,False
2013-06-07,70,False
2013-06-08,47,False
2013-06-09,43,False
2013-06-10,64,False
2013-06-11,81,False
2013-06-12,53,False
2013-06-13,71,False
2013-06-14,68,False
2013-06-15,42,False
2013-06-16,56,False
2013-06-17,62,False
2013-06-18,70,False
2013-06-19,57,False
2013-06-20,84,False
2013-06-21,71,False
2013-06-22,60,False
2013-06-23,86,False
2013-06-24,76,False
2013-06-25,77,False
2013-06-26,64,False
2013-06-27,78,False
2013-06-28,82,False
2013-06-29,72,False
2013-06-30,53,False
2013-07-01,73,False
2013-07-02,84,False
2013-07-03,76,False
2013-07-04,74,False
2013-07-05,50,False
2013-07-06,54,False
2013-07-07,45,False
2013-07-08,72,False
2013-07-09,88,False
2013-07-10,75,False
2013-07-11,76,False
2013-07-12,80,False
2013-07-13,60,False
2013-07-14,52,False
2013-07-15,80,False
2013-07-16,71,False
2013-07-17,82,False
2013-07-18,59,False
2013-07-19,48,False
2013-07-20,58,False
2013-07-21,49,False
2013-07-22,78,False
2013-07-23,75,False
2013-07-24,77,False
2013-07-25,73,False
2013-07-26,79,False
2013-07-27,55,False
2013-07-28,56,False
2013-07-29,69,False
2013-07-30,55,False
2013-07-31,75,False
2013-08-01,68,False
2013-08-02,63,False
2013-08-03,57,False
2013-08-04,63,False
2013-08-05,73,False
2013-08-06,67,False
2013-08-07,66,False
2013-08-08,65,False
2013-08-09,56,False
2013-08-10,48,False
2013-08-11,45,False
2013-08-12,70,False
2013-08-13,69,False
2013-08-14,68,False
2013-08-15,68,False
2013-08-16,54,False
2013-08-17,55,False
2013-08-18,44,False
2013-08-19,59,False
2013-08-20,84,False
2013-08-21,56,False
2013-08-22,63,False
2013-08-23,62,False
2013-08-24,46,False
2013-08-25,46,False
2013-08-26,72,False
2013-08-27,66,False
2013-08-28,69,False
2013-08-29,56,False
2013-08-30,54,False
2013-08-31,53,False
2013-09-01,51,False
2013-09-02,68,False
2013-09-03,55,False
2013-09-04,68,False
2013-09-05,73,False
2013-09-06,72,False
2013-09-07,59,False
2013-09-08,50,False
2013-09-09,70,False
2013-09-10,70,False
2013-09-11,84,False
2013-09-12,77,False
2013-09-13,58,False
2013-09-14,71,False
2013-09-15,63,False
2013-09-16,82,False
2013-09-17,75,False
2013-09-18,54,False
2013-09-19,84,False
2013-09-20,62,False
2013-09-21,48,False
2013-09-22,42,False
2013-09-23,70,False
2013-09-24,82,False
2013-09-25,70,False
2013-09-26,81,False
2013-09-27,83,False
2013-09-28,46,False
2013-09-29,43,False
2013-09-30,93,False
2013-10-01,78,False
2013-10-02,71,False
2013-10-03,70,False
2013-10-04,54,False
2013-10-05,44,False
2013-10-06,53,False
2013-10-07,81,False
2013-10-08,61,False
2013-10-09,75,False
2013-10-10,88,False
2013-10-11,73,False
2013-10-12,56,False
2013-10-13,53,False
2013-10-14,67,False
2013-10-15,67,False
2013-10-16,83,False
2013-10-17,55,False
2013-10-18,67,False
2013-10-19,61,False
2013-10-20,53,False
2013-10-21,64,False
2013-10-22,67,False
2013-10-23,81,False
2013-10-24,71,False
2013-10-25,72,False
2013-10-26,53,False
2013-10-27,54,False
2013-10-28,69,False
2013-10-29,79,False
2013-10-30,67,False
2013-10-31,64,False
2013-11-01,65,False
2013-11-02,45,False
2013-11-03,45,False
2013-11-04,64,False
2013-11-05,65,False
2013-11-06,66,False
