date,ACN,isPartial
2012-06-04,83,False
2012-06-05,85,False
2012-06-06,79,False
2012-06-07,73,False
2012-06-08,70,False
2012-06-09,58,False
2012-06-10,59,False
2012-06-11,89,False
2012-06-12,81,False
2012-06-13,95,False
2012-06-14,77,False
2012-06-15,71,False
2012-06-16,58,False
2012-06-17,56,False
2012-06-18,66,False
2012-06-19,67,False
2012-06-20,88,False
2012-06-21,92,False
2012-06-22,85,False
2012-06-23,60,False
2012-06-24,54,False
2012-06-25,79,False
2012-06-26,78,False
2012-06-27,98,False
2012-06-28,93,False
2012-06-29,80,False
2012-06-30,74,False
2012-07-01,57,False
2012-07-02,86,False
2012-07-03,97,False
2012-07-04,74,False
2012-07-05,90,False
2012-07-06,78,False
2012-07-07,70,False
2012-07-08,57,False
2012-07-09,91,False
2012-07-10,92,False
2012-07-11,70,False
2012-07-12,89,False
2012-07-13,69,False
2012-07-14,62,False
2012-07-15,59,False
2012-07-16,85,False
2012-07-17,79,False
2012-07-18,85,False
2012-07-19,91,False
2012-07-20,75,False
2012-07-21,73,False
2012-07-22,50,False
2012-07-23,77,False
2012-07-24,72,False
2012-07-25,100,False
2012-07-26,72,False
2012-07-27,68,False
2012-07-28,60,False
2012-07-29,58,False
2012-07-30,87,False
2012-07-31,64,False
2012-08-01,80,False
2012-08-02,86,False
2012-08-03,79,False
2012-08-04,57,False
2012-08-05,61,False
2012-08-06,81,False
2012-08-07,71,False
2012-08-08,65,False
2012-08-09,80,False
2012-08-10,62,False
2012-08-11,55,False
2012-08-12,43,False
2012-08-13,61,False
2012-08-14,70,False
2012-08-15,70,False
2012-08-16,78,False
2012-08-17,67,False
2012-08-18,58,False
2012-08-19,39,False
2012-08-20,79,False
2012-08-21,83,False
2012-08-22,72,False
2012-08-23,75,False
2012-08-24,67,False
2012-08-25,52,False
2012-08-26,58,False
2012-08-27,87,False
2012-08-28,73,False
2012-08-29,76,False
2012-08-30,73,False
2012-08-31,66,False
2012-09-01,67,False
2012-09-02,55,False
2012-09-03,67,False
2012-09-04,84,False
2012-09-05,78,False
2012-09-06,66,False
2012-09-07,77,False
2012-09-08,49,False
2012-09-09,56,False
2012-09-10,79,False
2012-09-11,68,False
2012-09-12,69,False
2012-09-13,78,False
2012-09-14,82,False
2012-09-15,53,False
2012-09-16,55,False
2012-09-17,78,False
2012-09-18,78,False
2012-09-19,77,False
2012-09-20,91,False
2012-09-21,79,False
2012-09-22,42,False
2012-09-23,49,False
2012-09-24,70,False
2012-09-25,70,False
2012-09-26,75,False
2012-09-27,86,False
2012-09-28,67,False
2012-09-29,69,False
2012-09-30,76,False
2012-10-01,88,False
2012-10-02,77,False
2012-10-03,87,False
2012-10-04,73,False
2012-10-05,90,False
2012-10-06,49,False
2012-10-07,60,False
2012-10-08,73,False
2012-10-09,97,False
2012-10-10,92,False
2012-10-11,81,False
2012-10-12,57,False
2012-10-13,58,False
2012-10-14,63,False
2012-10-15,89,False
2012-10-16,82,False
2012-10-17,92,False
2012-10-18,87,False
2012-10-19,96,False
2012-10-20,71,False
2012-10-21,71,False
2012-10-22,88,False
2012-10-23,78,False
2012-10-24,70,False
2012-10-25,83,False
2012-10-26,74,False
2012-10-27,69,False
2012-10-28,59,False
2012-10-29,78,False
2012-10-30,75,False
2012-10-31,81,False
2012-11-01,55,False
2012-11-02,71,False
2012-11-03,60,False
2012-11-04,39,False
2012-11-05,72,False
2012-11-06,67,False
2012-11-07,73,False
2012-11-08,80,False
2012-11-09,82,False
2012-11-10,52,False
2012-11-11,42,False
2012-11-12,71,False
2012-11-13,75,False
2012-11-14,84,False
2012-11-15,67,False
2012-11-16,71,False
2012-11-17,66,False
2012-11-18,45,False
2012-11-19,73,False
2012-11-20,77,False
2012-11-21,73,False
2012-11-22,65,False
2012-11-23,60,False
2012-11-24,46,False
2012-11-25,46,False
2012-11-26,67,False
2012-11-27,75,False
2012-11-28,65,False
2012-11-29,72,False
2012-11-30,62,False
2012-12-01,54,False
2012-12-02,59,False
2012-12-03,60,False
2012-12-04,76,False
2012-12-05,67,False
2012-12-06,65,False
2012-12-07,62,False
2012-12-08,40,False
2012-12-09,44,False
2012-12-10,69,False
2012-12-11,66,False
2012-12-12,72,False
2012-12-13,67,False
2012-12-14,70,False
2012-12-15,50,False
2012-12-16,42,False
2012-12-17,66,False
2012-12-18,71,False
2012-12-19,68,False
2012-12-20,64,False
2012-12-21,58,False
