date,ACN,isPartial
2010-08-24,24,False
2010-08-25,14,False
2010-08-26,19,False
2010-08-27,16,False
2010-08-28,18,False
2010-08-29,33,False
2010-08-30,23,False
2010-08-31,20,False
2010-09-01,23,False
2010-09-02,19,False
2010-09-03,18,False
2010-09-04,14,False
2010-09-05,9,False
2010-09-06,19,False
2010-09-07,22,False
2010-09-08,21,False
2010-09-09,20,False
2010-09-10,20,False
2010-09-11,16,False
2010-09-12,17,False
2010-09-13,24,False
2010-09-14,20,False
2010-09-15,21,False
2010-09-16,22,False
2010-09-17,20,False
2010-09-18,16,False
2010-09-19,14,False
2010-09-20,19,False
2010-09-21,22,False
2010-09-22,21,False
2010-09-23,23,False
2010-09-24,20,False
2010-09-25,16,False
2010-09-26,13,False
2010-09-27,19,False
2010-09-28,24,False
2010-09-29,22,False
2010-09-30,18,False
2010-10-01,20,False
2010-10-02,17,False
2010-10-03,14,False
2010-10-04,21,False
2010-10-05,22,False
2010-10-06,21,False
2010-10-07,25,False
2010-10-08,18,False
2010-10-09,17,False
2010-10-10,15,False
2010-10-11,19,False
2010-10-12,23,False
2010-10-13,21,False
2010-10-14,17,False
2010-10-15,18,False
2010-10-16,18,False
2010-10-17,19,False
2010-10-18,16,False
2010-10-19,25,False
2010-10-20,22,False
2010-10-21,18,False
2010-10-22,21,False
2010-10-23,14,False
2010-10-24,14,False
2010-10-25,19,False
2010-10-26,19,False
2010-10-27,20,False
2010-10-28,17,False
2010-10-29,21,False
2010-10-30,17,False
2010-10-31,17,False
2010-11-01,19,False
2010-11-02,18,False
2010-11-03,20,False
2010-11-04,20,False
2010-11-05,18,False
2010-11-06,16,False
2010-11-07,15,False
2010-11-08,20,False
2010-11-09,23,False
2010-11-10,18,False
2010-11-11,22,False
2010-11-12,16,False
2010-11-13,15,False
2010-11-14,13,False
2010-11-15,21,False
2010-11-16,19,False
2010-11-17,22,False
2010-11-18,21,False
2010-11-19,14,False
2010-11-20,14,False
2010-11-21,14,False
2010-11-22,21,False
2010-11-23,21,False
2010-11-24,20,False
2010-11-25,19,False
2010-11-26,16,False
2010-11-27,14,False
2010-11-28,17,False
2010-11-29,17,False
2010-11-30,18,False
2010-12-01,16,False
2010-12-02,15,False
2010-12-03,17,False
2010-12-04,15,False
2010-12-05,11,False
2010-12-06,20,False
2010-12-07,16,False
2010-12-08,17,False
2010-12-09,13,False
2010-12-10,15,False
2010-12-11,16,False
2010-12-12,14,False
2010-12-13,14,False
2010-12-14,17,False
2010-12-15,20,False
2010-12-16,18,False
2010-12-17,22,False
2010-12-18,10,False
2010-12-19,14,False
2010-12-20,19,False
2010-12-21,15,False
2010-12-22,15,False
2010-12-23,14,False
2010-12-24,12,False
2010-12-25,10,False
2010-12-26,8,False
2010-12-27,8,False
2010-12-28,14,False
2010-12-29,21,False
2010-12-30,16,False
2010-12-31,13,False
2011-01-01,11,False
2011-01-02,10,False
2011-01-03,17,False
2011-01-04,17,False
2011-01-05,14,False
2011-01-06,16,False
2011-01-07,19,False
2011-01-08,17,False
2011-01-09,16,False
2011-01-10,17,False
2011-01-11,18,False
2011-01-12,21,False
2011-01-13,21,False
2011-01-14,19,False
2011-01-15,18,False
2011-01-16,17,False
2011-01-17,19,False
2011-01-18,20,False
2011-01-19,18,False
2011-01-20,19,False
2011-01-21,21,False
2011-01-22,16,False
2011-01-23,18,False
2011-01-24,18,False
2011-01-25,21,False
2011-01-26,19,False
2011-01-27,21,False
2011-01-28,20,False
2011-01-29,16,False
2011-01-30,13,False
2011-01-31,18,False
2011-02-01,18,False
2011-02-02,20,False
2011-02-03,21,False
2011-02-04,21,False
2011-02-05,12,False
2011-02-06,11,False
2011-02-07,21,False
2011-02-08,18,False
2011-02-09,20,False
2011-02-10,18,False
2011-02-11,20,False
2011-02-12,16,False
2011-02-13,16,False
2011-02-14,15,False
2011-02-15,18,False
2011-02-16,19,False
2011-02-17,21,False
2011-02-18,16,False
2011-02-19,16,False
2011-02-20,14,False
2011-02-21,19,False
2011-02-22,21,False
2011-02-23,20,False
2011-02-24,17,False
2011-02-25,19,False
2011-02-26,16,False
2011-02-27,15,False
2011-02-28,21,False
2011-03-01,20,False
2011-03-02,20,False
2011-03-03,20,False
2011-03-04,17,False
2011-03-05,15,False
2011-03-06,14,False
2011-03-07,19,False
2011-03-08,20,False
2011-03-09,19,False
2011-03-10,22,False
2011-03-11,18,False
2011-03-12,9,False
2011-03-13,14,False
2011-03-14,18,False
2011-03-15,18,False
2011-03-16,18,False
2011-03-17,17,False
2011-03-18,15,False
2011-03-19,11,False
2011-03-20,19,False
2011-03-21,24,False
2011-03-22,25,False
2011-03-23,24,False
2011-03-24,26,False
2011-03-25,20,False
2011-03-26,18,False
2011-03-27,29,False
2011-03-28,100,False
2011-03-29,39,False
2011-03-30,29,False
2011-03-31,23,False
2011-04-01,16,False
2011-04-02,25,False
2011-04-03,19,False
2011-04-04,23,False
2011-04-05,22,False
2011-04-06,18,False
2011-04-07,22,False
2011-04-08,17,False
2011-04-09,16,False
2011-04-10,19,False
2011-04-11,19,False
2011-04-12,20,False
2011-04-13,27,False
2011-04-14,24,False
2011-04-15,18,False
2011-04-16,13,False
2011-04-17,15,False
2011-04-18,17,False
2011-04-19,20,False
2011-04-20,19,False
2011-04-21,16,False
2011-04-22,17,False
2011-04-23,14,False
2011-04-24,15,False
2011-04-25,16,False
2011-04-26,14,False
2011-04-27,23,False
2011-04-28,23,False
2011-04-29,14,False
2011-04-30,14,False
2011-05-01,13,False
2011-05-02,20,False
2011-05-03,18,False
2011-05-04,22,False
2011-05-05,21,False
2011-05-06,19,False
2011-05-07,19,False
2011-05-08,13,False
2011-05-09,19,False
2011-05-10,19,False
2011-05-11,16,False
